Namespace,Type,Method,LOC,CC,PC
LightBDD.Extensions.DependencyInjection,DiContainerExtensions,UseContainer,3,1,2
LightBDD.Extensions.DependencyInjection,DiContainerExtensions,UseContainer,11,3,3
LightBDD.Extensions.DependencyInjection.Implementation,ContainerOverrides,RegisterInstance,10,5,2
LightBDD.Extensions.DependencyInjection.Implementation,ContainerOverrides,Dispose,19,4,0
LightBDD.Extensions.DependencyInjection.Implementation,ContainerOverrides,TryResolve,5,1,1
LightBDD.Extensions.DependencyInjection.Implementation,DiContainer,DiContainer,6,1,2
LightBDD.Extensions.DependencyInjection.Implementation,DiContainer,Resolve,3,1,1
LightBDD.Extensions.DependencyInjection.Implementation,DiContainer,Dispose,15,4,0
LightBDD.Extensions.DependencyInjection.Implementation,DiContainer,BeginScope,5,1,1
LightBDD.Extensions.DependencyInjection.Implementation,DiContainer,AddDisposable,3,1,1
