Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
God Component,LightBDD.Core.UnitTests(netcoreapp2.2),LightBDD.Core.UnitTests,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 33,LightBDD.Core.UnitTests.Feature_with_two_descriptions' LightBDD.Core.UnitTests.Feature_with_all_details' LightBDD.Core.UnitTests.Feature_with_labels' LightBDD.Core.UnitTests.Feature_with_description,LightBDD.Core.UnitTests.CoreBddRunner_asynchronous_step_execution_tests' LightBDD.Core.UnitTests.CoreBddRunner_async_void_step_support_tests' LightBDD.Core.UnitTests.CoreBddRunner_complex_parameter_step_execution_tests' LightBDD.Core.UnitTests.Complex' LightBDD.Core.UnitTests.CoreBddRunner_concurrency_tests' LightBDD.Core.UnitTests.CoreBddRunner_execution_extension_tests' LightBDD.Core.UnitTests.MyCapturingDecorator' LightBDD.Core.UnitTests.MyThrowingDecorator' LightBDD.Core.UnitTests.CoreBddRunner_extensibility_tests' LightBDD.Core.UnitTests.Feature_with_two_descriptions' LightBDD.Core.UnitTests.CoreBddRunner_feature_metadata_collection_tests' LightBDD.Core.UnitTests.Feature_with_all_details' LightBDD.Core.UnitTests.Feature_with_labels' LightBDD.Core.UnitTests.Feature_with_description' LightBDD.Core.UnitTests.Feature_without_details' LightBDD.Core.UnitTests.CoreBddRunner_hierarchical_step_execution_tests' LightBDD.Core.UnitTests.CoreBddRunner_hierarchical_step_execution_with_context_tests' LightBDD.Core.UnitTests.CoreBddRunner_invalid_step_handling_tests' LightBDD.Core.UnitTests.CoreBddRunner_multiassert_step_execution_tests' LightBDD.Core.UnitTests.CoreBddRunner_parameterized_step_execution_tests' LightBDD.Core.UnitTests.CoreBddRunner_parameterized_step_metadata_collection_tests' LightBDD.Core.UnitTests.ExtensionSteps' LightBDD.Core.UnitTests.CoreBddRunner_progress_notification_tests' LightBDD.Core.UnitTests.CapturingProgressNotifier' LightBDD.Core.UnitTests.CoreBddRunner_scenario_metadata_collection_global_category_tests' LightBDD.Core.UnitTests.CoreBddRunner_scenario_metadata_collection_tests' LightBDD.Core.UnitTests.CoreBddRunner_step_execution_tests' LightBDD.Core.UnitTests.CoreBddRunner_step_execution_with_context_tests' LightBDD.Core.UnitTests.CoreBddRunner_step_metadata_collection_tests' LightBDD.Core.UnitTests.CoreBddRunner_synchronous_step_execution_tests' LightBDD.Core.UnitTests.CoreBddRunner_time_measurement_tests' LightBDD.Core.UnitTests.FeatureFixtureRunner_execution_results_tests' LightBDD.Core.UnitTests.StepExecution_tests
God Component,LightBDD.Core.UnitTests(netcoreapp2.2),LightBDD.Core.UnitTests.Extensibility,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 30,LightBDD.Core.UnitTests.Extensibility.SomeOther_tests,LightBDD.Core.UnitTests.Extensibility.BddRunnerFactory_tests' LightBDD.Core.UnitTests.Extensibility.SomeOther_tests' LightBDD.Core.UnitTests.Extensibility.CoreMetadataProvider_culture_tests' LightBDD.Core.UnitTests.Extensibility.TestCultureInfoProvider' LightBDD.Core.UnitTests.Extensibility.CoreMetadataProvider_metadata_inheritance_tests' LightBDD.Core.UnitTests.Extensibility.BaseClass' LightBDD.Core.UnitTests.Extensibility.DerivedClass' LightBDD.Core.UnitTests.Extensibility.OtherBase' LightBDD.Core.UnitTests.Extensibility.OtherDerived' LightBDD.Core.UnitTests.Extensibility.CoreMetadataProvider_parameter_formatting_tests' LightBDD.Core.UnitTests.Extensibility.Feature_type' LightBDD.Core.UnitTests.Extensibility.CustomFormatterAttribute' LightBDD.Core.UnitTests.Extensibility.MyStructFormatter' LightBDD.Core.UnitTests.Extensibility.MyClass' LightBDD.Core.UnitTests.Extensibility.MyFormattable1' LightBDD.Core.UnitTests.Extensibility.MyFormattable2' LightBDD.Core.UnitTests.Extensibility.MyFormattable3' LightBDD.Core.UnitTests.Extensibility.CoreMetadataProvider_step_type_interpretation_tests' LightBDD.Core.UnitTests.Extensibility.CoreMetadataProvider_tests' LightBDD.Core.UnitTests.Extensibility.Feature_with_class_decorators' LightBDD.Core.UnitTests.Extensibility.MyStepDecoratorAttribute' LightBDD.Core.UnitTests.Extensibility.MyScenarioDecorator' LightBDD.Core.UnitTests.Extensibility.MyScenarioClassDecorator' LightBDD.Core.UnitTests.Extensibility.MyStepClassDecorator' LightBDD.Core.UnitTests.Extensibility.DefaultCultureInfoProvider_tests' LightBDD.Core.UnitTests.Extensibility.FeatureRunnerRepository_tests' LightBDD.Core.UnitTests.Extensibility.ParameterDescriptor_tests' LightBDD.Core.UnitTests.Extensibility.Incrementer' LightBDD.Core.UnitTests.Extensibility.ScenarioDescriptor_tests' LightBDD.Core.UnitTests.Extensibility.StepDescriptor_tests
Feature Concentration,LightBDD.Core.UnitTests(netcoreapp2.2),LightBDD.Core.UnitTests.Configuration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CultureInfoProviderConfiguration_tests]' [ExceptionHandlingConfiguration_tests]' [ExecutionExtensionsConfiguration_tests' ScenarioDecorator1' ScenarioDecorator2' StepDecorator1' StepDecorator2]' [LightBddConfiguration_tests' SealableFeatureConfig' NotSealableFeatureConfig' TestableFeatureConfig]' [StepTypeConfiguration_tests]' [ValueFormattingConfiguration_tests]. LCC (Lack of Component Cohesion) = 0.46,LightBDD.Core.UnitTests.Configuration.LightBddConfiguration_tests' LightBDD.Core.UnitTests.Configuration.SealableFeatureConfig' LightBDD.Core.UnitTests.Configuration.NotSealableFeatureConfig' LightBDD.Core.UnitTests.Configuration.TestableFeatureConfig' LightBDD.Core.UnitTests.Configuration.CultureInfoProviderConfiguration_tests' LightBDD.Core.UnitTests.Configuration.ExceptionHandlingConfiguration_tests' LightBDD.Core.UnitTests.Configuration.StepTypeConfiguration_tests' LightBDD.Core.UnitTests.Configuration.ValueFormattingConfiguration_tests,LightBDD.Core.UnitTests.Configuration.CultureInfoProviderConfiguration_tests' LightBDD.Core.UnitTests.Configuration.ExceptionHandlingConfiguration_tests' LightBDD.Core.UnitTests.Configuration.ExecutionExtensionsConfiguration_tests' LightBDD.Core.UnitTests.Configuration.ScenarioDecorator1' LightBDD.Core.UnitTests.Configuration.ScenarioDecorator2' LightBDD.Core.UnitTests.Configuration.StepDecorator1' LightBDD.Core.UnitTests.Configuration.StepDecorator2' LightBDD.Core.UnitTests.Configuration.LightBddConfiguration_tests' LightBDD.Core.UnitTests.Configuration.SealableFeatureConfig' LightBDD.Core.UnitTests.Configuration.NotSealableFeatureConfig' LightBDD.Core.UnitTests.Configuration.TestableFeatureConfig' LightBDD.Core.UnitTests.Configuration.StepTypeConfiguration_tests' LightBDD.Core.UnitTests.Configuration.ValueFormattingConfiguration_tests
Feature Concentration,LightBDD.Core.UnitTests(netcoreapp2.2),LightBDD.Core.UnitTests,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CoreBddRunner_asynchronous_step_execution_tests]' [CoreBddRunner_async_void_step_support_tests]' [CoreBddRunner_complex_parameter_step_execution_tests' Complex]' [CoreBddRunner_concurrency_tests]' [CoreBddRunner_execution_extension_tests' MyCapturingDecorator' MyThrowingDecorator]' [CoreBddRunner_extensibility_tests' Feature_with_two_descriptions]' [CoreBddRunner_feature_metadata_collection_tests' Feature_with_all_details' Feature_with_labels' Feature_with_description' Feature_without_details]' [CoreBddRunner_hierarchical_step_execution_tests]' [CoreBddRunner_hierarchical_step_execution_with_context_tests]' [CoreBddRunner_invalid_step_handling_tests]' [CoreBddRunner_multiassert_step_execution_tests]' [CoreBddRunner_parameterized_step_execution_tests]' [CoreBddRunner_parameterized_step_metadata_collection_tests' ExtensionSteps]' [CoreBddRunner_progress_notification_tests' CapturingProgressNotifier]' [CoreBddRunner_scenario_metadata_collection_global_category_tests]' [CoreBddRunner_scenario_metadata_collection_tests]' [CoreBddRunner_step_execution_tests]' [CoreBddRunner_step_execution_with_context_tests]' [CoreBddRunner_step_metadata_collection_tests]' [CoreBddRunner_synchronous_step_execution_tests]' [CoreBddRunner_time_measurement_tests]' [FeatureFixtureRunner_execution_results_tests]' [StepExecution_tests]. LCC (Lack of Component Cohesion) = 0.7,LightBDD.Core.UnitTests.CoreBddRunner_execution_extension_tests' LightBDD.Core.UnitTests.MyCapturingDecorator' LightBDD.Core.UnitTests.MyThrowingDecorator' LightBDD.Core.UnitTests.CoreBddRunner_complex_parameter_step_execution_tests' LightBDD.Core.UnitTests.Complex' LightBDD.Core.UnitTests.CoreBddRunner_extensibility_tests' LightBDD.Core.UnitTests.Feature_with_two_descriptions' LightBDD.Core.UnitTests.CoreBddRunner_parameterized_step_metadata_collection_tests' LightBDD.Core.UnitTests.ExtensionSteps' LightBDD.Core.UnitTests.CoreBddRunner_progress_notification_tests' LightBDD.Core.UnitTests.CapturingProgressNotifier' LightBDD.Core.UnitTests.CoreBddRunner_asynchronous_step_execution_tests' LightBDD.Core.UnitTests.CoreBddRunner_async_void_step_support_tests' LightBDD.Core.UnitTests.CoreBddRunner_concurrency_tests' LightBDD.Core.UnitTests.CoreBddRunner_hierarchical_step_execution_tests' LightBDD.Core.UnitTests.CoreBddRunner_hierarchical_step_execution_with_context_tests' LightBDD.Core.UnitTests.CoreBddRunner_invalid_step_handling_tests' LightBDD.Core.UnitTests.CoreBddRunner_multiassert_step_execution_tests' LightBDD.Core.UnitTests.CoreBddRunner_parameterized_step_execution_tests' LightBDD.Core.UnitTests.CoreBddRunner_scenario_metadata_collection_global_category_tests' LightBDD.Core.UnitTests.CoreBddRunner_scenario_metadata_collection_tests' LightBDD.Core.UnitTests.CoreBddRunner_step_execution_tests' LightBDD.Core.UnitTests.CoreBddRunner_step_execution_with_context_tests' LightBDD.Core.UnitTests.CoreBddRunner_step_metadata_collection_tests' LightBDD.Core.UnitTests.CoreBddRunner_synchronous_step_execution_tests' LightBDD.Core.UnitTests.CoreBddRunner_time_measurement_tests' LightBDD.Core.UnitTests.FeatureFixtureRunner_execution_results_tests' LightBDD.Core.UnitTests.StepExecution_tests,LightBDD.Core.UnitTests.CoreBddRunner_asynchronous_step_execution_tests' LightBDD.Core.UnitTests.CoreBddRunner_async_void_step_support_tests' LightBDD.Core.UnitTests.CoreBddRunner_complex_parameter_step_execution_tests' LightBDD.Core.UnitTests.Complex' LightBDD.Core.UnitTests.CoreBddRunner_concurrency_tests' LightBDD.Core.UnitTests.CoreBddRunner_execution_extension_tests' LightBDD.Core.UnitTests.MyCapturingDecorator' LightBDD.Core.UnitTests.MyThrowingDecorator' LightBDD.Core.UnitTests.CoreBddRunner_extensibility_tests' LightBDD.Core.UnitTests.Feature_with_two_descriptions' LightBDD.Core.UnitTests.CoreBddRunner_feature_metadata_collection_tests' LightBDD.Core.UnitTests.Feature_with_all_details' LightBDD.Core.UnitTests.Feature_with_labels' LightBDD.Core.UnitTests.Feature_with_description' LightBDD.Core.UnitTests.Feature_without_details' LightBDD.Core.UnitTests.CoreBddRunner_hierarchical_step_execution_tests' LightBDD.Core.UnitTests.CoreBddRunner_hierarchical_step_execution_with_context_tests' LightBDD.Core.UnitTests.CoreBddRunner_invalid_step_handling_tests' LightBDD.Core.UnitTests.CoreBddRunner_multiassert_step_execution_tests' LightBDD.Core.UnitTests.CoreBddRunner_parameterized_step_execution_tests' LightBDD.Core.UnitTests.CoreBddRunner_parameterized_step_metadata_collection_tests' LightBDD.Core.UnitTests.ExtensionSteps' LightBDD.Core.UnitTests.CoreBddRunner_progress_notification_tests' LightBDD.Core.UnitTests.CapturingProgressNotifier' LightBDD.Core.UnitTests.CoreBddRunner_scenario_metadata_collection_global_category_tests' LightBDD.Core.UnitTests.CoreBddRunner_scenario_metadata_collection_tests' LightBDD.Core.UnitTests.CoreBddRunner_step_execution_tests' LightBDD.Core.UnitTests.CoreBddRunner_step_execution_with_context_tests' LightBDD.Core.UnitTests.CoreBddRunner_step_metadata_collection_tests' LightBDD.Core.UnitTests.CoreBddRunner_synchronous_step_execution_tests' LightBDD.Core.UnitTests.CoreBddRunner_time_measurement_tests' LightBDD.Core.UnitTests.FeatureFixtureRunner_execution_results_tests' LightBDD.Core.UnitTests.StepExecution_tests
Feature Concentration,LightBDD.Core.UnitTests(netcoreapp2.2),LightBDD.Core.UnitTests.Extensibility,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BddRunnerFactory_tests' SomeOther_tests]' [CoreMetadataProvider_culture_tests' TestCultureInfoProvider]' [CoreMetadataProvider_metadata_inheritance_tests' BaseClass' DerivedClass' OtherBase' OtherDerived]' [CoreMetadataProvider_parameter_formatting_tests' Feature_type' CustomFormatterAttribute' MyStructFormatter' MyClass' MyFormattable1' MyFormattable2' MyFormattable3' CoreMetadataProvider_tests' Feature_with_class_decorators' MyStepDecoratorAttribute' MyScenarioDecorator' MyScenarioClassDecorator' MyStepClassDecorator]' [CoreMetadataProvider_step_type_interpretation_tests]' [DefaultCultureInfoProvider_tests]' [FeatureRunnerRepository_tests]' [ParameterDescriptor_tests' Incrementer]' [ScenarioDescriptor_tests]' [StepDescriptor_tests]. LCC (Lack of Component Cohesion) = 0.33,LightBDD.Core.UnitTests.Extensibility.ParameterDescriptor_tests' LightBDD.Core.UnitTests.Extensibility.Incrementer' LightBDD.Core.UnitTests.Extensibility.CoreMetadataProvider_step_type_interpretation_tests' LightBDD.Core.UnitTests.Extensibility.DefaultCultureInfoProvider_tests' LightBDD.Core.UnitTests.Extensibility.FeatureRunnerRepository_tests' LightBDD.Core.UnitTests.Extensibility.ScenarioDescriptor_tests' LightBDD.Core.UnitTests.Extensibility.StepDescriptor_tests,LightBDD.Core.UnitTests.Extensibility.BddRunnerFactory_tests' LightBDD.Core.UnitTests.Extensibility.SomeOther_tests' LightBDD.Core.UnitTests.Extensibility.CoreMetadataProvider_culture_tests' LightBDD.Core.UnitTests.Extensibility.TestCultureInfoProvider' LightBDD.Core.UnitTests.Extensibility.CoreMetadataProvider_metadata_inheritance_tests' LightBDD.Core.UnitTests.Extensibility.BaseClass' LightBDD.Core.UnitTests.Extensibility.DerivedClass' LightBDD.Core.UnitTests.Extensibility.OtherBase' LightBDD.Core.UnitTests.Extensibility.OtherDerived' LightBDD.Core.UnitTests.Extensibility.CoreMetadataProvider_parameter_formatting_tests' LightBDD.Core.UnitTests.Extensibility.Feature_type' LightBDD.Core.UnitTests.Extensibility.CustomFormatterAttribute' LightBDD.Core.UnitTests.Extensibility.MyStructFormatter' LightBDD.Core.UnitTests.Extensibility.MyClass' LightBDD.Core.UnitTests.Extensibility.MyFormattable1' LightBDD.Core.UnitTests.Extensibility.MyFormattable2' LightBDD.Core.UnitTests.Extensibility.MyFormattable3' LightBDD.Core.UnitTests.Extensibility.CoreMetadataProvider_step_type_interpretation_tests' LightBDD.Core.UnitTests.Extensibility.CoreMetadataProvider_tests' LightBDD.Core.UnitTests.Extensibility.Feature_with_class_decorators' LightBDD.Core.UnitTests.Extensibility.MyStepDecoratorAttribute' LightBDD.Core.UnitTests.Extensibility.MyScenarioDecorator' LightBDD.Core.UnitTests.Extensibility.MyScenarioClassDecorator' LightBDD.Core.UnitTests.Extensibility.MyStepClassDecorator' LightBDD.Core.UnitTests.Extensibility.DefaultCultureInfoProvider_tests' LightBDD.Core.UnitTests.Extensibility.FeatureRunnerRepository_tests' LightBDD.Core.UnitTests.Extensibility.ParameterDescriptor_tests' LightBDD.Core.UnitTests.Extensibility.Incrementer' LightBDD.Core.UnitTests.Extensibility.ScenarioDescriptor_tests' LightBDD.Core.UnitTests.Extensibility.StepDescriptor_tests
