Method,LOC,CC,PC
BusinessEntityBase:BusinessEntityBase,2,1,0
TaskManager:TaskManager,2,1,0
TaskManager:GetTask,3,1,1
TaskManager:GetTasks,3,1,0
TaskManager:SaveTask,3,1,1
TaskManager:DeleteTask,3,1,1
Task:Task,2,1,0
TaskRepository:TaskRepository,3,1,0
TaskRepository:TaskRepository,6,1,0
TaskRepository:GetTask,3,1,1
TaskRepository:GetTasks,3,1,0
TaskRepository:SaveTask,3,1,1
TaskRepository:DeleteTask,3,1,1
TaskDatabase:TaskDatabase,4,1,1
TaskDatabase:GetItems,6,1,0
TaskDatabase:GetItem,9,1,1
TaskDatabase:SaveItem,10,1,1
TaskDatabase:DeleteItem,11,1,1
App:App,4,1,0
App:OnLaunched,19,4,1
App:OnSuspending,5,1,2
MainPage:MainPage,4,1,0
MainPage:OnNavigatedTo,3,1,1
MainPage:Add_Click,7,1,2
MainPage:Task_Tap,5,1,2
MainPage:Save_Tap,7,2,2
MainPage:Delete_Tap,7,2,2
TaskListViewModel:BeginUpdate,9,1,0
TaskListViewModel:PopulateData,19,1,1
TaskListViewModel:PopulateTaskViewModel,4,1,1
TaskListViewModel:GetTask,5,1,0
TaskViewModel:TaskViewModel,2,1,0
TaskViewModel:TaskViewModel,3,1,1
TaskViewModel:Update,6,1,1
TaskViewModel:GetTask,8,1,0
ViewModelBase:OnPropertyChanged,6,2,1
SQLiteException:SQLiteException,3,1,2
SQLiteException:New,3,1,2
SQLiteConnection:SQLiteConnection,12,2,2
SQLiteConnection:SQLiteConnection,24,2,3
SQLiteConnection:SQLiteConnection,6,2,0
SQLiteConnection:GetMapping,11,3,1
SQLiteConnection:GetMapping,3,1,0
SQLiteConnection:DropTable,5,1,0
SQLiteConnection:CreateTable,3,1,0
SQLiteConnection:CreateTable,51,9,1
SQLiteConnection:MigrateTable,20,6,1
SQLiteConnection:NewCommand,3,1,0
SQLiteConnection:CreateCommand,12,3,2
SQLiteConnection:Execute,17,4,2
SQLiteConnection:ExecuteScalar,17,4,2
SQLiteConnection:Query,4,1,2
SQLiteConnection:DeferredQuery,4,1,2
SQLiteConnection:Query,4,1,3
SQLiteConnection:DeferredQuery,4,1,3
SQLiteConnection:Table,3,1,0
SQLiteConnection:Get,4,1,1
SQLiteConnection:Get,3,1,1
SQLiteConnection:Find,4,1,1
SQLiteConnection:Find,3,1,2
SQLiteConnection:Find,3,1,1
SQLiteConnection:BeginTransaction,37,3,0
SQLiteConnection:SaveTransactionPoint,27,2,0
SQLiteConnection:Rollback,3,1,0
SQLiteConnection:RollbackTo,3,1,1
SQLiteConnection:RollbackTo,17,4,2
SQLiteConnection:Release,3,1,1
SQLiteConnection:DoSavePointExecute,22,4,2
SQLiteConnection:Commit,6,2,0
SQLiteConnection:RunInTransaction,10,2,1
SQLiteConnection:InsertAll,13,4,2
SQLiteConnection:Insert,6,2,1
SQLiteConnection:Insert,3,1,2
SQLiteConnection:Insert,6,2,2
SQLiteConnection:Insert,18,4,3
SQLiteConnection:Update,6,2,1
SQLiteConnection:Update,20,3,2
SQLiteConnection:Delete,9,2,1
SQLiteConnection:Delete,9,2,1
SQLiteConnection:DeleteAll,5,1,0
SQLiteConnection:Dispose,3,1,0
SQLiteConnection:Close,19,5,0
SQLiteConnectionString:SQLiteConnectionString,9,1,2
TableAttribute:TableAttribute,3,1,1
ColumnAttribute:ColumnAttribute,3,1,1
IndexedAttribute:IndexedAttribute,2,1,0
IndexedAttribute:IndexedAttribute,4,1,2
MaxLengthAttribute:MaxLengthAttribute,3,1,1
CollationAttribute:CollationAttribute,3,1,1
TableMapping:TableMapping,43,7,1
TableMapping:SetAutoIncPK,5,2,2
TableMapping:FindColumnWithPropertyName,4,1,1
TableMapping:FindColumn,4,1,1
TableMapping:GetInsertCommand,11,3,2
TableMapping:CreateInsertCommand,14,2,2
TableMapping:Dispose,6,2,0
Orm:SqlDecl,16,5,2
Orm:SqlType,29,8,2
Orm:IsPK,8,1,1
Orm:Collation,13,2,1
Orm:IsAutoInc,8,1,1
Orm:GetIndices,4,1,1
Orm:MaxStringLength,13,2,1
SQLiteCommand:SQLiteCommand,5,1,1
SQLiteCommand:ExecuteNonQuery,18,4,0
SQLiteCommand:ExecuteDeferredQuery,3,1,0
SQLiteCommand:ExecuteQuery,3,1,0
SQLiteCommand:ExecuteQuery,3,1,1
SQLiteCommand:OnInstanceCreated,3,1,1
SQLiteCommand:ExecuteDeferredQuery,27,6,1
SQLiteCommand:ExecuteScalar,13,3,0
SQLiteCommand:Bind,6,1,2
SQLiteCommand:Bind,3,1,1
SQLiteCommand:ToString,10,2,0
SQLiteCommand:Prepare,5,1,0
SQLiteCommand:Finalize,3,1,1
SQLiteCommand:BindAll,11,3,1
SQLiteCommand:BindParameter,39,12,4
SQLiteCommand:ReadCol,53,18,4
PreparedSqlLiteInsertCommand:PreparedSqlLiteInsertCommand,3,1,1
PreparedSqlLiteInsertCommand:ExecuteNonQuery,29,7,1
PreparedSqlLiteInsertCommand:Prepare,4,1,0
PreparedSqlLiteInsertCommand:Dispose,4,1,0
PreparedSqlLiteInsertCommand:Dispose,10,2,1
TableQuery:TableQuery,4,1,2
TableQuery:TableQuery,4,1,1
TableQuery:Clone,11,2,0
TableQuery:Where,11,2,1
TableQuery:Take,5,1,1
TableQuery:Skip,5,1,1
