Implementation smell,Namespace,Class,File,Method,Description
Long Statement,SuperSocket.Server,SuperSocketService<TReceivePackageInfo>,D:\research\architectureSmells\repos\kerryjiang_SuperSocket\src\SuperSocket.Server\SuperSocketService.cs,AddChannelCreator,The length of the statement  "            var listener = _channelCreatorFactory.CreateChannelCreator<TReceivePackageInfo>(listenOptions' serverOptions' _loggerFactory' _pipelineFilterFactory); " is 150.
Long Statement,SuperSocket.Server,SuperSocketService<TReceivePackageInfo>,D:\research\architectureSmells\repos\kerryjiang_SuperSocket\src\SuperSocket.Server\SuperSocketService.cs,HandleSession,The length of the statement  "                        var toClose = await _errorHandler(session' new PackageHandlingException<TReceivePackageInfo>($"Session {session.SessionID} got an error when handle a package."' p' e)); " is 168.
Long Statement,SuperSocket.Server,TcpChannelCreatorFactory,D:\research\architectureSmells\repos\kerryjiang_SuperSocket\src\SuperSocket.Server\TcpChannelCreatorFactory.cs,CreateChannelCreator,The length of the statement  "                return new TcpChannelCreator(options' (s) => Task.FromResult((new TcpPipeChannel<TPackageInfo>(s' filterFactory.Create(s)' channelOptions)) as IChannel)' loggerFactory.CreateLogger(nameof(TcpChannelCreator))); " is 209.
Long Statement,SuperSocket,HostBuilderExtensions,D:\research\architectureSmells\repos\kerryjiang_SuperSocket\src\SuperSocket.Server\HostBuilderExtensions.cs,UseSuperSocket,The length of the statement  "            return hostBuilder.UseSuperSocketWithFilterFactory<TReceivePackage' DefaultPipelineFilterFactory<TReceivePackage' TPipelineFilter>>(); " is 134.
Long Statement,SuperSocket,SuperSocketHostBuilder<TReceivePackage>,D:\research\architectureSmells\repos\kerryjiang_SuperSocket\src\SuperSocket.Server\SuperSocketHostBuilder.cs,ConfigureDefaults,The length of the statement  "                        services.TryAdd(new ServiceDescriptor(typeof(IPackageDecoder<StringPackageInfo>)' typeof(DefaultStringPackageDecoder)' ServiceLifetime.Singleton)); " is 147.
Empty Catch Block,SuperSocket.Server,AppSession,D:\research\architectureSmells\repos\kerryjiang_SuperSocket\src\SuperSocket.Server\AppSession.cs,Close,The method has an empty catch block.
Empty Catch Block,SuperSocket.Server,SuperSocketService<TReceivePackageInfo>,D:\research\architectureSmells\repos\kerryjiang_SuperSocket\src\SuperSocket.Server\SuperSocketService.cs,DisposeAsync,The method has an empty catch block.
