Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AuthConfig,0,1,0,0,1,18,1,0,0,0,0,1
BundleConfig,0,1,0,0,1,16,1,0,0,0,0,1
FilterConfig,0,1,0,0,1,7,1,0,0,0,0,1
RouteConfig,0,1,0,0,1,12,1,0,0,0,0,1
WebApiConfig,0,1,0,0,1,9,1,0,0,0,0,1
MvcApplication,0,1,0,0,0,14,1,0,0,0,6,0
BootstrapBundleConfig,0,1,0,0,1,11,1,0,0,0,0,0
ControlGroup,1,2,0,0,2,12,2,0,0,0,0,1
ControlGroupExtensions,0,12,0,0,12,63,13,0,0,0,1,0
Alerts,4,0,1,4,0,17,0,0,0,0,0,1
DefaultScaffoldingExtensions,0,10,0,0,10,56,13,0,0,0,0,0
PropertyInfoExtensions,0,7,0,0,7,44,10,0,0,0,0,0
HtmlHelperExtensions,0,1,0,0,1,12,2,0,0,0,0,0
AccountController,0,16,0,0,14,435,49,0,1,0,7,0
GuestController,1,8,0,0,8,95,16,0,0,0,2,0
HomeController,1,2,0,0,2,26,4,0,0,0,3,0
LegController,1,8,0,0,8,102,17,0,0,0,2,0
TripController,1,8,0,0,8,133,16,0,0,0,2,0
BootstrapBaseController,0,4,0,0,4,19,4,1,0,0,1,0
InitializeSimpleMembershipAttribute,3,1,0,0,1,31,1,0,0,0,0,0
UserProfile,0,0,3,0,0,17,0,0,0,0,0,1
RegisterExternalLoginModel,0,0,3,0,0,19,0,0,0,0,0,1
LocalPasswordModel,0,0,3,0,0,25,0,0,0,0,0,1
LoginModel,0,0,3,0,0,21,0,0,0,0,0,1
RegisterModel,0,0,3,0,0,24,0,0,0,0,0,1
ForgotPasswordModel,0,0,1,0,0,9,0,0,0,0,0,0
ExternalLogin,0,0,3,0,0,15,0,0,0,0,0,1
Guest,0,0,4,0,0,24,0,0,0,0,0,2
Leg,0,0,10,0,0,63,0,0,0,0,0,3
TourAgencyEntites,0,1,4,0,1,22,1,0,0,0,0,6
TourDbSeedDatabase,0,1,0,0,0,35,3,0,0,0,4,1
Trip,0,0,8,0,0,96,0,0,0,0,0,2
INavigationRouteFilter,0,1,0,0,0,4,1,1,0,0,0,2
NamedRoute,3,5,4,0,5,53,5,0,0,0.53,0,3
CompositeMvcHtmlString,1,2,0,0,2,12,2,0,0,0,0,1
NavigationRoutes,1,0,0,1,0,4,0,0,0,0,1,1
NavigationViewExtensions,0,4,0,0,3,56,13,0,0,0,4,0
NavigationRouteConfigurationExtensions,0,8,0,0,8,110,20,0,0,0,2,0
NavigationRouteBuilder,0,1,2,0,1,16,1,0,0,0,1,1
NavigationRouteFilter,0,1,0,0,1,7,1,0,1,0,0,0
SearchCriteria,0,0,1,0,0,7,0,0,0,0,0,1
