Architecture smell,Project,Namespace,Cause
Unstable Dependency,Alexis.Social.WindowsPhone8,Alexis.WindowsPhone.Social.Helper,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Alexis.WindowsPhone.Social
Ambiguous Interface,Alexis.Social.WindowsPhone8,Alexis.WindowsPhone.Social.Renren,The tool detected the smell in this component because the component provides only a single' general entry-point via the following class: ParameterComparer
Feature Concentration,Alexis.Social.WindowsPhone8,Alexis.WindowsPhone.Social,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AccessToken' AuthControl' SocialType' SocialAPI' ClientInfo' SocialKit' AccountControl' ShareControl' JsonHelper]' [Lang]. LCC (Lack of Component Cohesion) = 0.2
