Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,StacMan,StackExchange.StacMan.Answers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: StackExchange.StacMan.Answers' StackExchange.StacMan,StackExchange.StacMan.Answers.Sort' StackExchange.StacMan.Badge' StackExchange.StacMan.Comment' StackExchange.StacMan.Event' StackExchange.StacMan.Filter' StackExchange.StacMan.InboxItem' StackExchange.StacMan.NetworkUser' StackExchange.StacMan.Notification' StackExchange.StacMan.QuestionTimeline' StackExchange.StacMan.Reputation' StackExchange.StacMan.ReputationHistory' StackExchange.StacMan.Revision' StackExchange.StacMan.Site' StackExchange.StacMan.IAnswerMethods' StackExchange.StacMan.IPostMethods' StackExchange.StacMan.IQuestionMethods' StackExchange.StacMan.ITagMethods' StackExchange.StacMan.UserTimeline,StackExchange.StacMan.Answers.Sort' StackExchange.StacMan.Badge' StackExchange.StacMan.Comment' StackExchange.StacMan.Event' StackExchange.StacMan.Filter' StackExchange.StacMan.InboxItem' StackExchange.StacMan.NetworkUser' StackExchange.StacMan.Notification' StackExchange.StacMan.QuestionTimeline' StackExchange.StacMan.Reputation' StackExchange.StacMan.ReputationHistory' StackExchange.StacMan.Revision' StackExchange.StacMan.Site' StackExchange.StacMan.IAnswerMethods' StackExchange.StacMan.IPostMethods' StackExchange.StacMan.IQuestionMethods' StackExchange.StacMan.ITagMethods' StackExchange.StacMan.UserTimeline
Cyclic Dependency,StacMan,StackExchange.StacMan.Answers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: StackExchange.StacMan.Answers' StackExchange.StacMan' StackExchange.StacMan.Badges' StackExchange.StacMan,StackExchange.StacMan.Answers.Sort' StackExchange.StacMan.Badge' StackExchange.StacMan.Comment' StackExchange.StacMan.Event' StackExchange.StacMan.Filter' StackExchange.StacMan.InboxItem' StackExchange.StacMan.NetworkUser' StackExchange.StacMan.Notification' StackExchange.StacMan.QuestionTimeline' StackExchange.StacMan.Reputation' StackExchange.StacMan.ReputationHistory' StackExchange.StacMan.Revision' StackExchange.StacMan.Site' StackExchange.StacMan.IAnswerMethods' StackExchange.StacMan.IPostMethods' StackExchange.StacMan.IQuestionMethods' StackExchange.StacMan.ITagMethods' StackExchange.StacMan.UserTimeline' StackExchange.StacMan.Badges.AllSort,StackExchange.StacMan.Answers.Sort' StackExchange.StacMan.Badge' StackExchange.StacMan.Comment' StackExchange.StacMan.Event' StackExchange.StacMan.Filter' StackExchange.StacMan.InboxItem' StackExchange.StacMan.NetworkUser' StackExchange.StacMan.Notification' StackExchange.StacMan.QuestionTimeline' StackExchange.StacMan.Reputation' StackExchange.StacMan.ReputationHistory' StackExchange.StacMan.Revision' StackExchange.StacMan.Site' StackExchange.StacMan.IAnswerMethods' StackExchange.StacMan.IPostMethods' StackExchange.StacMan.IQuestionMethods' StackExchange.StacMan.ITagMethods' StackExchange.StacMan.UserTimeline' StackExchange.StacMan.Badges.AllSort
Cyclic Dependency,StacMan,StackExchange.StacMan,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: StackExchange.StacMan' StackExchange.StacMan.Badges,StackExchange.StacMan.Badge' StackExchange.StacMan.Comment' StackExchange.StacMan.Event' StackExchange.StacMan.Filter' StackExchange.StacMan.InboxItem' StackExchange.StacMan.NetworkUser' StackExchange.StacMan.Notification' StackExchange.StacMan.QuestionTimeline' StackExchange.StacMan.Reputation' StackExchange.StacMan.ReputationHistory' StackExchange.StacMan.Revision' StackExchange.StacMan.Site' StackExchange.StacMan.IAnswerMethods' StackExchange.StacMan.IPostMethods' StackExchange.StacMan.IQuestionMethods' StackExchange.StacMan.ITagMethods' StackExchange.StacMan.UserTimeline' StackExchange.StacMan.Badges.AllSort,StackExchange.StacMan.Badge' StackExchange.StacMan.Comment' StackExchange.StacMan.Event' StackExchange.StacMan.Filter' StackExchange.StacMan.InboxItem' StackExchange.StacMan.NetworkUser' StackExchange.StacMan.Notification' StackExchange.StacMan.QuestionTimeline' StackExchange.StacMan.Reputation' StackExchange.StacMan.ReputationHistory' StackExchange.StacMan.Revision' StackExchange.StacMan.Site' StackExchange.StacMan.IAnswerMethods' StackExchange.StacMan.IPostMethods' StackExchange.StacMan.IQuestionMethods' StackExchange.StacMan.ITagMethods' StackExchange.StacMan.UserTimeline' StackExchange.StacMan.Badges.AllSort
Cyclic Dependency,StacMan,StackExchange.StacMan.Badges,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: StackExchange.StacMan.Badges' StackExchange.StacMan' StackExchange.StacMan.Posts' StackExchange.StacMan,StackExchange.StacMan.Badges.AllSort' StackExchange.StacMan.Badge' StackExchange.StacMan.Comment' StackExchange.StacMan.Event' StackExchange.StacMan.Filter' StackExchange.StacMan.InboxItem' StackExchange.StacMan.NetworkUser' StackExchange.StacMan.Notification' StackExchange.StacMan.QuestionTimeline' StackExchange.StacMan.Reputation' StackExchange.StacMan.ReputationHistory' StackExchange.StacMan.Revision' StackExchange.StacMan.Site' StackExchange.StacMan.IAnswerMethods' StackExchange.StacMan.IPostMethods' StackExchange.StacMan.IQuestionMethods' StackExchange.StacMan.ITagMethods' StackExchange.StacMan.UserTimeline' StackExchange.StacMan.Posts.Sort,StackExchange.StacMan.Badges.AllSort' StackExchange.StacMan.Badge' StackExchange.StacMan.Comment' StackExchange.StacMan.Event' StackExchange.StacMan.Filter' StackExchange.StacMan.InboxItem' StackExchange.StacMan.NetworkUser' StackExchange.StacMan.Notification' StackExchange.StacMan.QuestionTimeline' StackExchange.StacMan.Reputation' StackExchange.StacMan.ReputationHistory' StackExchange.StacMan.Revision' StackExchange.StacMan.Site' StackExchange.StacMan.IAnswerMethods' StackExchange.StacMan.IPostMethods' StackExchange.StacMan.IQuestionMethods' StackExchange.StacMan.ITagMethods' StackExchange.StacMan.UserTimeline' StackExchange.StacMan.Posts.Sort
Cyclic Dependency,StacMan,StackExchange.StacMan.Comments,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: StackExchange.StacMan.Comments' StackExchange.StacMan,StackExchange.StacMan.Comments.Sort' StackExchange.StacMan.Badge' StackExchange.StacMan.Comment' StackExchange.StacMan.Event' StackExchange.StacMan.Filter' StackExchange.StacMan.InboxItem' StackExchange.StacMan.NetworkUser' StackExchange.StacMan.Notification' StackExchange.StacMan.QuestionTimeline' StackExchange.StacMan.Reputation' StackExchange.StacMan.ReputationHistory' StackExchange.StacMan.Revision' StackExchange.StacMan.Site' StackExchange.StacMan.IAnswerMethods' StackExchange.StacMan.IPostMethods' StackExchange.StacMan.IQuestionMethods' StackExchange.StacMan.ITagMethods' StackExchange.StacMan.UserTimeline,StackExchange.StacMan.Comments.Sort' StackExchange.StacMan.Badge' StackExchange.StacMan.Comment' StackExchange.StacMan.Event' StackExchange.StacMan.Filter' StackExchange.StacMan.InboxItem' StackExchange.StacMan.NetworkUser' StackExchange.StacMan.Notification' StackExchange.StacMan.QuestionTimeline' StackExchange.StacMan.Reputation' StackExchange.StacMan.ReputationHistory' StackExchange.StacMan.Revision' StackExchange.StacMan.Site' StackExchange.StacMan.IAnswerMethods' StackExchange.StacMan.IPostMethods' StackExchange.StacMan.IQuestionMethods' StackExchange.StacMan.ITagMethods' StackExchange.StacMan.UserTimeline
Cyclic Dependency,StacMan,StackExchange.StacMan.Comments,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: StackExchange.StacMan.Comments' StackExchange.StacMan' StackExchange.StacMan.Badges' StackExchange.StacMan,StackExchange.StacMan.Comments.Sort' StackExchange.StacMan.Badge' StackExchange.StacMan.Comment' StackExchange.StacMan.Event' StackExchange.StacMan.Filter' StackExchange.StacMan.InboxItem' StackExchange.StacMan.NetworkUser' StackExchange.StacMan.Notification' StackExchange.StacMan.QuestionTimeline' StackExchange.StacMan.Reputation' StackExchange.StacMan.ReputationHistory' StackExchange.StacMan.Revision' StackExchange.StacMan.Site' StackExchange.StacMan.IAnswerMethods' StackExchange.StacMan.IPostMethods' StackExchange.StacMan.IQuestionMethods' StackExchange.StacMan.ITagMethods' StackExchange.StacMan.UserTimeline' StackExchange.StacMan.Badges.AllSort,StackExchange.StacMan.Comments.Sort' StackExchange.StacMan.Badge' StackExchange.StacMan.Comment' StackExchange.StacMan.Event' StackExchange.StacMan.Filter' StackExchange.StacMan.InboxItem' StackExchange.StacMan.NetworkUser' StackExchange.StacMan.Notification' StackExchange.StacMan.QuestionTimeline' StackExchange.StacMan.Reputation' StackExchange.StacMan.ReputationHistory' StackExchange.StacMan.Revision' StackExchange.StacMan.Site' StackExchange.StacMan.IAnswerMethods' StackExchange.StacMan.IPostMethods' StackExchange.StacMan.IQuestionMethods' StackExchange.StacMan.ITagMethods' StackExchange.StacMan.UserTimeline' StackExchange.StacMan.Badges.AllSort
Cyclic Dependency,StacMan,StackExchange.StacMan.Posts,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: StackExchange.StacMan.Posts' StackExchange.StacMan,StackExchange.StacMan.Posts.Sort' StackExchange.StacMan.Badge' StackExchange.StacMan.Comment' StackExchange.StacMan.Event' StackExchange.StacMan.Filter' StackExchange.StacMan.InboxItem' StackExchange.StacMan.NetworkUser' StackExchange.StacMan.Notification' StackExchange.StacMan.QuestionTimeline' StackExchange.StacMan.Reputation' StackExchange.StacMan.ReputationHistory' StackExchange.StacMan.Revision' StackExchange.StacMan.Site' StackExchange.StacMan.IAnswerMethods' StackExchange.StacMan.IPostMethods' StackExchange.StacMan.IQuestionMethods' StackExchange.StacMan.ITagMethods' StackExchange.StacMan.UserTimeline,StackExchange.StacMan.Posts.Sort' StackExchange.StacMan.Badge' StackExchange.StacMan.Comment' StackExchange.StacMan.Event' StackExchange.StacMan.Filter' StackExchange.StacMan.InboxItem' StackExchange.StacMan.NetworkUser' StackExchange.StacMan.Notification' StackExchange.StacMan.QuestionTimeline' StackExchange.StacMan.Reputation' StackExchange.StacMan.ReputationHistory' StackExchange.StacMan.Revision' StackExchange.StacMan.Site' StackExchange.StacMan.IAnswerMethods' StackExchange.StacMan.IPostMethods' StackExchange.StacMan.IQuestionMethods' StackExchange.StacMan.ITagMethods' StackExchange.StacMan.UserTimeline
Cyclic Dependency,StacMan,StackExchange.StacMan.Questions,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: StackExchange.StacMan.Questions' StackExchange.StacMan,StackExchange.StacMan.Questions.AllSort' StackExchange.StacMan.Badge' StackExchange.StacMan.Comment' StackExchange.StacMan.Event' StackExchange.StacMan.Filter' StackExchange.StacMan.InboxItem' StackExchange.StacMan.NetworkUser' StackExchange.StacMan.Notification' StackExchange.StacMan.QuestionTimeline' StackExchange.StacMan.Reputation' StackExchange.StacMan.ReputationHistory' StackExchange.StacMan.Revision' StackExchange.StacMan.Site' StackExchange.StacMan.IAnswerMethods' StackExchange.StacMan.IPostMethods' StackExchange.StacMan.IQuestionMethods' StackExchange.StacMan.ITagMethods' StackExchange.StacMan.UserTimeline,StackExchange.StacMan.Questions.AllSort' StackExchange.StacMan.Badge' StackExchange.StacMan.Comment' StackExchange.StacMan.Event' StackExchange.StacMan.Filter' StackExchange.StacMan.InboxItem' StackExchange.StacMan.NetworkUser' StackExchange.StacMan.Notification' StackExchange.StacMan.QuestionTimeline' StackExchange.StacMan.Reputation' StackExchange.StacMan.ReputationHistory' StackExchange.StacMan.Revision' StackExchange.StacMan.Site' StackExchange.StacMan.IAnswerMethods' StackExchange.StacMan.IPostMethods' StackExchange.StacMan.IQuestionMethods' StackExchange.StacMan.ITagMethods' StackExchange.StacMan.UserTimeline
Cyclic Dependency,StacMan,StackExchange.StacMan.Questions,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: StackExchange.StacMan.Questions' StackExchange.StacMan' StackExchange.StacMan.Badges' StackExchange.StacMan,StackExchange.StacMan.Questions.AllSort' StackExchange.StacMan.Badge' StackExchange.StacMan.Comment' StackExchange.StacMan.Event' StackExchange.StacMan.Filter' StackExchange.StacMan.InboxItem' StackExchange.StacMan.NetworkUser' StackExchange.StacMan.Notification' StackExchange.StacMan.QuestionTimeline' StackExchange.StacMan.Reputation' StackExchange.StacMan.ReputationHistory' StackExchange.StacMan.Revision' StackExchange.StacMan.Site' StackExchange.StacMan.IAnswerMethods' StackExchange.StacMan.IPostMethods' StackExchange.StacMan.IQuestionMethods' StackExchange.StacMan.ITagMethods' StackExchange.StacMan.UserTimeline' StackExchange.StacMan.Badges.AllSort,StackExchange.StacMan.Questions.AllSort' StackExchange.StacMan.Badge' StackExchange.StacMan.Comment' StackExchange.StacMan.Event' StackExchange.StacMan.Filter' StackExchange.StacMan.InboxItem' StackExchange.StacMan.NetworkUser' StackExchange.StacMan.Notification' StackExchange.StacMan.QuestionTimeline' StackExchange.StacMan.Reputation' StackExchange.StacMan.ReputationHistory' StackExchange.StacMan.Revision' StackExchange.StacMan.Site' StackExchange.StacMan.IAnswerMethods' StackExchange.StacMan.IPostMethods' StackExchange.StacMan.IQuestionMethods' StackExchange.StacMan.ITagMethods' StackExchange.StacMan.UserTimeline' StackExchange.StacMan.Badges.AllSort
Cyclic Dependency,StacMan,StackExchange.StacMan.SuggestedEdits,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: StackExchange.StacMan.SuggestedEdits' StackExchange.StacMan,StackExchange.StacMan.SuggestedEdits.Sort' StackExchange.StacMan.Badge' StackExchange.StacMan.Comment' StackExchange.StacMan.Event' StackExchange.StacMan.Filter' StackExchange.StacMan.InboxItem' StackExchange.StacMan.NetworkUser' StackExchange.StacMan.Notification' StackExchange.StacMan.QuestionTimeline' StackExchange.StacMan.Reputation' StackExchange.StacMan.ReputationHistory' StackExchange.StacMan.Revision' StackExchange.StacMan.Site' StackExchange.StacMan.IAnswerMethods' StackExchange.StacMan.IPostMethods' StackExchange.StacMan.IQuestionMethods' StackExchange.StacMan.ITagMethods' StackExchange.StacMan.UserTimeline,StackExchange.StacMan.SuggestedEdits.Sort' StackExchange.StacMan.Badge' StackExchange.StacMan.Comment' StackExchange.StacMan.Event' StackExchange.StacMan.Filter' StackExchange.StacMan.InboxItem' StackExchange.StacMan.NetworkUser' StackExchange.StacMan.Notification' StackExchange.StacMan.QuestionTimeline' StackExchange.StacMan.Reputation' StackExchange.StacMan.ReputationHistory' StackExchange.StacMan.Revision' StackExchange.StacMan.Site' StackExchange.StacMan.IAnswerMethods' StackExchange.StacMan.IPostMethods' StackExchange.StacMan.IQuestionMethods' StackExchange.StacMan.ITagMethods' StackExchange.StacMan.UserTimeline
