Method,LOC,CC,PC
BlackCard:BlackCard,2,1,2
Card:Card,4,1,2
Game:Game,9,1,1
Game:LoadWhiteDeck,8,2,1
Game:LoadBlackDeck,8,2,1
Game:Start,9,2,0
Game:DealingState,11,2,0
Game:PlayingState,7,2,0
Game:JudgingState,3,1,0
Game:AddPlayer,5,2,1
Game:RemovePlayer,5,2,1
Game:DealCards,6,2,1
GameSettings:GameSettings,4,1,1
Helper:Shuffle,11,2,1
Player:Player,5,1,1
Program:Main,7,1,1
Program:client_OnConnect,3,1,1
Program:client_OnChannelJoin,4,1,2
Program:channel_OnMessage,3,1,3
Program:channel_OnLeave,3,1,3
WhiteCard:WhiteCard,2,1,2
