Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,ConsoleExamples,Encog.Examples,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Encog.Examples' ConsoleExamples.Examples,Encog.Examples.ExampleTest' ConsoleExamples.Examples.ExampleInfo,Encog.Examples.ExampleTest' ConsoleExamples.Examples.ExampleInfo
Cyclic Dependency,ConsoleExamples,Encog.Examples.Indicator.Avg,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Encog.Examples.Indicator.Avg' Encog.Examples.Indicator.ImportData,Encog.Examples.Indicator.Avg.IndicatorExample' Encog.Examples.Indicator.ImportData.MyInd' Encog.Examples.Indicator.ImportData.ImportIndicatorData,Encog.Examples.Indicator.Avg.IndicatorExample' Encog.Examples.Indicator.ImportData.MyInd' Encog.Examples.Indicator.ImportData.ImportIndicatorData
Unstable Dependency,ConsoleExamples,Encog.Examples,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ConsoleExamples.Examples,Encog.Examples.ExampleInfo,Encog.Examples.ExampleInfo
Feature Concentration,ConsoleExamples,Encog.Examples.Benchmark,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ElliottBenchmark]' [FahlmanEncoder]' [SimpleBenchmark]' [ThreadCount]' [WeightInitialization]' [MultiThreadBenchmark]' [EncogBenchmarkExample]. LCC (Lack of Component Cohesion) = 1,Encog.Examples.Benchmark.FahlmanEncoder' Encog.Examples.Benchmark.SimpleBenchmark' Encog.Examples.Benchmark.ThreadCount' Encog.Examples.Benchmark.WeightInitialization' Encog.Examples.Benchmark.MultiThreadBenchmark' Encog.Examples.Benchmark.EncogBenchmarkExample,Encog.Examples.Benchmark.ElliottBenchmark' Encog.Examples.Benchmark.FahlmanEncoder' Encog.Examples.Benchmark.SimpleBenchmark' Encog.Examples.Benchmark.ThreadCount' Encog.Examples.Benchmark.WeightInitialization' Encog.Examples.Benchmark.MultiThreadBenchmark' Encog.Examples.Benchmark.EncogBenchmarkExample
Scattered Functionality,ConsoleExamples,Encog.Examples.Analyst,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Encog.App.Analyst' Encog.App.Analyst.Wizard' Encog.App.Analyst.Report,Encog.App.Analyst.EncogAnalyst' Encog.App.Analyst.Wizard.AnalystWizard' Encog.App.Analyst.Report.AnalystReport,Encog.App.Analyst.EncogAnalyst' Encog.App.Analyst.Wizard.AnalystWizard' Encog.App.Analyst.Report.AnalystReport
Scattered Functionality,ConsoleExamples,Encog.Examples.Benchmark,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Encog.Neural.Networks' Encog.Neural.Networks.Structure,Encog.Neural.Networks.BasicNetwork' Encog.Neural.Networks.Structure.NeuralStructure,Encog.Neural.Networks.BasicNetwork' Encog.Neural.Networks.Structure.NeuralStructure
Scattered Functionality,ConsoleExamples,Encog.Examples.Benchmark,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Encog.Neural.Networks' Encog.Neural.Networks.Training.Propagation,Encog.Neural.Networks.BasicNetwork' Encog.Neural.Networks.Training.Propagation.Propagation,Encog.Neural.Networks.BasicNetwork' Encog.Neural.Networks.Training.Propagation.Propagation
Scattered Functionality,ConsoleExamples,Encog.Examples.Freeform,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Encog.Neural.Freeform' Encog,Encog.Neural.Freeform.FreeformNetwork' Encog.EncogFramework,Encog.Neural.Freeform.FreeformNetwork' Encog.EncogFramework
Scattered Functionality,ConsoleExamples,Encog.Examples.Predict,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Encog.Neural.Networks' Encog.Neural.Networks.Structure,Encog.Neural.Networks.BasicNetwork' Encog.Neural.Networks.Structure.NeuralStructure,Encog.Neural.Networks.BasicNetwork' Encog.Neural.Networks.Structure.NeuralStructure
Scattered Functionality,ConsoleExamples,Encog.Examples.SVM_Predict,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Encog.ML.Train' Encog.ML.Train.Strategy' Encog.ML.SVM.Training,Encog.ML.Train.BasicTraining' Encog.ML.Train.Strategy.StopTrainingStrategy' Encog.ML.SVM.Training.SVMTrain' Encog.ML.SVM.Training.SVMSearchTrain,Encog.ML.Train.BasicTraining' Encog.ML.Train.Strategy.StopTrainingStrategy' Encog.ML.SVM.Training.SVMTrain' Encog.ML.SVM.Training.SVMSearchTrain
Scattered Functionality,ConsoleExamples,Encog.Examples.SVMPredictCSV,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Encog.ML.Train' Encog.ML.Train.Strategy' Encog.ML.SVM.Training,Encog.ML.Train.BasicTraining' Encog.ML.Train.Strategy.StopTrainingStrategy' Encog.ML.SVM.Training.SVMTrain,Encog.ML.Train.BasicTraining' Encog.ML.Train.Strategy.StopTrainingStrategy' Encog.ML.SVM.Training.SVMTrain
Scattered Functionality,ConsoleExamples,Encog.Examples.CPN,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Encog.ML.Train' Encog.Examples,Encog.ML.Train.IMLTrain' Encog.Examples.IExampleInterface,Encog.ML.Train.IMLTrain' Encog.Examples.IExampleInterface
