Implementation smell,Namespace,Class,File,Method,Description
Long Statement,DotNetShipping.SampleApp,Program,C:\repos\kylewest_DotNetShipping\SampleApp\Program.cs,Main,The length of the statement  "            rateManager.AddProvider(new FedExProvider(fedexKey' fedexPassword' fedexAccountNumber' fedexMeterNumber' fedexUseProduction)); " is 126.
Long Statement,DotNetShipping.SampleApp,Program,C:\repos\kylewest_DotNetShipping\SampleApp\Program.cs,Main,The length of the statement  "            rateManager.AddProvider(new FedExSmartPostProvider(fedexKey' fedexPassword' fedexAccountNumber' fedexMeterNumber' fedexHubId' fedexUseProduction)); " is 147.
Magic Number,DotNetShipping.SampleApp,Program,C:\repos\kylewest_DotNetShipping\SampleApp\Program.cs,Main,The following statement contains a magic number: packages.Add(new Package(12' 12' 12' 35' 150));
Magic Number,DotNetShipping.SampleApp,Program,C:\repos\kylewest_DotNetShipping\SampleApp\Program.cs,Main,The following statement contains a magic number: packages.Add(new Package(12' 12' 12' 35' 150));
Magic Number,DotNetShipping.SampleApp,Program,C:\repos\kylewest_DotNetShipping\SampleApp\Program.cs,Main,The following statement contains a magic number: packages.Add(new Package(12' 12' 12' 35' 150));
Magic Number,DotNetShipping.SampleApp,Program,C:\repos\kylewest_DotNetShipping\SampleApp\Program.cs,Main,The following statement contains a magic number: packages.Add(new Package(12' 12' 12' 35' 150));
Magic Number,DotNetShipping.SampleApp,Program,C:\repos\kylewest_DotNetShipping\SampleApp\Program.cs,Main,The following statement contains a magic number: packages.Add(new Package(12' 12' 12' 35' 150));
Magic Number,DotNetShipping.SampleApp,Program,C:\repos\kylewest_DotNetShipping\SampleApp\Program.cs,Main,The following statement contains a magic number: packages.Add(new Package(4' 4' 6' 15' 250));
Magic Number,DotNetShipping.SampleApp,Program,C:\repos\kylewest_DotNetShipping\SampleApp\Program.cs,Main,The following statement contains a magic number: packages.Add(new Package(4' 4' 6' 15' 250));
Magic Number,DotNetShipping.SampleApp,Program,C:\repos\kylewest_DotNetShipping\SampleApp\Program.cs,Main,The following statement contains a magic number: packages.Add(new Package(4' 4' 6' 15' 250));
Magic Number,DotNetShipping.SampleApp,Program,C:\repos\kylewest_DotNetShipping\SampleApp\Program.cs,Main,The following statement contains a magic number: packages.Add(new Package(4' 4' 6' 15' 250));
Magic Number,DotNetShipping.SampleApp,Program,C:\repos\kylewest_DotNetShipping\SampleApp\Program.cs,Main,The following statement contains a magic number: packages.Add(new Package(4' 4' 6' 15' 250));
