Implementation smell,Namespace,Class,File,Method,Description
Magic Number,Core6,CriticalErrorConfig,C:\research\architectureSmells\repos\Particular_docs.particular.net\Snippets\CloudServicesHost\CloudServicesHost_7\CriticalErrorConfig.cs,CriticalErrorConfig,The following statement contains a magic number: endpointConfiguration.DefineCriticalErrorAction(                  onCriticalError: context =>                  {                      var output = $"Critical exception: '{context.Error}'";                      log.Error(output' context.Exception);                      if (Environment.UserInteractive)                      {                          // so that user can see on their screen the problem                          Thread.Sleep(10000);                      }                        var fatalMessage = $"Critical error:\n{context.Error}\nShutting down.";                      Environment.FailFast(fatalMessage' context.Exception);                      return Task.CompletedTask;                  });
