Implementation smell,Namespace,Class,File,Method,Description
Magic Number,Core5,CriticalErrorConfig,C:\research\architectureSmells\repos\Particular_docs.particular.net\Snippets\CloudServicesHost\CloudServicesHost_6\CriticalErrorConfig.cs,CriticalErrorConfig,The following statement contains a magic number: busConfiguration.DefineCriticalErrorAction(                  onCriticalError: (message' exception) =>                  {                      var output = $"Critical exception: '{message}'";                      log.Error(output' exception);                      if (Environment.UserInteractive)                      {                          // so that user can see on their screen the problem                          Thread.Sleep(10000);                      }                        var fatalMessage = $"Critical error:\n{message}\nShutting down.";                      Environment.FailFast(fatalMessage' exception);                  });
