Method,LOC,CC,PC
AnnotationBase:AnnotationBase,4,1,2
AnnotationBase:ToString,0,1,0
AnnotationListener:AnnotationListener,5,1,2
AnnotationListener:ExitAnnotation,8,2,1
AnnotationService:AnnotationService,3,1,1
AnnotationService:FindAnnotations,15,3,2
AttributeAnnotationAttribute:AttributeAnnotationAttribute,4,1,2
AttributeExtensions:AnnotationType,11,1,1
DefaultMemberAnnotation:DefaultMemberAnnotation,3,1,2
DescriptionAnnotation:DescriptionAnnotation,8,2,2
EnumeratorMemberAnnotation:EnumeratorMemberAnnotation,3,1,2
ExposedModuleAnnotation:ExposedModuleAnnotation,3,1,2
FolderAnnotation:FolderAnnotation,3,1,2
FolderAnnotation:ToString,0,1,0
IAnnotationFactory:Create,0,1,2
IgnoreAnnotation:IgnoreAnnotation,3,1,2
IgnoreAnnotation:IsIgnored,3,1,1
IgnoreAnnotation:ToString,3,1,0
IgnoreModuleAnnotation:IgnoreModuleAnnotation,3,1,2
IgnoreModuleAnnotation:IsIgnored,3,1,1
IgnoreModuleAnnotation:ToString,3,1,0
InterfaceAnnotation:InterfaceAnnotation,2,1,2
InvalidAnnotationArgumentException:InvalidAnnotationArgumentException,2,1,1
ModuleCleanupAnnotation:ModuleCleanupAnnotation,2,1,2
ModuleInitializeAnnotation:ModuleInitializeAnnotation,2,1,2
IgnoreTestAnnotation:IgnoreTestAnnotation,2,1,2
NoIndentAnnotation:NoIndentAnnotation,2,1,2
PredeclaredIdAnnotation:PredeclaredIdAnnotation,3,1,2
TestCleanupAnnotation:TestCleanupAnnotation,2,1,2
TestInitializeAnnotation:TestInitializeAnnotation,2,1,2
TestMethodAnnotation:TestMethodAnnotation,2,1,2
TestModuleAnnotation:TestModuleAnnotation,2,1,2
VBAParserAnnotationFactory:VBAParserAnnotationFactory,19,1,0
VBAParserAnnotationFactory:Create,5,1,2
VBAParserAnnotationFactory:AnnotationParametersFromContext,9,2,1
VBAParserAnnotationFactory:CreateAnnotation,8,2,3
ArgumentList:ArgumentList,3,1,0
ArgumentList:AddArgument,3,1,1
ArgumentListArgument:ArgumentListArgument,2,1,2
ArgumentListArgument:ArgumentListArgument,5,1,3
ArgumentListArgument:Resolve,7,2,1
ResolutionFailedExpression:ResolutionFailedExpression,3,1,0
ResolutionFailedExpression:AddSuccessfullyResolvedExpression,3,1,1
LiteralDefaultBinding:LiteralDefaultBinding,3,1,1
LiteralDefaultBinding:Resolve,3,1,0
InstanceDefaultBinding:InstanceDefaultBinding,4,1,2
InstanceDefaultBinding:Resolve,3,1,0
StatementContext:GetSearchDeclarationType,11,2,1
UnaryOpDefaultBinding:UnaryOpDefaultBinding,4,1,2
UnaryOpDefaultBinding:Resolve,8,2,0
LiteralExpression:LiteralExpression,2,1,1
InstanceExpression:InstanceExpression,2,1,2
UnaryOpExpression:UnaryOpExpression,3,1,3
BindingService:BindingService,6,1,4
