Implementation smell,Namespace,Class,File,Method,Description
Long Statement,EppLib.Tests,DeploymentUtility,D:\research\architectureSmells\repos\ademar_EppLib.NET\EppLib.UnitTests\DeploymentUtility.cs,CopyDeploymentItems,The length of the statement  "                    System.Diagnostics.Debug.WriteLine("Error copying deployment item {0} to {1} message {2}"' origin' targetDir' ex.Message); " is 122.
Long Statement,EppLib.Tests,LocalTest,D:\research\architectureSmells\repos\ademar_EppLib.NET\EppLib.UnitTests\LocalTest.cs,TestContactInfoResponse1,The length of the statement  "            Assert.AreEqual(Contact.DiscloseFlags.All & ~Contact.DiscloseFlags.Voice & ~Contact.DiscloseFlags.Email' contact.DiscloseMask); " is 127.
Long Statement,EppLib.Tests,LocalTest,D:\research\architectureSmells\repos\ademar_EppLib.NET\EppLib.UnitTests\LocalTest.cs,TestDomainRenewCommand1,The length of the statement  "            var command = new DomainRenew("example.com"' new DateTime(2000' 4' 3).ToString("yyyy-MM-dd")' new DomainPeriod(5' "y")); " is 120.
Long Statement,EppLib.Tests,IisExtensionLocalTest,D:\research\architectureSmells\repos\ademar_EppLib.NET\EppLib.UnitTests\IisExtensionLocalTest.cs,TestIisContactInfoResponse1,The length of the statement  "            Assert.AreEqual(Contact.DiscloseFlags.All & ~Contact.DiscloseFlags.Voice & ~Contact.DiscloseFlags.Email' contact.DiscloseMask); " is 127.
Magic Number,EppLib.Tests,LaunchPhaseExtensionLocalTest,D:\research\architectureSmells\repos\ademar_EppLib.NET\EppLib.UnitTests\LaunchPhaseExtensionLocalTest.cs,TestClaimCheckResponse,The following statement contains a magic number: Assert.AreEqual(2' response.Results.Count);
Magic Number,EppLib.Tests,LaunchPhaseExtensionLocalTest,D:\research\architectureSmells\repos\ademar_EppLib.NET\EppLib.UnitTests\LaunchPhaseExtensionLocalTest.cs,TestClaimCreateCommand,The following statement contains a magic number: command.Period = new Entities.DomainPeriod(2' "y");
Magic Number,EppLib.Tests,LocalTest,D:\research\architectureSmells\repos\ademar_EppLib.NET\EppLib.UnitTests\LocalTest.cs,TestDomainRenewCommand1,The following statement contains a magic number: var command = new DomainRenew("example.com"' new DateTime(2000' 4' 3).ToString("yyyy-MM-dd")' new DomainPeriod(5' "y"));
Magic Number,EppLib.Tests,LocalTest,D:\research\architectureSmells\repos\ademar_EppLib.NET\EppLib.UnitTests\LocalTest.cs,TestDomainRenewCommand1,The following statement contains a magic number: var command = new DomainRenew("example.com"' new DateTime(2000' 4' 3).ToString("yyyy-MM-dd")' new DomainPeriod(5' "y"));
Magic Number,EppLib.Tests,LocalTest,D:\research\architectureSmells\repos\ademar_EppLib.NET\EppLib.UnitTests\LocalTest.cs,TestDomainRenewCommand1,The following statement contains a magic number: var command = new DomainRenew("example.com"' new DateTime(2000' 4' 3).ToString("yyyy-MM-dd")' new DomainPeriod(5' "y"));
Magic Number,EppLib.Tests,LocalTest,D:\research\architectureSmells\repos\ademar_EppLib.NET\EppLib.UnitTests\LocalTest.cs,TestDomainRenewCommand1,The following statement contains a magic number: var command = new DomainRenew("example.com"' new DateTime(2000' 4' 3).ToString("yyyy-MM-dd")' new DomainPeriod(5' "y"));
