Method,LOC,CC,PC
FactoryHostBuilderConfigurator:FactoryHostBuilderConfigurator,4,1,0
FactoryHostBuilderConfigurator:Configure,3,1,1
FactoryHostBuilderConfigurator:Validate,3,1,0
ServiceConfiguratorExtensions:ConstructUsingObjectFactory,4,1,3
HostConfiguratorExtensions:UseFactory,4,1,1
HostConfiguratorExtenstions:UseLogger,3,1,1
LoggerHostLoggerConfigurator:LoggerHostLoggerConfigurator,3,1,0
LoggerHostLoggerConfigurator:CreateLogWriterFactory,3,1,0
LoggerLogWriter:LoggerLogWriter,3,1,1
LoggerLogWriter:Debug,3,1,1
LoggerLogWriter:Debug,3,1,2
LoggerLogWriter:Debug,3,1,1
LoggerLogWriter:DebugFormat,3,1,2
LoggerLogWriter:DebugFormat,3,1,3
LoggerLogWriter:Error,3,1,1
LoggerLogWriter:Error,3,1,2
LoggerLogWriter:Error,3,1,1
LoggerLogWriter:ErrorFormat,3,1,2
LoggerLogWriter:ErrorFormat,3,1,3
LoggerLogWriter:Fatal,3,1,1
LoggerLogWriter:Fatal,3,1,2
LoggerLogWriter:Fatal,3,1,1
LoggerLogWriter:FatalFormat,3,1,2
LoggerLogWriter:FatalFormat,3,1,3
LoggerLogWriter:Info,3,1,1
LoggerLogWriter:Info,3,1,2
LoggerLogWriter:Info,3,1,1
LoggerLogWriter:InfoFormat,3,1,2
LoggerLogWriter:InfoFormat,3,1,3
LoggerLogWriter:Log,3,1,2
LoggerLogWriter:Log,20,15,3
LoggerLogWriter:Log,3,1,2
LoggerLogWriter:LogFormat,3,1,3
LoggerLogWriter:LogFormat,3,1,4
LoggerLogWriter:Warn,3,1,1
LoggerLogWriter:Warn,3,1,2
LoggerLogWriter:Warn,3,1,1
LoggerLogWriter:WarnFormat,3,1,2
LoggerLogWriter:WarnFormat,3,1,3
LoggerLogWriterFactory:LoggerLogWriterFactory,3,1,1
LoggerLogWriterFactory:Get,3,1,1
LoggerLogWriterFactory:Shutdown,2,1,0
LoggerLogWriterFactory:Use,3,1,0
