Method,LOC,CC,PC
Program:Main,19,1,1
Program:LoadTweetBoxContent,19,2,2
Program:AddUsers,26,2,2
Program:AddHashTags,15,2,1
Program:AddFollowers,17,4,2
Program:AddTweets,28,2,3
Program:GetRandomRegistrationDate,6,1,0
Program:Sentence,9,2,1
Program:Word,8,2,1
TweetBoxContext:TweetBoxContext,11,1,0
TweetBoxContext:TweetBoxContext,3,1,1
TweetBoxContext:TweetBoxContext,3,1,5
TweetBoxContext:TweetBoxContext,3,1,0
TweetBoxContext:TweetBoxContext,3,1,3
TweetBoxContext:InitializeContext,6,1,0
TweetBoxContext:EntitySet,16,5,0
HashTag:HashTag,2,1,2
HashTag:HashTag,2,1,0
SocialNetworkAccount:SocialNetworkAccount,2,1,2
SocialNetworkAccount:SocialNetworkAccount,2,1,0
Tweet:Tweet,2,1,2
Tweet:Tweet,2,1,0
User:User,2,1,2
User:User,2,1,0
SamplesConfiguration:Register,8,2,0
