Namespace,Type,Method,LOC,CC,PC
SparqlTestTasks,SparqlTestCase,GetTestMethodName,3,1,0
SparqlTestTasks,SparqlTestCase,MakeCSharpIdentifier,18,3,1
SparqlTestTasks,SparqlTestGenerator,Execute,24,5,0
SparqlTestTasks,SparqlTestGenerator,GenerateTestFile,5,1,1
SparqlTestTasks,SparqlTestClassTemplate,TransformText,267,13,0
SparqlTestTasks,SparqlTestClassTemplate,SparqlTestClassTemplate,3,1,1
SparqlTestTasks,SparqlTestClassTemplateBase,Write,38,6,1
SparqlTestTasks,SparqlTestClassTemplateBase,WriteLine,5,1,1
SparqlTestTasks,SparqlTestClassTemplateBase,Write,3,1,2
SparqlTestTasks,SparqlTestClassTemplateBase,WriteLine,3,1,2
SparqlTestTasks,SparqlTestClassTemplateBase,Error,5,1,1
SparqlTestTasks,SparqlTestClassTemplateBase,Warning,6,1,1
SparqlTestTasks,SparqlTestClassTemplateBase,PushIndent,8,2,1
SparqlTestTasks,SparqlTestClassTemplateBase,PopIndent,14,3,0
SparqlTestTasks,SparqlTestClassTemplateBase,ClearIndent,4,1,0
SparqlTestTasks,ToStringInstanceHelper,ToStringWithCulture,18,3,1
SparqlTestTasks,TestManifest,TestManifest,23,4,4
SparqlTestTasks,TestManifest,IsUpToDate,7,1,0
SparqlTestTasks,TestManifest,ProcessManifest,6,1,0
SparqlTestTasks,TestManifest,ProcessIncludes,18,3,1
SparqlTestTasks,TestManifest,ProcessInclude,9,2,2
SparqlTestTasks,TestManifest,ProcessEntries,89,9,1
SparqlTestTasks,TestManifest,GetUpdateGraph,17,3,2
SparqlTestTasks,TestManifest,ProcessList,18,3,3
SparqlTestTasks,TestManifest,CleanupClassName,13,3,1
SparqlTestTasks,UpdateEvaluationTestCase,UpdateEvaluationTestCase,4,1,0
