Implementation smell,Namespace,Class,File,Method,Description
Long Statement,NetSparkleTestAppWPF,MainWindow,D:\research\architectureSmells\repos\jimgraham_NetSparkle\NetSparkleTestAppWPF\MainWindow.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/NetSparkleTestAppWPF;component/mainwindow.xaml"' System.UriKind.Relative); " is 120.
Empty Catch Block,NetSparkleTestAppWPF,Form1,D:\research\architectureSmells\repos\jimgraham_NetSparkle\NetSparkleTestAppWPF\Form1.cs,Form1,The method has an empty catch block.
Empty Catch Block,NetSparkleTestAppWPF,MainWindow,D:\research\architectureSmells\repos\jimgraham_NetSparkle\NetSparkleTestAppWPF\MainWindow.xaml.cs,MainWindow,The method has an empty catch block.
Magic Number,NetSparkleTestAppWPF,Form1,D:\research\architectureSmells\repos\jimgraham_NetSparkle\NetSparkleTestAppWPF\Form1.cs,InitializeComponent,The following statement contains a magic number: this.button1.Location = new System.Drawing.Point(103' 28);
Magic Number,NetSparkleTestAppWPF,Form1,D:\research\architectureSmells\repos\jimgraham_NetSparkle\NetSparkleTestAppWPF\Form1.cs,InitializeComponent,The following statement contains a magic number: this.button1.Location = new System.Drawing.Point(103' 28);
Magic Number,NetSparkleTestAppWPF,Form1,D:\research\architectureSmells\repos\jimgraham_NetSparkle\NetSparkleTestAppWPF\Form1.cs,InitializeComponent,The following statement contains a magic number: this.button1.Size = new System.Drawing.Size(75' 23);
Magic Number,NetSparkleTestAppWPF,Form1,D:\research\architectureSmells\repos\jimgraham_NetSparkle\NetSparkleTestAppWPF\Form1.cs,InitializeComponent,The following statement contains a magic number: this.button1.Size = new System.Drawing.Size(75' 23);
Magic Number,NetSparkleTestAppWPF,Form1,D:\research\architectureSmells\repos\jimgraham_NetSparkle\NetSparkleTestAppWPF\Form1.cs,InitializeComponent,The following statement contains a magic number: this.AutoScaleDimensions = new System.Drawing.SizeF(6F' 13F);
Magic Number,NetSparkleTestAppWPF,Form1,D:\research\architectureSmells\repos\jimgraham_NetSparkle\NetSparkleTestAppWPF\Form1.cs,InitializeComponent,The following statement contains a magic number: this.AutoScaleDimensions = new System.Drawing.SizeF(6F' 13F);
Magic Number,NetSparkleTestAppWPF,Form1,D:\research\architectureSmells\repos\jimgraham_NetSparkle\NetSparkleTestAppWPF\Form1.cs,InitializeComponent,The following statement contains a magic number: this.ClientSize = new System.Drawing.Size(281' 79);
Magic Number,NetSparkleTestAppWPF,Form1,D:\research\architectureSmells\repos\jimgraham_NetSparkle\NetSparkleTestAppWPF\Form1.cs,InitializeComponent,The following statement contains a magic number: this.ClientSize = new System.Drawing.Size(281' 79);
Missing Default,NetSparkleTestAppWPF,MainWindow,D:\research\architectureSmells\repos\jimgraham_NetSparkle\NetSparkleTestAppWPF\MainWindow.xaml.cs,Connect,The following switch statement is missing a default case: switch (connectionId)              {              case 1:              this.button1 = ((System.Windows.Controls.Button)(target));                            #line 6 "..\..\..\MainWindow.xaml"              this.button1.Click += new System.Windows.RoutedEventHandler(this.button1_Click);                            #line default              #line hidden              return;              }
