Namespace,Type,Method,LOC,CC,PC
NHibernate.OData.Demo,Database,Database,18,3,0
NHibernate.OData.Demo,Database,OpenSession,3,1,0
NHibernate.OData.Demo,Database,Dispose,11,3,0
NHibernate.OData.Demo,ODataServer,ODataServer,5,2,1
NHibernate.OData.Demo,ODataServer,OnStateChanged,11,2,1
NHibernate.OData.Demo,ODataServer,OnRequestReceived,6,2,1
NHibernate.OData.Demo,ODataServer,ProcessODataRequest,22,1,1
NHibernate.OData.Demo,ODataServer,ProcessStaticRequest,8,3,1
NHibernate.OData.Demo,ODataServer,ProcessPage,12,2,2
NHibernate.OData.Demo,SQLiteDialectEx,SQLiteDialectEx,4,1,0
NHibernate.OData.Demo,Program,Main,16,1,1
NHibernate.OData.Demo.Populator,DatabasePopulator,DatabasePopulator,5,2,1
NHibernate.OData.Demo.Populator,DatabasePopulator,Populate,30,5,0
NHibernate.OData.Demo.Populator,DatabasePopulator,LoadEntity,30,6,1
NHibernate.OData.Demo.Populator,DatabasePopulator,CacheEntity,9,2,2
NHibernate.OData.Demo.Populator,DatabasePopulator,GetBuilder,11,2,1
NHibernate.OData.Demo.Populator,DatabasePopulator,GetValue,18,8,2
NHibernate.OData.Demo.Populator,DatabasePopulator,GetEntity,5,1,2
NHibernate.OData.Demo.Populator,EntityBuilder,EntityBuilder,11,3,1
NHibernate.OData.Demo.Populator,EntityBuilder,CreateInstance,3,1,0
