Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Mono.Zeroconf.Providers.AvahiDBus,NDesk.DBus,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NDesk.DBus' NDesk.DBus.Transports,NDesk.DBus.Bus' NDesk.DBus.Connection' NDesk.DBus.Transports.SocketTransport
Cyclic Dependency,Mono.Zeroconf.Providers.AvahiDBus,NDesk.DBus,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NDesk.DBus' NDesk.DBus.Transports' NDesk.DBus.Authentication,NDesk.DBus.Bus' NDesk.DBus.Connection' NDesk.DBus.Transports.SocketTransport' NDesk.DBus.Authentication.SaslClient
Cyclic Dependency,Mono.Zeroconf.Providers.AvahiDBus,NDesk.DBus.Authentication,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NDesk.DBus.Authentication' NDesk.DBus,NDesk.DBus.Authentication.SaslClient' NDesk.DBus.Bus' NDesk.DBus.Connection
Cyclic Dependency,Mono.Zeroconf.Providers.AvahiDBus,NDesk.DBus.Authentication,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NDesk.DBus.Authentication' NDesk.DBus' NDesk.DBus.Transports' NDesk.DBus,NDesk.DBus.Authentication.SaslClient' NDesk.DBus.Bus' NDesk.DBus.Connection' NDesk.DBus.Transports.SocketTransport
Cyclic Dependency,Mono.Zeroconf.Providers.AvahiDBus,NDesk.DBus.Authentication,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NDesk.DBus.Authentication' NDesk.DBus' NDesk.DBus.Transports' NDesk.DBus' NDesk.DBus.Transports,NDesk.DBus.Authentication.SaslClient' NDesk.DBus.Bus' NDesk.DBus.Connection' NDesk.DBus.Transports.SocketTransport
Unstable Dependency,Mono.Zeroconf.Providers.AvahiDBus,NDesk.DBus,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): NDesk.DBus.Authentication,NDesk.DBus.SaslClient
Unstable Dependency,Mono.Zeroconf.Providers.AvahiDBus,NDesk.DBus.Transports,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): NDesk.DBus,NDesk.DBus.Transports.AddressEntry' NDesk.DBus.Transports.Connection' NDesk.DBus.Transports.Protocol
God Component,Mono.Zeroconf.Providers.AvahiDBus,NDesk.DBus,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 36,NDesk.DBus.Header' NDesk.DBus.MessageType' NDesk.DBus.FieldCode' NDesk.DBus.EndianFlag' NDesk.DBus.HeaderFlag' NDesk.DBus.ArgDirection' NDesk.DBus.DType
Feature Concentration,Mono.Zeroconf.Providers.AvahiDBus,org.freedesktop.DBus,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [NameFlag' IBus' Introspectable]' [RequestNameReply]' [ReleaseNameReply]' [StartReply]' [Peer]' [Properties]. LCC (Lack of Component Cohesion) = 0.75,org.freedesktop.DBus.RequestNameReply' org.freedesktop.DBus.ReleaseNameReply' org.freedesktop.DBus.StartReply' org.freedesktop.DBus.Peer' org.freedesktop.DBus.Properties
Feature Concentration,Mono.Zeroconf.Providers.AvahiDBus,NDesk.DBus.Introspection,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Member' Method' Signal' Property]' [Node]' [Interface]' [Argument]' [ArgDirection]' [Annotation]' [propertyAccess]. LCC (Lack of Component Cohesion) = 0.7,NDesk.DBus.Introspection.Node' NDesk.DBus.Introspection.Interface' NDesk.DBus.Introspection.Argument' NDesk.DBus.Introspection.ArgDirection' NDesk.DBus.Introspection.Annotation' NDesk.DBus.Introspection.propertyAccess
