Method,LOC,CC,PC
Claves:Limpiar,5,1,0
Estados:Mensaje,8,2,1
Estados:Mensaje,9,2,2
Helpers:DisplayTextResultAsync,9,1,3
Helpers:SerializeHeaders,10,1,1
Helpers:SerializeHeaderCollection,5,2,2
Helpers:CreateHttpClient,14,2,1
Helpers:ScenarioStarted,7,2,3
Helpers:ScenarioCompleted,4,1,2
Helpers:ReplaceQueryString,9,2,2
Helpers:TryGetUri,14,3,2
HttpJsonContent:HttpJsonContent,9,2,1
HttpJsonContent:BufferAllAsync,11,1,2
HttpJsonContent:ReadAsBufferAsync,13,1,2
HttpJsonContent:ReadAsInputStreamAsync,13,1,2
HttpJsonContent:ReadAsStringAsync,10,1,2
HttpJsonContent:TryComputeLength,4,1,1
HttpJsonContent:WriteToStreamAsync,12,1,3
HttpJsonContent:Dispose,2,1,0
HttpJsonContent:GetLength,6,1,0
Manager:GetAuthToken,13,1,0
Manager:Login,22,2,2
Manager:GetAccounts,21,4,0
PlugInFilter:PlugInFilter,6,2,1
PlugInFilter:SendRequestAsync,9,1,3
PlugInFilter:Dispose,4,1,0
Utilities:TransformToPostResponse,4,1,1
Utilities:TransformUser,4,1,1
Utilities:TransformAuthToken,4,1,1
Utilities:TransformToProductsList,4,1,1
Utilities:DownloadJsonFromThisUrl,23,4,1
Utilities:UploadJsonFromThisUrl,17,3,2
Utilities:PutJsonFromThisUrl,17,3,2
ServiceOfAuthTokens:GetAuthToken,5,1,0
ServiceOfAuthTokens:GetAuthToken,3,1,1
ServiceOfProducts:GetProduts,34,23,2
ServiceOfProducts:GetProduts,3,1,1
ServiceOfUser:GetUser,5,1,2
ServiceOfUser:GetUser,3,1,1
