Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
App,1,13,1,0,1,183,20,0,0,0.92,3,0
LocalizedStrings,1,0,1,0,0,12,0,0,0,0,1,0
MainPage,0,5,0,0,1,66,9,0,0,0,4,0
MainObject,0,0,1,0,0,7,0,0,0,0,0,1
AppResources,2,1,7,0,0,85,1,0,0,0,0,2
Theme,0,0,0,0,0,8,0,0,0,0,0,1
AccentColor,0,0,0,0,0,23,0,0,0,0,0,2
ThemeManagerOverrideOptions,0,0,0,0,0,28,0,0,0,0,0,1
ThemeManager,8,17,1,0,14,551,38,0,0,0.94,3,1
ImageButton,1,8,0,0,1,79,9,0,0,0.88,0,0
Strings,2,0,0,2,0,6,0,0,0,0,0,2
SplitAccountViewModel,1,0,1,0,0,32,0,0,1,0,1,1
MainMenu,1,8,0,0,1,71,9,0,0,0.88,0,0
PrincipalView,0,7,1,0,1,70,11,0,0,0,3,0
