Implementation smell,Namespace,Class,File,Method,Description
Long Statement,NamedPipeWrapper,PipeClientFactory,C:\repos\acdvorak_named-pipe-wrapper\NamedPipeWrapper\NamedPipeClient.cs,CreatePipe,The length of the statement  "            return new NamedPipeClientStream(serverName' pipeName' PipeDirection.InOut' PipeOptions.Asynchronous | PipeOptions.WriteThrough); " is 129.
Long Statement,NamedPipeWrapper,PipeServerFactory,C:\repos\acdvorak_named-pipe-wrapper\NamedPipeWrapper\NamedPipeServer.cs,CreatePipe,The length of the statement  "            return new NamedPipeServerStream(pipeName' PipeDirection.InOut' 1' PipeTransmissionMode.Byte' PipeOptions.Asynchronous | PipeOptions.WriteThrough' 0' 0' pipeSecurity); " is 167.
Empty Catch Block,NamedPipeWrapper,NamedPipeConnection<TRead;TWrite>,C:\repos\acdvorak_named-pipe-wrapper\NamedPipeWrapper\NamedPipeConnection.cs,ReadPipe,The method has an empty catch block.
Empty Catch Block,NamedPipeWrapper,NamedPipeConnection<TRead;TWrite>,C:\repos\acdvorak_named-pipe-wrapper\NamedPipeWrapper\NamedPipeConnection.cs,WritePipe,The method has an empty catch block.
Magic Number,NamedPipeWrapper,Server<TRead;TWrite>,C:\repos\acdvorak_named-pipe-wrapper\NamedPipeWrapper\NamedPipeServer.cs,Stop,The following statement contains a magic number: dummyClient.WaitForConnection(TimeSpan.FromSeconds(2));
Magic Number,NamedPipeWrapper,Server<TRead;TWrite>,C:\repos\acdvorak_named-pipe-wrapper\NamedPipeWrapper\NamedPipeServer.cs,Stop,The following statement contains a magic number: dummyClient.WaitForDisconnection(TimeSpan.FromSeconds(2));
