Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,ServiceStack(net45),ServiceStack,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ServiceStack' ServiceStack.Host.AspNet,ServiceStack.AppHostBase' ServiceStack.AppHostHttpListenerBase' ServiceStack.Host.AspNet.AspNetRequest,ServiceStack.AppHostBase' ServiceStack.AppHostHttpListenerBase' ServiceStack.Host.AspNet.AspNetRequest
Cyclic Dependency,ServiceStack(net45),ServiceStack,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ServiceStack' ServiceStack.Metadata' ServiceStack.Host.Handlers,ServiceStack.AppHostBase' ServiceStack.AppHostHttpListenerBase' ServiceStack.Metadata.Soap11MetadataHandler' ServiceStack.Metadata.WsdlMetadataHandlerBase' ServiceStack.Host.Handlers.Soap11MessageReplyHttpHandler' ServiceStack.Host.Handlers.SoapHandler,ServiceStack.AppHostBase' ServiceStack.AppHostHttpListenerBase' ServiceStack.Metadata.Soap11MetadataHandler' ServiceStack.Metadata.WsdlMetadataHandlerBase' ServiceStack.Host.Handlers.Soap11MessageReplyHttpHandler' ServiceStack.Host.Handlers.SoapHandler
Cyclic Dependency,ServiceStack(net45),ServiceStack,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ServiceStack' ServiceStack.Host.Handlers' ServiceStack.Metadata' ServiceStack.Host.Handlers,ServiceStack.AppHostBase' ServiceStack.AppHostHttpListenerBase' ServiceStack.Host.Handlers.Soap11MessageReplyHttpHandler' ServiceStack.Host.Handlers.SoapHandler' ServiceStack.Metadata.Soap11MetadataHandler' ServiceStack.Metadata.WsdlMetadataHandlerBase,ServiceStack.AppHostBase' ServiceStack.AppHostHttpListenerBase' ServiceStack.Host.Handlers.Soap11MessageReplyHttpHandler' ServiceStack.Host.Handlers.SoapHandler' ServiceStack.Metadata.Soap11MetadataHandler' ServiceStack.Metadata.WsdlMetadataHandlerBase
Cyclic Dependency,ServiceStack(net45),ServiceStack,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ServiceStack' ServiceStack.Metadata' ServiceStack.Host.Handlers' ServiceStack.Metadata' ServiceStack.Host.Handlers,ServiceStack.AppHostBase' ServiceStack.AppHostHttpListenerBase' ServiceStack.Metadata.Soap11MetadataHandler' ServiceStack.Metadata.WsdlMetadataHandlerBase' ServiceStack.Host.Handlers.Soap11MessageReplyHttpHandler' ServiceStack.Host.Handlers.SoapHandler,ServiceStack.AppHostBase' ServiceStack.AppHostHttpListenerBase' ServiceStack.Metadata.Soap11MetadataHandler' ServiceStack.Metadata.WsdlMetadataHandlerBase' ServiceStack.Host.Handlers.Soap11MessageReplyHttpHandler' ServiceStack.Host.Handlers.SoapHandler
Cyclic Dependency,ServiceStack(net45),ServiceStack.Host.AspNet,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ServiceStack.Host.AspNet' ServiceStack' ServiceStack.Host.Handlers' ServiceStack,ServiceStack.Host.AspNet.AspNetRequest' ServiceStack.AppHostBase' ServiceStack.AppHostHttpListenerBase' ServiceStack.Host.Handlers.Soap11MessageReplyHttpHandler' ServiceStack.Host.Handlers.SoapHandler,ServiceStack.Host.AspNet.AspNetRequest' ServiceStack.AppHostBase' ServiceStack.AppHostHttpListenerBase' ServiceStack.Host.Handlers.Soap11MessageReplyHttpHandler' ServiceStack.Host.Handlers.SoapHandler
Cyclic Dependency,ServiceStack(net45),ServiceStack.Host.AspNet,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ServiceStack.Host.AspNet' ServiceStack' ServiceStack.Metadata' ServiceStack.Host.Handlers' ServiceStack,ServiceStack.Host.AspNet.AspNetRequest' ServiceStack.AppHostBase' ServiceStack.AppHostHttpListenerBase' ServiceStack.Metadata.Soap11MetadataHandler' ServiceStack.Metadata.WsdlMetadataHandlerBase' ServiceStack.Host.Handlers.Soap11MessageReplyHttpHandler' ServiceStack.Host.Handlers.SoapHandler,ServiceStack.Host.AspNet.AspNetRequest' ServiceStack.AppHostBase' ServiceStack.AppHostHttpListenerBase' ServiceStack.Metadata.Soap11MetadataHandler' ServiceStack.Metadata.WsdlMetadataHandlerBase' ServiceStack.Host.Handlers.Soap11MessageReplyHttpHandler' ServiceStack.Host.Handlers.SoapHandler
Cyclic Dependency,ServiceStack(net45),ServiceStack.Host.Handlers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ServiceStack.Host.Handlers' ServiceStack,ServiceStack.Host.Handlers.Soap11MessageReplyHttpHandler' ServiceStack.Host.Handlers.SoapHandler' ServiceStack.AppHostBase' ServiceStack.AppHostHttpListenerBase,ServiceStack.Host.Handlers.Soap11MessageReplyHttpHandler' ServiceStack.Host.Handlers.SoapHandler' ServiceStack.AppHostBase' ServiceStack.AppHostHttpListenerBase
Cyclic Dependency,ServiceStack(net45),ServiceStack.Host.HttpListener,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ServiceStack.Host.HttpListener' ServiceStack,ServiceStack.Host.HttpListener.HttpListenerBase' ServiceStack.Host.HttpListener.ListenerRequest' ServiceStack.AppHostBase' ServiceStack.AppHostHttpListenerBase,ServiceStack.Host.HttpListener.HttpListenerBase' ServiceStack.Host.HttpListener.ListenerRequest' ServiceStack.AppHostBase' ServiceStack.AppHostHttpListenerBase
Cyclic Dependency,ServiceStack(net45),ServiceStack.Host.HttpListener,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ServiceStack.Host.HttpListener' ServiceStack' ServiceStack.Host.AspNet' ServiceStack,ServiceStack.Host.HttpListener.HttpListenerBase' ServiceStack.Host.HttpListener.ListenerRequest' ServiceStack.AppHostBase' ServiceStack.AppHostHttpListenerBase' ServiceStack.Host.AspNet.AspNetRequest,ServiceStack.Host.HttpListener.HttpListenerBase' ServiceStack.Host.HttpListener.ListenerRequest' ServiceStack.AppHostBase' ServiceStack.AppHostHttpListenerBase' ServiceStack.Host.AspNet.AspNetRequest
Cyclic Dependency,ServiceStack(net45),ServiceStack.Host.HttpListener,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ServiceStack.Host.HttpListener' ServiceStack' ServiceStack.Metadata' ServiceStack.Host.Handlers' ServiceStack,ServiceStack.Host.HttpListener.HttpListenerBase' ServiceStack.Host.HttpListener.ListenerRequest' ServiceStack.AppHostBase' ServiceStack.AppHostHttpListenerBase' ServiceStack.Metadata.Soap11MetadataHandler' ServiceStack.Metadata.WsdlMetadataHandlerBase' ServiceStack.Host.Handlers.Soap11MessageReplyHttpHandler' ServiceStack.Host.Handlers.SoapHandler,ServiceStack.Host.HttpListener.HttpListenerBase' ServiceStack.Host.HttpListener.ListenerRequest' ServiceStack.AppHostBase' ServiceStack.AppHostHttpListenerBase' ServiceStack.Metadata.Soap11MetadataHandler' ServiceStack.Metadata.WsdlMetadataHandlerBase' ServiceStack.Host.Handlers.Soap11MessageReplyHttpHandler' ServiceStack.Host.Handlers.SoapHandler
