Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ActivateMailForm,0,3,0,0,1,48,8,0,0,0,1,1
AutoForm,0,5,0,0,3,56,8,0,0,0,1,1
Building,5,2,0,5,2,24,2,0,0,0,0,0
Comment_Form,1,3,0,0,1,41,5,0,0,0.67,3,1
DailyForm,1,3,0,0,1,49,6,0,0,0.67,3,1
FeedForm,1,5,0,0,1,55,8,0,0,0.8,3,1
FlyForm,5,9,0,4,1,143,27,0,0,0.82,7,1
GoldForm,1,5,0,0,1,67,7,0,0,0.8,4,1
ImportForm,1,4,0,0,1,75,19,0,0,0.75,2,1
MainForm,0,21,0,0,1,154,22,0,0,0,16,1
Pair,0,2,2,0,2,19,2,0,0,0,0,1
Pair2,0,2,2,0,2,19,2,0,0,0,0,0
Neibs,2,2,0,2,2,21,2,0,0,0,1,0
PartyForm,1,5,0,0,1,83,7,0,0,0.8,4,1
Program,0,1,0,0,0,107,62,0,0,0,13,0
Quest_Form,1,3,0,0,1,39,5,0,0,0.67,3,1
RegForm,4,8,0,4,1,231,45,0,0,0.78,4,1
ReportForm,4,6,0,0,1,189,8,0,0,0.83,4,1
Resource,2,1,3,0,0,51,1,0,0,0,0,0
Subscribe_Form,1,3,0,0,1,39,5,0,0,0.67,3,1
UnitsCountsByType,5,2,0,5,2,47,17,0,0,0,0,0
VoteForm,1,3,0,0,1,51,7,0,0,0.67,3,1
FightForm,1,3,0,0,1,50,5,0,0,0.67,3,1
