Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
ReadSharp.Ports.NReadability,AttributeTransformationInput,0,0,3,0,0,6,0,0,0,-1,0,1,,ReadSharp.Reader
ReadSharp.Ports.NReadability,AttributeTransformationResult,0,0,2,0,0,11,0,0,0,-1,0,2,,ReadSharp.Ports.NReadability.NReadabilityTranscoder' ReadSharp.Reader
ReadSharp.Ports.NReadability,ChildNodesTraverser,1,2,0,0,2,30,5,0,0,0,0,1,,ReadSharp.Ports.NReadability.NReadabilityTranscoder
ReadSharp.Ports.NReadability,Consts,1,1,1,0,0,17,1,0,0,0,0,1,,ReadSharp.Ports.NReadability.SgmlDomSerializer
ReadSharp.Ports.NReadability,DomExtensions,1,18,0,0,18,251,48,0,0,0.56,1,0,ReadSharp.Ports.NReadability.SgmlDomBuilder,
ReadSharp.Ports.NReadability,DomSerializationParams,0,1,8,0,1,46,1,0,0,-1,0,4,,ReadSharp.Ports.NReadability.NReadabilityTranscoder' ReadSharp.Ports.NReadability.SgmlDomSerializer' ReadSharp.Ports.NReadability.TranscodingInput' ReadSharp.Ports.NReadability.WebTranscodingInput
ReadSharp.Ports.NReadability,ElementsTraverser,1,2,0,0,2,31,5,0,0,0,0,1,,ReadSharp.Ports.NReadability.NReadabilityTranscoder
ReadSharp.Ports.NReadability,EncodedStringWriter,2,2,1,0,2,26,3,0,0,1,0,0,,
ReadSharp.Ports.NReadability,EnumerableExtensions,0,1,0,0,1,29,4,0,0,-1,0,0,,
ReadSharp.Ports.NReadability,ReadingStyle,0,0,0,0,0,19,0,0,0,-1,0,2,,ReadSharp.Ports.NReadability.NReadabilityTranscoder' ReadSharp.Reader
ReadSharp.Ports.NReadability,ReadingMargin,0,0,0,0,0,23,0,0,0,-1,0,2,,ReadSharp.Ports.NReadability.NReadabilityTranscoder' ReadSharp.Reader
ReadSharp.Ports.NReadability,ReadingSize,0,0,0,0,0,23,0,0,0,-1,0,2,,ReadSharp.Ports.NReadability.NReadabilityTranscoder' ReadSharp.Reader
ReadSharp.Ports.NReadability,HtmlUtils,0,1,0,0,1,28,5,0,0,-1,0,1,,ReadSharp.Ports.NReadability.SgmlDomBuilder
ReadSharp.Ports.NReadability,InternalErrorException,0,3,0,0,3,28,3,0,0,-1,0,0,,
ReadSharp.Ports.NReadability,MetaExtractor,0,6,2,0,5,153,15,0,0,-1,0,1,,ReadSharp.Ports.NReadability.NReadabilityTranscoder
ReadSharp.Ports.NReadability,NReadabilityTranscoder,71,51,3,3,8,1602,184,0,0,0.06,13,1,ReadSharp.Ports.NReadability.ReadingStyle' ReadSharp.Ports.NReadability.ReadingMargin' ReadSharp.Ports.NReadability.ReadingSize' ReadSharp.Ports.NReadability.SgmlDomBuilder' ReadSharp.Ports.NReadability.SgmlDomSerializer' ReadSharp.Ports.NReadability.MetaExtractor' ReadSharp.Ports.NReadability.TranscodingInput' ReadSharp.Ports.NReadability.DomSerializationParams' ReadSharp.Ports.NReadability.TranscodingResult' ReadSharp.Ports.NReadability.LinkData' ReadSharp.Ports.NReadability.ElementsTraverser' ReadSharp.Ports.NReadability.ChildNodesTraverser' ReadSharp.Ports.NReadability.AttributeTransformationResult,ReadSharp.Reader
ReadSharp.Ports.NReadability,LinkData,3,0,0,3,0,6,0,0,0,-1,0,1,,ReadSharp.Ports.NReadability.NReadabilityTranscoder
ReadSharp.Ports.NReadability,SgmlDomBuilder,0,2,0,0,1,66,6,0,0,-1,4,2,ReadSharp.Ports.NReadability.HtmlUtils' ReadSharp.Ports.Sgml.SgmlReader' ReadSharp.Ports.Sgml.CaseFolding' ReadSharp.Ports.Sgml.WhitespaceHandling,ReadSharp.Ports.NReadability.DomExtensions' ReadSharp.Ports.NReadability.NReadabilityTranscoder
ReadSharp.Ports.NReadability,SgmlDomSerializer,0,6,0,0,2,156,22,0,0,-1,2,1,ReadSharp.Ports.NReadability.DomSerializationParams' ReadSharp.Ports.NReadability.Consts,ReadSharp.Ports.NReadability.NReadabilityTranscoder
ReadSharp.Ports.NReadability,TranscodingInput,1,1,3,0,1,19,2,0,0,0,1,2,ReadSharp.Ports.NReadability.DomSerializationParams,ReadSharp.Ports.NReadability.NReadabilityTranscoder' ReadSharp.Reader
ReadSharp.Ports.NReadability,TranscodingResult,0,1,11,0,1,19,1,0,0,-1,0,2,,ReadSharp.Ports.NReadability.NReadabilityTranscoder' ReadSharp.Reader
ReadSharp.Ports.NReadability,UtilityExtensions,0,2,0,0,2,16,3,0,0,-1,0,0,,
ReadSharp.Ports.NReadability,WebTranscodingInput,1,1,2,0,1,18,2,0,0,0,1,0,ReadSharp.Ports.NReadability.DomSerializationParams,
ReadSharp.Ports.NReadability,WebTranscodingResult,0,1,4,0,1,12,1,0,0,-1,0,0,,
