Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Megatron.EntityStoreLib,DbSettings,C:\repos\sweco-semtad_Megatron\EntityStoreLib\EntityContext.cs,Initialize,The length of the statement  "		Database.SetInitializer (new System.Data.Entity.MigrateDatabaseToLatestVersion<EntityContext' EntityContextConfiguration> (connectionStringName)); " is 146.
Long Statement,Megatron.EntityStoreLib,RepositoryFactory,C:\repos\sweco-semtad_Megatron\EntityStoreLib\RepositoryFactory.cs,Create,The length of the statement  "		//container.RegisterType<IRepository<TEntity>' EntityStoreLib.EntityRepository<TEntity>>(new InjectionConstructor(Properties.Settings.Default.DBConnectionName)); " is 161.
Long Statement,Megatron.EntityStoreLib,RepositoryFactory,C:\repos\sweco-semtad_Megatron\EntityStoreLib\RepositoryFactory.cs,CreateFromReference,The length of the statement  "		container.RegisterType<IRepository<TEntity>' EntityStoreLib.EntityRepository<TEntity>> (new InjectionConstructor (repo)); " is 121.
