Method,LOC,CC,PC
ColumnAnnotation:ColumnAnnotation,3,1,1
ColumnAnnotation:IsFileType,8,2,4
ColumnAnnotation:IsEnumType,11,3,5
ColumnAnnotation:GetFieldLength,8,2,4
ColumnAnnotation:ParseAnnotations,53,11,1
Utils:GetDbType,30,9,1
EntityRelationship:EntityRelationship,5,1,3
BusinessObjectGenerator:BusinessObjectGenerator,3,1,1
BusinessObjectGenerator:Generate,12,3,0
BusinessObjectGenerator:GenerateFile,12,3,2
BusinessObjectGenerator:GetEscapedQuote,3,1,0
BusinessObjectGenerator:GenerateBusinessObject,165,3,1
EntityDefinition:EntityDefinition,4,1,0
EntityFrameworkTypeReflector:EntityFrameworkTypeReflector,3,1,1
EntityFrameworkTypeReflector:ReflectAndGenerate,19,4,1
EntityFrameworkTypeReflector:ReadEntityMetadataFromResourceFile,16,1,2
EntityFrameworkTypeReflector:GetProperties,16,3,1
EntityFrameworkTypeReflector:StartGenerationProcess,3,1,0
EntityFrameworkTypeReflector:GetDbContext,18,5,1
Program:Main,36,8,1
CsdlTypeReflector:CreateCodeGenStructure,31,6,1
Resources:Resources,2,1,0
