Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Devbridge.BackupDatabaseServer,ExportFacade,F:\newReposMay17\devbridge_AzurePowerTools\Devbridge.BackupDatabaseServer\ExportFacade.cs,ExportDatabases,The length of the statement  "		string fileName = Path.Combine (backupDir' string.Format (Settings.Default.FileNameFormat' dbName' DateTime.Now) + "." + BackupFileExtension); " is 142.
Long Statement,Devbridge.BackupDatabaseServer,ExportFacade,F:\newReposMay17\devbridge_AzurePowerTools\Devbridge.BackupDatabaseServer\ExportFacade.cs,GetServerDatabases,The length of the statement  "	SqlDataAdapter adapter = new SqlDataAdapter ("select name from sys.databases where state_desc='ONLINE' and name<>'master'"' connection); " is 136.
