Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Adidas.WindowShopping,AppBootstrapper,C:\repos\OurDemoGroup_Samples\WindowShopping\Adidas.WindowShopping\AppBootstrapper.cs,Configure,The length of the statement  "	var catalog = new AggregateCatalog (AssemblySource.Instance.Select (x => new AssemblyCatalog (x)).OfType<ComposablePartCatalog> ()); " is 132.
Long Statement,Adidas.WindowShopping.Controls,MediaCanvas,C:\repos\OurDemoGroup_Samples\WindowShopping\Adidas.WindowShopping\Controls\MediaCanvas.cs,SetMediaLayout,The length of the statement  "	var selectedMovie = !string.IsNullOrEmpty (SelectedMovieId) ? MoviesGroup.Movies.FirstOrDefault (mov => mov.Id == SelectedMovieId) : null; " is 138.
Long Statement,Adidas.WindowShopping.Controls,MediaGrid,C:\repos\OurDemoGroup_Samples\WindowShopping\Adidas.WindowShopping\Controls\MediaGrid.cs,SetMediaLayout,The length of the statement  "	var selectedMovie = !string.IsNullOrEmpty (SelectedMovieId) ? MoviesGroup.Movies.FirstOrDefault (mov => mov.Id == SelectedMovieId) : null; " is 138.
Magic Number,Adidas.WindowShopping.Controls,MediaCanvas,C:\repos\OurDemoGroup_Samples\WindowShopping\Adidas.WindowShopping\Controls\MediaCanvas.cs,CreateInfoBtn,The following statement contains a magic number: return new Button {  	Height = 20'  	Width = 20'  	Background = Brushes.Blue  };  
Magic Number,Adidas.WindowShopping.Controls,MediaCanvas,C:\repos\OurDemoGroup_Samples\WindowShopping\Adidas.WindowShopping\Controls\MediaCanvas.cs,CreateInfoBtn,The following statement contains a magic number: return new Button {  	Height = 20'  	Width = 20'  	Background = Brushes.Blue  };  
