Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
DnsRecord,7,0,0,7,0,70,0,0,0,0,1,1
DnsQueryType,0,0,0,0,0,78,0,0,0,0,0,1
DnsQueryReturnCode,0,0,0,0,0,101,0,0,0,0,0,0
DnsFreeType,0,0,0,0,0,17,0,0,0,0,0,1
DnsException,1,6,1,0,5,156,6,0,0,0.5,0,1
DnsRecordType,0,0,0,0,0,57,0,0,0,0,0,4
DnsWrapper,2,4,0,2,4,176,5,0,0,0.38,1,3
DnsWrapperCollection,0,4,0,0,0,71,6,0,0,0,1,1
DnsRequest,2,9,13,0,3,618,36,0,0,0.78,7,0
DnsResponse,1,2,4,0,1,145,5,0,0,0,3,1
TXTRecord,2,1,0,2,1,43,1,0,0,0,0,0
SRVRecord,5,1,0,5,1,65,1,0,0,0.2,0,0
SOARecord,7,1,0,7,1,87,1,0,0,0.14,0,0
PTRRecord,1,1,0,1,1,34,1,0,0,0,0,0
MXRecord,3,1,0,3,1,52,1,0,0,0.33,0,0
ARecord,1,1,0,1,1,36,1,0,0,0,0,0
