Implementation smell,Namespace,Class,File,Method,Description
Magic Number,WpfExample,MainWindow,C:\research\architectureSmells\repos\objorke_QuantityTypes\Source\Examples\WpfExample\MainWindow.xaml.cs,MainWindow,The following statement contains a magic number: Console.WriteLine(0.13.ToString());
Magic Number,WpfExample,ViewModel,C:\research\architectureSmells\repos\objorke_QuantityTypes\Source\Examples\WpfExample\ViewModel.cs,ViewModel,The following statement contains a magic number: this.Length = 100 * Length.Metre;
Magic Number,WpfExample,ViewModel,C:\research\architectureSmells\repos\objorke_QuantityTypes\Source\Examples\WpfExample\ViewModel.cs,ViewModel,The following statement contains a magic number: this.Time = 9.58 * Time.Second;
