Namespace,Type,Method,LOC,CC,PC
QuantityTypes.Dynamic,Dimensions,Dimensions,6,1,7
QuantityTypes.Dynamic,Dimensions,Dimensions,9,1,7
QuantityTypes.Dynamic,Dimensions,Equals,3,1,1
QuantityTypes.Dynamic,Dimensions,ToString,119,21,0
QuantityTypes.Dynamic,DynamicQuantity,DynamicQuantity,5,1,0
QuantityTypes.Dynamic,DynamicQuantity,DynamicQuantity,4,1,2
QuantityTypes.Dynamic,DynamicQuantity,TryParse,21,3,3
QuantityTypes.Dynamic,DynamicQuantity,Parse,9,2,2
QuantityTypes.Dynamic,DynamicQuantity,CompareTo,8,2,1
QuantityTypes.Dynamic,DynamicQuantity,Equals,3,1,1
QuantityTypes.Dynamic,DynamicQuantity,ToString,3,1,0
QuantityTypes.Dynamic,DynamicQuantity,CompareTo,3,1,1
QuantityTypes.Dynamic,DynamicQuantity,ConvertTo,4,1,1
QuantityTypes.Dynamic,DynamicQuantity,ToString,23,4,2
QuantityTypes.Dynamic,DynamicQuantity,ToString,3,1,1
QuantityTypes.Dynamic,DynamicUnitProvider,DynamicUnitProvider,7,2,2
QuantityTypes.Dynamic,DynamicUnitProvider,Register,3,1,2
QuantityTypes.Dynamic,DynamicUnitProvider,TryGetUnit,3,1,2
QuantityTypes.Dynamic,DynamicUnitProvider,TryGetDisplayUnit,13,3,3
QuantityTypes.Dynamic,DynamicUnitProvider,GetFormat,4,1,1
QuantityTypes.Dynamic,DynamicUnitProvider,Register,15,4,1
QuantityTypes.Dynamic,DynamicUnitProvider,SetDisplayUnit,3,1,2
QuantityTypes.Dynamic,IDynamicUnitProvider,TryGetUnit,0,1,2
QuantityTypes.Dynamic,IDynamicUnitProvider,TryGetDisplayUnit,0,1,3
QuantityTypes.Dynamic,SI,SI,5,1,0
QuantityTypes.Dynamic,UnitAttribute,UnitAttribute,4,1,2
QuantityTypes.Dynamic,Utilities,TrySplit,70,10,4
