Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,Portable,EvaluationEngineTest,C:\repos\appccelerate_NugetPackagesTest\source\Portable\EvaluationEngineTest.cs,Run,The method has 5 parameters.
Long Statement,Portable,EvaluationEngineTest,C:\repos\appccelerate_NugetPackagesTest\source\Portable\EvaluationEngineTest.cs,Run,The length of the statement  "	engine.Solve<MyQuestion' string> ().AggregateWithExpressionAggregator (string.Empty' (a' b) => a + " " + b).ByEvaluating ((q' p) => "first").ByEvaluating (q => new MyExpression ()); " is 181.
Magic Number,Portable,StateMachineTest,C:\repos\appccelerate_NugetPackagesTest\source\Portable\StateMachineTest.cs,Run,The following statement contains a magic number: machine.In (1).On (2).Goto (2);  
Magic Number,Portable,StateMachineTest,C:\repos\appccelerate_NugetPackagesTest\source\Portable\StateMachineTest.cs,Run,The following statement contains a magic number: machine.In (1).On (2).Goto (2);  
Magic Number,Portable,StateMachineTest,C:\repos\appccelerate_NugetPackagesTest\source\Portable\StateMachineTest.cs,Run,The following statement contains a magic number: machine.Fire (2);  
