Implementation smell,Namespace,Class,File,Method,Description
Long Statement,KISS.net,Requester,D:\research\architectureSmells\repos\Afr0_Project-Dollhouse\PDPatcher\KISS.net\KISS.net\Requester.cs,Initialize,The length of the statement  "                ServicePointManager.ServerCertificateValidationCallback = new RemoteCertificateValidationCallback(AcceptAllCertifications); " is 123.
Long Statement,KISS.net,Requester,D:\research\architectureSmells\repos\Afr0_Project-Dollhouse\PDPatcher\KISS.net\KISS.net\Requester.cs,FetchFile,The length of the statement  "            ServicePointManager.ServerCertificateValidationCallback = new RemoteCertificateValidationCallback(AcceptAllCertifications); " is 123.
Magic Number,KISS.net,ManifestFile,D:\research\architectureSmells\repos\Afr0_Project-Dollhouse\PDPatcher\KISS.net\KISS.net\ManifestFile.cs,ManifestFile,The following statement contains a magic number: PatchFiles.Add(new PatchFile()                  {                      Address = SplitPatchFileStr[0]'                      FileHash = SplitPatchFileStr[1]'                      URL = SplitPatchFileStr[2]                  });
Magic Number,KISS.net,PatchFile,D:\research\architectureSmells\repos\Afr0_Project-Dollhouse\PDPatcher\KISS.net\KISS.net\PatchFile.cs,ReadAllBytes,The following statement contains a magic number: const int bufferSize = 4096;
Magic Number,KISS.net,Requester,D:\research\architectureSmells\repos\Afr0_Project-Dollhouse\PDPatcher\KISS.net\KISS.net\Requester.cs,ReadCallback,The following statement contains a magic number: ReqState.PctComplete = ((double)ReqState.BytesRead / (double)ReqState.ContentLength) * 100.0f;
Magic Number,KISS.net,Requester,D:\research\architectureSmells\repos\Afr0_Project-Dollhouse\PDPatcher\KISS.net\KISS.net\Requester.cs,ReadCallback,The following statement contains a magic number: ReqState.KBPerSec = (ReqState.BytesRead * 1000.0f) / (totalTime.TotalMilliseconds * 1024.0f);
Magic Number,KISS.net,Requester,D:\research\architectureSmells\repos\Afr0_Project-Dollhouse\PDPatcher\KISS.net\KISS.net\Requester.cs,ReadCallback,The following statement contains a magic number: ReqState.KBPerSec = (ReqState.BytesRead * 1000.0f) / (totalTime.TotalMilliseconds * 1024.0f);
Magic Number,KISS.net,RequestState,D:\research\architectureSmells\repos\Afr0_Project-Dollhouse\PDPatcher\KISS.net\KISS.net\RequestState.cs,RequestState,The following statement contains a magic number: RequestBuffer = new byte[11024];
