Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,MP3Sharp,MP3Sharp.Decoding,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MP3Sharp.Decoding' MP3Sharp,MP3Sharp.Decoding.Bitstream' MP3Sharp.Decoding.BitstreamException' MP3Sharp.Decoding.Decoder' MP3Sharp.MP3SharpException' MP3Sharp.Buffer16BitStereo,MP3Sharp.Decoding.Bitstream' MP3Sharp.Decoding.BitstreamException' MP3Sharp.Decoding.Decoder' MP3Sharp.MP3SharpException' MP3Sharp.Buffer16BitStereo
Cyclic Dependency,MP3Sharp,MP3Sharp.Decoding,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MP3Sharp.Decoding' MP3Sharp.Decoding.Decoders.LayerI' MP3Sharp.Decoding.Decoders,MP3Sharp.Decoding.Bitstream' MP3Sharp.Decoding.BitstreamException' MP3Sharp.Decoding.Decoder' MP3Sharp.Decoding.Decoders.LayerI.SubbandLayer1Stereo' MP3Sharp.Decoding.Decoders.LayerI.SubbandLayer1' MP3Sharp.Decoding.Decoders.ASubband' MP3Sharp.Decoding.Decoders.LayerIDecoder' MP3Sharp.Decoding.Decoders.LayerIIDecoder' MP3Sharp.Decoding.Decoders.LayerIIIDecoder,MP3Sharp.Decoding.Bitstream' MP3Sharp.Decoding.BitstreamException' MP3Sharp.Decoding.Decoder' MP3Sharp.Decoding.Decoders.LayerI.SubbandLayer1Stereo' MP3Sharp.Decoding.Decoders.LayerI.SubbandLayer1' MP3Sharp.Decoding.Decoders.ASubband' MP3Sharp.Decoding.Decoders.LayerIDecoder' MP3Sharp.Decoding.Decoders.LayerIIDecoder' MP3Sharp.Decoding.Decoders.LayerIIIDecoder
Cyclic Dependency,MP3Sharp,MP3Sharp.Decoding,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MP3Sharp.Decoding' MP3Sharp.Decoding.Decoders' MP3Sharp.Decoding.Decoders.LayerI' MP3Sharp.Decoding.Decoders,MP3Sharp.Decoding.Bitstream' MP3Sharp.Decoding.BitstreamException' MP3Sharp.Decoding.Decoder' MP3Sharp.Decoding.Decoders.ASubband' MP3Sharp.Decoding.Decoders.LayerIDecoder' MP3Sharp.Decoding.Decoders.LayerIIDecoder' MP3Sharp.Decoding.Decoders.LayerIIIDecoder' MP3Sharp.Decoding.Decoders.LayerI.SubbandLayer1Stereo' MP3Sharp.Decoding.Decoders.LayerI.SubbandLayer1,MP3Sharp.Decoding.Bitstream' MP3Sharp.Decoding.BitstreamException' MP3Sharp.Decoding.Decoder' MP3Sharp.Decoding.Decoders.ASubband' MP3Sharp.Decoding.Decoders.LayerIDecoder' MP3Sharp.Decoding.Decoders.LayerIIDecoder' MP3Sharp.Decoding.Decoders.LayerIIIDecoder' MP3Sharp.Decoding.Decoders.LayerI.SubbandLayer1Stereo' MP3Sharp.Decoding.Decoders.LayerI.SubbandLayer1
Cyclic Dependency,MP3Sharp,MP3Sharp.Decoding,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MP3Sharp.Decoding' MP3Sharp.Decoding.Decoders.LayerI' MP3Sharp.Decoding.Decoders' MP3Sharp.Decoding.Decoders.LayerI' MP3Sharp.Decoding.Decoders,MP3Sharp.Decoding.Bitstream' MP3Sharp.Decoding.BitstreamException' MP3Sharp.Decoding.Decoder' MP3Sharp.Decoding.Decoders.LayerI.SubbandLayer1Stereo' MP3Sharp.Decoding.Decoders.LayerI.SubbandLayer1' MP3Sharp.Decoding.Decoders.ASubband' MP3Sharp.Decoding.Decoders.LayerIDecoder' MP3Sharp.Decoding.Decoders.LayerIIDecoder' MP3Sharp.Decoding.Decoders.LayerIIIDecoder,MP3Sharp.Decoding.Bitstream' MP3Sharp.Decoding.BitstreamException' MP3Sharp.Decoding.Decoder' MP3Sharp.Decoding.Decoders.LayerI.SubbandLayer1Stereo' MP3Sharp.Decoding.Decoders.LayerI.SubbandLayer1' MP3Sharp.Decoding.Decoders.ASubband' MP3Sharp.Decoding.Decoders.LayerIDecoder' MP3Sharp.Decoding.Decoders.LayerIIDecoder' MP3Sharp.Decoding.Decoders.LayerIIIDecoder
Cyclic Dependency,MP3Sharp,MP3Sharp.Decoding.Decoders.LayerIII,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MP3Sharp.Decoding.Decoders.LayerIII' MP3Sharp.Decoding.Decoders,MP3Sharp.Decoding.Decoders.LayerIII.ScaleFactorTable' MP3Sharp.Decoding.Decoders.ASubband' MP3Sharp.Decoding.Decoders.LayerIDecoder' MP3Sharp.Decoding.Decoders.LayerIIDecoder' MP3Sharp.Decoding.Decoders.LayerIIIDecoder,MP3Sharp.Decoding.Decoders.LayerIII.ScaleFactorTable' MP3Sharp.Decoding.Decoders.ASubband' MP3Sharp.Decoding.Decoders.LayerIDecoder' MP3Sharp.Decoding.Decoders.LayerIIDecoder' MP3Sharp.Decoding.Decoders.LayerIIIDecoder
Cyclic Dependency,MP3Sharp,MP3Sharp.Decoding.Decoders.LayerIII,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MP3Sharp.Decoding.Decoders.LayerIII' MP3Sharp.Decoding.Decoders' MP3Sharp.Decoding' MP3Sharp.Decoding.Decoders,MP3Sharp.Decoding.Decoders.LayerIII.ScaleFactorTable' MP3Sharp.Decoding.Decoders.ASubband' MP3Sharp.Decoding.Decoders.LayerIDecoder' MP3Sharp.Decoding.Decoders.LayerIIDecoder' MP3Sharp.Decoding.Decoders.LayerIIIDecoder' MP3Sharp.Decoding.Bitstream' MP3Sharp.Decoding.BitstreamException' MP3Sharp.Decoding.Decoder,MP3Sharp.Decoding.Decoders.LayerIII.ScaleFactorTable' MP3Sharp.Decoding.Decoders.ASubband' MP3Sharp.Decoding.Decoders.LayerIDecoder' MP3Sharp.Decoding.Decoders.LayerIIDecoder' MP3Sharp.Decoding.Decoders.LayerIIIDecoder' MP3Sharp.Decoding.Bitstream' MP3Sharp.Decoding.BitstreamException' MP3Sharp.Decoding.Decoder
Cyclic Dependency,MP3Sharp,MP3Sharp.Decoding.Decoders.LayerIII,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MP3Sharp.Decoding.Decoders.LayerIII' MP3Sharp.Decoding.Decoders' MP3Sharp.Decoding' MP3Sharp.Decoding.Decoders.LayerI' MP3Sharp.Decoding.Decoders,MP3Sharp.Decoding.Decoders.LayerIII.ScaleFactorTable' MP3Sharp.Decoding.Decoders.ASubband' MP3Sharp.Decoding.Decoders.LayerIDecoder' MP3Sharp.Decoding.Decoders.LayerIIDecoder' MP3Sharp.Decoding.Decoders.LayerIIIDecoder' MP3Sharp.Decoding.Bitstream' MP3Sharp.Decoding.BitstreamException' MP3Sharp.Decoding.Decoder' MP3Sharp.Decoding.Decoders.LayerI.SubbandLayer1Stereo' MP3Sharp.Decoding.Decoders.LayerI.SubbandLayer1,MP3Sharp.Decoding.Decoders.LayerIII.ScaleFactorTable' MP3Sharp.Decoding.Decoders.ASubband' MP3Sharp.Decoding.Decoders.LayerIDecoder' MP3Sharp.Decoding.Decoders.LayerIIDecoder' MP3Sharp.Decoding.Decoders.LayerIIIDecoder' MP3Sharp.Decoding.Bitstream' MP3Sharp.Decoding.BitstreamException' MP3Sharp.Decoding.Decoder' MP3Sharp.Decoding.Decoders.LayerI.SubbandLayer1Stereo' MP3Sharp.Decoding.Decoders.LayerI.SubbandLayer1
Cyclic Dependency,MP3Sharp,MP3Sharp.Decoding.Decoders,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MP3Sharp.Decoding.Decoders' MP3Sharp.Decoding,MP3Sharp.Decoding.Decoders.ASubband' MP3Sharp.Decoding.Decoders.LayerIDecoder' MP3Sharp.Decoding.Decoders.LayerIIDecoder' MP3Sharp.Decoding.Decoders.LayerIIIDecoder' MP3Sharp.Decoding.Bitstream' MP3Sharp.Decoding.BitstreamException' MP3Sharp.Decoding.Decoder,MP3Sharp.Decoding.Decoders.ASubband' MP3Sharp.Decoding.Decoders.LayerIDecoder' MP3Sharp.Decoding.Decoders.LayerIIDecoder' MP3Sharp.Decoding.Decoders.LayerIIIDecoder' MP3Sharp.Decoding.Bitstream' MP3Sharp.Decoding.BitstreamException' MP3Sharp.Decoding.Decoder
Cyclic Dependency,MP3Sharp,MP3Sharp.Decoding.Decoders,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MP3Sharp.Decoding.Decoders' MP3Sharp.Decoding' MP3Sharp' MP3Sharp.Decoding,MP3Sharp.Decoding.Decoders.ASubband' MP3Sharp.Decoding.Decoders.LayerIDecoder' MP3Sharp.Decoding.Decoders.LayerIIDecoder' MP3Sharp.Decoding.Decoders.LayerIIIDecoder' MP3Sharp.Decoding.Bitstream' MP3Sharp.Decoding.BitstreamException' MP3Sharp.Decoding.Decoder' MP3Sharp.MP3SharpException' MP3Sharp.Buffer16BitStereo,MP3Sharp.Decoding.Decoders.ASubband' MP3Sharp.Decoding.Decoders.LayerIDecoder' MP3Sharp.Decoding.Decoders.LayerIIDecoder' MP3Sharp.Decoding.Decoders.LayerIIIDecoder' MP3Sharp.Decoding.Bitstream' MP3Sharp.Decoding.BitstreamException' MP3Sharp.Decoding.Decoder' MP3Sharp.MP3SharpException' MP3Sharp.Buffer16BitStereo
Cyclic Dependency,MP3Sharp,MP3Sharp.Decoding.Decoders,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: MP3Sharp.Decoding.Decoders' MP3Sharp.Decoding' MP3Sharp' MP3Sharp.Decoding' MP3Sharp.Decoding.Decoders.LayerI,MP3Sharp.Decoding.Decoders.ASubband' MP3Sharp.Decoding.Decoders.LayerIDecoder' MP3Sharp.Decoding.Decoders.LayerIIDecoder' MP3Sharp.Decoding.Decoders.LayerIIIDecoder' MP3Sharp.Decoding.Bitstream' MP3Sharp.Decoding.BitstreamException' MP3Sharp.Decoding.Decoder' MP3Sharp.MP3SharpException' MP3Sharp.Buffer16BitStereo' MP3Sharp.Decoding.Decoders.LayerI.SubbandLayer1Stereo' MP3Sharp.Decoding.Decoders.LayerI.SubbandLayer1,MP3Sharp.Decoding.Decoders.ASubband' MP3Sharp.Decoding.Decoders.LayerIDecoder' MP3Sharp.Decoding.Decoders.LayerIIDecoder' MP3Sharp.Decoding.Decoders.LayerIIIDecoder' MP3Sharp.Decoding.Bitstream' MP3Sharp.Decoding.BitstreamException' MP3Sharp.Decoding.Decoder' MP3Sharp.MP3SharpException' MP3Sharp.Buffer16BitStereo' MP3Sharp.Decoding.Decoders.LayerI.SubbandLayer1Stereo' MP3Sharp.Decoding.Decoders.LayerI.SubbandLayer1
