Implementation smell,Namespace,Class,File,Method,Description
Long Statement,FormsTemplateHelper,UpdateForm,C:\repos\roarkry_ContractTemplateHelper\src\FormsTemplateHelper\UpdateForm.cs,button3_Click,The length of the statement  "		MessageBox.Show (string.Format ("The Database has not been updated: {0}"' ex.Message)' "Database Update Failure"' MessageBoxButtons.OK' MessageBoxIcon.Error); " is 158.
Long Statement,FormsTemplateHelper,UpdateForm,C:\repos\roarkry_ContractTemplateHelper\src\FormsTemplateHelper\UpdateForm.cs,button2_Click,The length of the statement  "		MessageBox.Show ("PDF was created and saved to your desktop.  It will be opened when you click OK"' "PDF Created"' MessageBoxButtons.OK' MessageBoxIcon.Information); " is 165.
Long Statement,FormsTemplateHelper,UpdateForm,C:\repos\roarkry_ContractTemplateHelper\src\FormsTemplateHelper\UpdateForm.cs,button2_Click,The length of the statement  "		MessageBox.Show (string.Format ("Error Creating PDF: {0}"' ex.Message)' "Error"' MessageBoxButtons.OK' MessageBoxIcon.Error); " is 125.
