Method,LOC,CC,PC
CreateForm:CreateForm,3,1,0
CreateForm:CreateForm_Click,5,2,2
NoteForm:NoteForm,7,1,0
NoteForm:_createForm_CreateNote,4,1,2
NoteForm:SwitchToCreateForm,8,1,0
NoteForm:SwitchToNoteForm,5,1,0
NoteForm:NoteChanged,23,3,1
NoteForm:timer1_Tick,17,5,2
NoteForm:PositionNextToTarget,11,2,1
NoteForm:Encrypt,6,1,2
NoteForm:Decrypt,6,1,2
NoteForm:SaveNotes,8,2,0
NoteForm:LoadNotes,21,5,0
NoteForm:GetNotesFilename,9,2,0
NoteForm:SelectNotesFile,10,2,0
NoteForm:Form1_FormClosed,4,1,2
NoteForm:mChangeDataFileLocation_Click,7,2,2
NoteForm:bSettings_Click,6,1,2
NoteForm:tbNote_LinkClicked,3,1,2
NoteForm:tbNote_TextChanged,3,1,2
Program:Main,5,1,0
Win32:GetForegroundWindow,1,1,0
Win32:GetWindowTextLength,1,1,1
Win32:GetWindowText,1,1,3
Win32:GetWindowThreadProcessId,1,1,2
Win32:GetTopWindowText,7,1,0
Win32:GetTopWindowName,7,1,0
Win32:GetWindowRect,1,1,2
Win32:GetTopWindowBounds,11,1,0
Resources:Resources,2,1,0
