Method,LOC,CC,PC
BoBase:SaveItem,1,1,0
BoBase:SetEntityState,8,2,1
BoBase:SetEntityState,17,9,1
BoBase:SetEntityState,5,2,2
BoListBase:DeleteItem,8,1,1
BoListBase:Save,23,6,0
CustomerRepository:FindCustomers,7,2,2
CustomerRepository:FindCustomers,5,1,2
CustomerRepository:Retrieve,19,2,0
Customer:Create,12,1,0
Customer:SaveItem,22,3,0
Customer:ToString,16,4,0
Invoice:Create,12,1,0
Invoice:SaveItem,4,1,0
Invoice:ToString,5,1,0
InvoiceRepository:GroupAndSum,19,2,9
InvoiceRepository:Retrieve,40,1,1
InvoiceRepository:Retrieve,3,1,2
InvoiceRepository:SumAndGroupAndSum,4,1,0
InvoiceRepository:GroupAndSumThenGroup,4,1,0
InvoiceRepository:JustGroup,4,1,0
InvoiceRepository:Sum,7,2,1
