Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ClassGenerator,1,2,0,0,1,68,10,0,0,0.5,1,1
ClassGeneratorResult,0,1,3,0,0,21,1,0,0,0,0,2
CompilerException,0,1,1,0,0,11,1,0,0,0,1,2
CompilerError,0,2,5,0,1,35,2,0,0,0,0,2
CompilerParameters,0,1,1,0,1,11,1,0,0,0,0,3
MethodInfoComparer,0,4,0,0,4,49,7,0,0,0,0,1
Script,2,5,0,0,4,38,8,0,0,0.9,4,2
Compiler,2,5,0,0,3,64,13,0,0,1,7,2
ScriptContext,0,0,0,0,0,3,0,0,0,0,0,2
ScriptException,0,1,0,0,1,6,1,0,0,0,0,1
ScriptMethodResult,0,1,2,0,0,14,1,0,0,0,0,2
StringExtensions,0,1,0,0,1,8,1,0,0,0,0,0
