Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,CodeGen,CodeGen.Generators,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CodeGen.Generators' CodeGen,CodeGen.Generators.GeneratorBase' CodeGen.Generators.QuantityJsonFilesParser' CodeGen.Generators.UnitsNetGenerator' CodeGen.Generators.UnitsNetWrcGenerator' CodeGen.PrefixInfo' CodeGen.Program,CodeGen.Generators.GeneratorBase' CodeGen.Generators.QuantityJsonFilesParser' CodeGen.Generators.UnitsNetGenerator' CodeGen.Generators.UnitsNetWrcGenerator' CodeGen.PrefixInfo' CodeGen.Program
Cyclic Dependency,CodeGen,CodeGen.Generators,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CodeGen.Generators' CodeGen.Generators.UnitsNetGen' CodeGen.Generators.UnitsNetWrcGen,CodeGen.Generators.GeneratorBase' CodeGen.Generators.QuantityJsonFilesParser' CodeGen.Generators.UnitsNetGenerator' CodeGen.Generators.UnitsNetWrcGenerator' CodeGen.Generators.UnitsNetGen.IQuantityTestClassGenerator' CodeGen.Generators.UnitsNetWrcGen.QuantityGenerator' CodeGen.Generators.UnitsNetWrcGen.UnitTypeGenerator,CodeGen.Generators.GeneratorBase' CodeGen.Generators.QuantityJsonFilesParser' CodeGen.Generators.UnitsNetGenerator' CodeGen.Generators.UnitsNetWrcGenerator' CodeGen.Generators.UnitsNetGen.IQuantityTestClassGenerator' CodeGen.Generators.UnitsNetWrcGen.QuantityGenerator' CodeGen.Generators.UnitsNetWrcGen.UnitTypeGenerator
Cyclic Dependency,CodeGen,CodeGen.Generators.UnitsNetGen,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CodeGen.Generators.UnitsNetGen' CodeGen.Generators,CodeGen.Generators.UnitsNetGen.IQuantityTestClassGenerator' CodeGen.Generators.GeneratorBase' CodeGen.Generators.QuantityJsonFilesParser' CodeGen.Generators.UnitsNetGenerator' CodeGen.Generators.UnitsNetWrcGenerator,CodeGen.Generators.UnitsNetGen.IQuantityTestClassGenerator' CodeGen.Generators.GeneratorBase' CodeGen.Generators.QuantityJsonFilesParser' CodeGen.Generators.UnitsNetGenerator' CodeGen.Generators.UnitsNetWrcGenerator
Cyclic Dependency,CodeGen,CodeGen.Generators.UnitsNetGen,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CodeGen.Generators.UnitsNetGen' CodeGen.Generators' CodeGen' CodeGen.Generators,CodeGen.Generators.UnitsNetGen.IQuantityTestClassGenerator' CodeGen.Generators.GeneratorBase' CodeGen.Generators.QuantityJsonFilesParser' CodeGen.Generators.UnitsNetGenerator' CodeGen.Generators.UnitsNetWrcGenerator' CodeGen.PrefixInfo' CodeGen.Program,CodeGen.Generators.UnitsNetGen.IQuantityTestClassGenerator' CodeGen.Generators.GeneratorBase' CodeGen.Generators.QuantityJsonFilesParser' CodeGen.Generators.UnitsNetGenerator' CodeGen.Generators.UnitsNetWrcGenerator' CodeGen.PrefixInfo' CodeGen.Program
Cyclic Dependency,CodeGen,CodeGen.Generators.UnitsNetGen,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CodeGen.Generators.UnitsNetGen' CodeGen.Generators.UnitsNetWrcGen' CodeGen.Generators' CodeGen' CodeGen.Generators,CodeGen.Generators.UnitsNetGen.IQuantityTestClassGenerator' CodeGen.Generators.UnitsNetWrcGen.QuantityGenerator' CodeGen.Generators.UnitsNetWrcGen.UnitTypeGenerator' CodeGen.Generators.GeneratorBase' CodeGen.Generators.QuantityJsonFilesParser' CodeGen.Generators.UnitsNetGenerator' CodeGen.Generators.UnitsNetWrcGenerator' CodeGen.PrefixInfo' CodeGen.Program,CodeGen.Generators.UnitsNetGen.IQuantityTestClassGenerator' CodeGen.Generators.UnitsNetWrcGen.QuantityGenerator' CodeGen.Generators.UnitsNetWrcGen.UnitTypeGenerator' CodeGen.Generators.GeneratorBase' CodeGen.Generators.QuantityJsonFilesParser' CodeGen.Generators.UnitsNetGenerator' CodeGen.Generators.UnitsNetWrcGenerator' CodeGen.PrefixInfo' CodeGen.Program
Cyclic Dependency,CodeGen,CodeGen.Generators.UnitsNetWrcGen,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CodeGen.Generators.UnitsNetWrcGen' CodeGen.Generators,CodeGen.Generators.UnitsNetWrcGen.QuantityGenerator' CodeGen.Generators.UnitsNetWrcGen.UnitTypeGenerator' CodeGen.Generators.GeneratorBase' CodeGen.Generators.QuantityJsonFilesParser' CodeGen.Generators.UnitsNetGenerator' CodeGen.Generators.UnitsNetWrcGenerator,CodeGen.Generators.UnitsNetWrcGen.QuantityGenerator' CodeGen.Generators.UnitsNetWrcGen.UnitTypeGenerator' CodeGen.Generators.GeneratorBase' CodeGen.Generators.QuantityJsonFilesParser' CodeGen.Generators.UnitsNetGenerator' CodeGen.Generators.UnitsNetWrcGenerator
Cyclic Dependency,CodeGen,CodeGen.Generators.UnitsNetWrcGen,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CodeGen.Generators.UnitsNetWrcGen' CodeGen.Generators' CodeGen' CodeGen.Generators,CodeGen.Generators.UnitsNetWrcGen.QuantityGenerator' CodeGen.Generators.UnitsNetWrcGen.UnitTypeGenerator' CodeGen.Generators.GeneratorBase' CodeGen.Generators.QuantityJsonFilesParser' CodeGen.Generators.UnitsNetGenerator' CodeGen.Generators.UnitsNetWrcGenerator' CodeGen.PrefixInfo' CodeGen.Program,CodeGen.Generators.UnitsNetWrcGen.QuantityGenerator' CodeGen.Generators.UnitsNetWrcGen.UnitTypeGenerator' CodeGen.Generators.GeneratorBase' CodeGen.Generators.QuantityJsonFilesParser' CodeGen.Generators.UnitsNetGenerator' CodeGen.Generators.UnitsNetWrcGenerator' CodeGen.PrefixInfo' CodeGen.Program
Unstable Dependency,CodeGen,CodeGen.Generators,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): CodeGen' CodeGen.Generators.UnitsNetGen' CodeGen.Generators.UnitsNetWrcGen,CodeGen.Generators.PrefixInfo' CodeGen.Generators.IQuantityTestClassGenerator' CodeGen.Generators.QuantityGenerator' CodeGen.Generators.QuantityTypeGenerator' CodeGen.Generators.StaticQuantityGenerator' CodeGen.Generators.UnitAbbreviationsCacheGenerator' CodeGen.Generators.UnitConverterGenerator' CodeGen.Generators.UnitTestBaseClassGenerator' CodeGen.Generators.UnitTestStubGenerator' CodeGen.Generators.UnitTypeGenerator,CodeGen.Generators.PrefixInfo' CodeGen.Generators.IQuantityTestClassGenerator' CodeGen.Generators.QuantityGenerator' CodeGen.Generators.QuantityTypeGenerator' CodeGen.Generators.StaticQuantityGenerator' CodeGen.Generators.UnitAbbreviationsCacheGenerator' CodeGen.Generators.UnitConverterGenerator' CodeGen.Generators.UnitTestBaseClassGenerator' CodeGen.Generators.UnitTestStubGenerator' CodeGen.Generators.UnitTypeGenerator
Ambiguous Interface,CodeGen,CodeGen.JsonTypes,The tool detected the smell in this component because the component provides only a single' general entry-point via the following class: Localization,CodeGen.JsonTypes.Localization,CodeGen.JsonTypes.Localization
Feature Concentration,CodeGen,CodeGen.Generators.UnitsNetGen,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IQuantityTestClassGenerator]' [QuantityGenerator' UnitTypeGenerator]' [QuantityTypeGenerator]' [StaticQuantityGenerator]' [UnitAbbreviationsCacheGenerator]' [UnitConverterGenerator]' [UnitTestBaseClassGenerator]' [UnitTestStubGenerator]. LCC (Lack of Component Cohesion) = 0.89,CodeGen.Generators.UnitsNetGen.IQuantityTestClassGenerator' CodeGen.Generators.UnitsNetGen.QuantityTypeGenerator' CodeGen.Generators.UnitsNetGen.StaticQuantityGenerator' CodeGen.Generators.UnitsNetGen.UnitAbbreviationsCacheGenerator' CodeGen.Generators.UnitsNetGen.UnitConverterGenerator' CodeGen.Generators.UnitsNetGen.UnitTestBaseClassGenerator' CodeGen.Generators.UnitsNetGen.UnitTestStubGenerator,CodeGen.Generators.UnitsNetGen.IQuantityTestClassGenerator' CodeGen.Generators.UnitsNetGen.QuantityGenerator' CodeGen.Generators.UnitsNetGen.QuantityTypeGenerator' CodeGen.Generators.UnitsNetGen.StaticQuantityGenerator' CodeGen.Generators.UnitsNetGen.UnitAbbreviationsCacheGenerator' CodeGen.Generators.UnitsNetGen.UnitConverterGenerator' CodeGen.Generators.UnitsNetGen.UnitTestBaseClassGenerator' CodeGen.Generators.UnitsNetGen.UnitTestStubGenerator' CodeGen.Generators.UnitsNetGen.UnitTypeGenerator
