Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Inconspicuous.Framework.Editor,EditorUtility,0,3,0,0,3,27,7,0,0,-1,0,1,,Inconspicuous.Framework.Editor.SelectTypeWindow
Inconspicuous.Framework.Editor,SelectTypeWindow,5,7,0,1,4,110,9,0,0,0.43,2,1,Inconspicuous.Framework.Editor.EditorUtility' Inconspicuous.Framework.Editor.OnSelectEventArgs,Inconspicuous.Framework.Editor.TypePropertyDrawer
Inconspicuous.Framework.Editor,OnSelectEventArgs,1,1,1,0,1,9,1,0,0,0,0,1,,Inconspicuous.Framework.Editor.SelectTypeWindow
Inconspicuous.Framework.Editor,TypePropertyDrawer,0,3,0,0,1,20,4,0,0,-1,1,0,Inconspicuous.Framework.Editor.SelectTypeWindow,
Inconspicuous.Framework,IMainContextView,0,0,0,0,0,1,0,0,0,-1,0,0,,
