Method,LOC,CC,PC
BLLCoreEnvelopeDesign:GetMaxId,3,1,0
BLLCoreEnvelopeDesign:Add,3,1,1
BLLCoreEnvelopeDesign:Update,3,1,1
BLLCoreEnvelopeDesign:Delete,3,1,1
BLLCoreEnvelopeDesign:GetModel,3,1,1
BLLCoreEnvelopeDesign:GetListModel,3,1,0
BLLCoreEnvelopeDesign:GetRecordCount,3,1,1
BLLDBOper:CreateDBTable,5,1,0
BLLTypeWeightData:GetMaxId,3,1,0
BLLTypeWeightData:Add,3,1,1
BLLTypeWeightData:Update,3,1,1
BLLTypeWeightData:Delete,3,1,1
BLLTypeWeightData:GetModel,3,1,1
BLLTypeWeightData:GetRecordCount,3,1,1
BLLTypeWeightData:GetListModel,3,1,0
BLLWeightDesignData:GetMaxId,3,1,0
BLLWeightDesignData:Add,3,1,1
BLLWeightDesignData:Update,3,1,1
BLLWeightDesignData:Delete,3,1,1
BLLWeightDesignData:GetModel,3,1,1
BLLWeightDesignData:GetListModel,3,1,0
BLLWeightDesignData:GetRecordCount,3,1,1
