Implementation smell,Namespace,Class,File,Method,Description
Complex Method,XCommon,CommonFunction,C:\repos\algz_WeightCenterDesignAndEstimate\old\Backup\XCommon\CommonFunction.cs,GetParaType,Cyclomatic complexity of the method is 11
Long Parameter List,XCommon,CommonExcel,C:\repos\algz_WeightCenterDesignAndEstimate\old\Backup\XCommon\CommonExcel.cs,ListToSheet,The method has 5 parameters.
Long Statement,XCommon,CommonExcel,C:\repos\algz_WeightCenterDesignAndEstimate\old\Backup\XCommon\CommonExcel.cs,CreateExcel,The length of the statement  "		m_Book.SaveAs (FilePath' Excel.XlFileFormat.xlWorkbookNormal' Missing.Value' Missing.Value' Missing.Value' Missing.Value' Excel.XlSaveAsAccessMode.xlNoChange' Missing.Value' Missing.Value' Missing.Value' Missing.Value' Missing.Value); " is 234.
Long Statement,XCommon,XDebug,C:\repos\algz_WeightCenterDesignAndEstimate\old\Backup\XCommon\XDebug.cs,AppendLogFile,The length of the statement  "	string msg = "Time: " + DateTime.Now.ToString () + Environment.NewLine + "Message: " + ex.Message + Environment.NewLine + "StackTrace: " + ex.StackTrace + Environment.NewLine + Environment.NewLine; " is 197.
Long Statement,ZaeroModelSystem,ExcelLib,C:\repos\algz_WeightCenterDesignAndEstimate\old\Backup\XCommon\ExcelLib.cs,OpenExcelFile,The length of the statement  "		excelWorkBook = ((Excel.Workbook)excelWorkBooks.Open (excelOpenFileName' Missing.Value' Missing.Value' Missing.Value' Missing.Value' Missing.Value' Missing.Value' Missing.Value' Missing.Value' Missing.Value' Missing.Value' Missing.Value' Missing.Value' Missing.Value' Missing.Value)); " is 284.
Long Statement,ZaeroModelSystem,ExcelLib,C:\repos\algz_WeightCenterDesignAndEstimate\old\Backup\XCommon\ExcelLib.cs,getTotalRowCount,The length of the statement  "			if (((Excel.Range)excelWorkSheet.Cells [rowsNumber + 1' count]).Text.ToString ().Trim () == "" & ((Excel.Range)excelWorkSheet.Cells [rowsNumber + 2' count]).Text.ToString ().Trim () == "" & ((Excel.Range)excelWorkSheet.Cells [rowsNumber + 3' count]).Text.ToString ().Trim () == "") " is 281.
Long Statement,ZaeroModelSystem,ExcelLib,C:\repos\algz_WeightCenterDesignAndEstimate\old\Backup\XCommon\ExcelLib.cs,getTotalColumnCount,The length of the statement  "			if (((Excel.Range)excelWorkSheet.Cells [1' columnNumber + 1]).Text.ToString ().Trim () == "" & ((Excel.Range)excelWorkSheet.Cells [1' columnNumber + 2]).Text.ToString ().Trim () == "" & ((Excel.Range)excelWorkSheet.Cells [1' columnNumber + 3]).Text.ToString ().Trim () == "") " is 275.
Empty Catch Block,XCommon,XDebug,C:\repos\algz_WeightCenterDesignAndEstimate\old\Backup\XCommon\XDebug.cs,Show,The method has an empty catch block.
Magic Number,XCommon,CommonExcel,C:\repos\algz_WeightCenterDesignAndEstimate\old\Backup\XCommon\CommonExcel.cs,ListToSheet,The following statement contains a magic number: for (int i = 0; i < rownum; i++) {  	for (int j = 0; j < columnnum; j++) {  		if (dt.Rows [i] [j] == DBNull.Value) {  			m_Sheet.Cells [startrow + 2 + i' 1 + j] = string.Empty;  		}  		else {  			if (dt.Rows [i] [j].ToString () == string.Empty) {  				m_Sheet.Cells [startrow + 2 + i' 1 + j] = dt.Rows [i] [j].ToString ();  			}  			else {  				if (Verification.IsDoubleNumer (dt.Rows [i] [j].ToString ())) {  					m_Sheet.Cells [startrow + 2 + i' 1 + j] = Convert.ToDouble (dt.Rows [i] [j]);  				}  				else {  					m_Sheet.Cells [startrow + 2 + i' 1 + j] = dt.Rows [i] [j].ToString ();  				}  			}  		}  	}  }  
Magic Number,XCommon,CommonExcel,C:\repos\algz_WeightCenterDesignAndEstimate\old\Backup\XCommon\CommonExcel.cs,ListToSheet,The following statement contains a magic number: for (int i = 0; i < rownum; i++) {  	for (int j = 0; j < columnnum; j++) {  		if (dt.Rows [i] [j] == DBNull.Value) {  			m_Sheet.Cells [startrow + 2 + i' 1 + j] = string.Empty;  		}  		else {  			if (dt.Rows [i] [j].ToString () == string.Empty) {  				m_Sheet.Cells [startrow + 2 + i' 1 + j] = dt.Rows [i] [j].ToString ();  			}  			else {  				if (Verification.IsDoubleNumer (dt.Rows [i] [j].ToString ())) {  					m_Sheet.Cells [startrow + 2 + i' 1 + j] = Convert.ToDouble (dt.Rows [i] [j]);  				}  				else {  					m_Sheet.Cells [startrow + 2 + i' 1 + j] = dt.Rows [i] [j].ToString ();  				}  			}  		}  	}  }  
