Architecture smell,Project,Namespace,Cause
Feature Concentration,Couchbase.NetStandard,Couchbase.Analytics,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AnalyticsClient' AnalyticsResult' IAnalyticsClient' IAnalyticsRequest' IAnalyticsResult' AnalyticsRequest]' [AnalyticsResultData]. LCC (Lack of Component Cohesion) = 0.29
Feature Concentration,Couchbase.NetStandard,Couchbase.Authentication,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AuthContext' AuthenticatorExtensions' AuthenticatorType' ClassicAuthenticator' ClusterCredentials' IAuthenticator' IClusterCredentials' PasswordAuthenticator]' [AuthType]. LCC (Lack of Component Cohesion) = 0.22
Feature Concentration,Couchbase.NetStandard,Couchbase,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CasMismatchException]' [ClusterHelper' Cluster]' [CouchbaseBucket' IDocument' IQueryCacheInvalidator' IDocumentResult' MemcachedBucket' DefaultResult' Document' DocumentResult' IOperationResult' IRefCountable' IResult' DocumentFragment' ResponseExtensions' OperationResult' PersistTo' ReplicateTo' ServerUnavailableException' IDocumentFragment' SubdocExtensions]' [ClusterInfo]' [CouchbaseResponseException]' [DocumentAlreadyExistsException]' [DocumentDoesNotExistException]' [MediaType]' [HttpServiceBase]' [ScanConsistencyNameResolver]' [TemporaryLockFailureException]' [NullConfigException]' [StreamAlreadyReadException]' [ErrorPrepared]' [PrepareStatementException]. LCC (Lack of Component Cohesion) = 0.44
Feature Concentration,Couchbase.NetStandard,Couchbase.Configuration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CouchbaseBootstrapException]' [DefaultPorts]' [CouchbaseConfigContext' ConfigContextBase' MemcachedConfigContext' IConfigInfo]' [ConfigException]' [ConfigObserverNotFoundException]' [ConfigNotFoundException]. LCC (Lack of Component Cohesion) = 0.67
Feature Concentration,Couchbase.NetStandard,Couchbase.Configuration.Server.Serialization,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BucketConfigExtensions' IBucketConfig' Node' Pools' BootstrapExtensions' Ports' Quota' RemoteClusters' Stats' StorageTotals' Tasks' VBucketServerMap' NodeArrayExtensions' Controller' Controllers' BucketConfig' Ddocs' Group' ServerGroups' NodeExt' Services' BasicStats' Bootstrap' ComponentsVersion' Pool' Settings' Buckets' Counters' Hdd' Ram]' [AddNode]' [AutoCompactionSettings' DatabaseFragmentationThreshold' ViewFragmentationThreshold]' [BootstrapException]' [EjectNode]' [FailOver]' [FastWarmupSettings]' [InterestingStats]' [ReAddNode]' [Rebalance]' [Replication]' [SetAutoCompaction]' [SetFastWarmup]' [SystemStats]. LCC (Lack of Component Cohesion) = 0.31
Feature Concentration,Couchbase.NetStandard,Couchbase.Core.Buckets,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [KeySeqnoObserver' CallbackFactory' CouchbaseRequestExecuter' IRequestExecuter' KeyObserver' MemcachedRequestExecuter' RequestExecuterBase' VBucketKeyMapper]' [MutationToken]' [BucketTypeEnum]' [KetamaKeyMapper' KetamaNode]' [NodeLocatorEnum]. LCC (Lack of Component Cohesion) = 0.38
Feature Concentration,Couchbase.NetStandard,Couchbase.Core,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CouchbaseKeyValueResponseException]' [ILookupInBuilder' ISubDocBuilder' LookupInBuilder' SubdocLookupFlags' IMutateInBuilder' MutateInBuilder' SubdocMutateFlags]' [DocumentMutationException]' [Lifespan]' [NodeAdapterExtensions' INodeAdapter' NodeAdapter' Server' NodeUnavailableException' IServer]' [BucketAlreadyOpenException]' [BucketNotFoundException]' [DocumentMutationLostException]' [ReplicaNotConfiguredException]' [ClusterController' IClusterController' IBucket' ICluster' IClusterInfo]' [IKeyValueStore]' [IMappedNode' IVBucket' VBucket]' [InitializationException]' [InvalidBucketTypeException]' [FeatureNotAvailableException]' [IKeyMapper]. LCC (Lack of Component Cohesion) = 0.48
Feature Concentration,Couchbase.NetStandard,Couchbase.IO,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ConnectionPoolBase' SharedConnectionPool' ConnectionPoolFactory' BufferAllocator' Connection' MultiplexingConnection' IState' SocketAsyncState' SyncState' ConnectionBase' ConnectionPool' IConnectionPool' SslConnection' DefaultConnectionFactory' IConnection' IIOService' ResponseStatus' IOBuffer' AsyncState' OperationAsyncState' IOServiceFactory]' [SendTimeoutExpiredException]' [TransportFailureException]' [BufferUnavailableException]' [MissingKeyException]' [RemoteHostClosedException]' [RemoteHostTimeoutException]' [ConnectionUnavailableException]' [SocketAwaitable]. LCC (Lack of Component Cohesion) = 0.31
Feature Concentration,Couchbase.NetStandard,Couchbase.Management,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BucketSettings' ClusterProvisioner' CouchbaseService' CompositeResult' ClusterManager' IClusterManager' IUserManager' ReplicaNumber' Role' ThreadNumber' User]' [ClusterSettings]' [MemcachedBucketManager' BucketManager' IBucketManager]. LCC (Lack of Component Cohesion) = 0.2
Feature Concentration,Couchbase.NetStandard,Couchbase.Management.Indexes,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IndexAlreadyExistsException]' [IndexDoesNotExistException]' [IndexInfo' IndexResult' IndexType]' [IndexesNotReadyException]. LCC (Lack of Component Cohesion) = 0.67
Feature Concentration,Couchbase.NetStandard,Couchbase.Search.Queries.Simple,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BooleanFieldQuery]' [DocIdQuery]' [MatchAllQuery]' [MatchNoneQuery]' [PhraseQuery]' [TermQuery]' [WildcardQuery]' [MatchPhraseQuery]' [MatchQuery]' [PrefixQuery]' [RegexpQuery]' [QueryStringQuery]. LCC (Lack of Component Cohesion) = 1
Feature Concentration,Couchbase.NetStandard,Couchbase.Utils,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CurrentAssembly' ClientIdentifier]' [ExceptionUtil]' [QueryResultExtensions]' [SynchronizationContextExclusion]' [TaskExtensions]' [TimeSpanExtensions]' [TypecastingEnumerator]' [UrlUtil]' [ArrayExtensions]' [ArraySegmentExtensions]' [BoolExtensions]' [IPEndPointExtensions]' [SortedDictionaryExtensions]' [StringExtensions]' [UnsupportedAddressFamilyException]' [UriExtensions]. LCC (Lack of Component Cohesion) = 0.94
Feature Concentration,Couchbase.NetStandard,Couchbase.Annotations,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CanBeNullAttribute]' [NotNullAttribute' ContractAnnotationAttribute' BaseTypeRequiredAttribute' PublicAPIAttribute' PathReferenceAttribute' AspMvcActionAttribute' AspMvcAreaAttribute' AspMvcControllerAttribute' AspMvcPartialViewAttribute' AspMvcViewAttribute' HtmlElementAttributesAttribute' HtmlAttributeValueAttribute]' [StringFormatMethodAttribute]' [InvokerParameterNameAttribute]' [NotifyPropertyChangedInvocatorAttribute]' [LocalizationRequiredAttribute]' [CannotApplyEqualityOperatorAttribute]' [UsedImplicitlyAttribute' MeansImplicitUseAttribute' ImplicitUseKindFlags' ImplicitUseTargetFlags]' [InstantHandleAttribute]' [PureAttribute]' [AspMvcAreaMasterLocationFormatAttribute]' [AspMvcAreaPartialViewLocationFormatAttribute]' [AspMvcAreaViewLocationFormatAttribute]' [AspMvcMasterLocationFormatAttribute]' [AspMvcPartialViewLocationFormatAttribute]' [AspMvcViewLocationFormatAttribute]' [AspMvcMasterAttribute]' [AspMvcModelTypeAttribute]' [AspMvcSupressViewErrorAttribute]' [AspMvcDisplayTemplateAttribute]' [AspMvcEditorTemplateAttribute]' [AspMvcTemplateAttribute]' [AspMvcActionSelectorAttribute]' [RazorSectionAttribute]. LCC (Lack of Component Cohesion) = 0.63
Scattered Functionality,Couchbase.NetStandard,Couchbase.Configuration.Client,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Couchbase.Core.Diagnostics' Couchbase.Core.Serialization' Couchbase.IO.Converters' Couchbase.IO' Couchbase.Authentication.SASL
Scattered Functionality,Couchbase.NetStandard,Couchbase.Configuration,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Couchbase.Configuration.Server.Serialization' Couchbase.Core' Couchbase.Configuration.Client' Couchbase.IO
Scattered Functionality,Couchbase.NetStandard,Couchbase.Core.Buckets,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Couchbase.IO.Operations' Couchbase.Configuration' Couchbase.Core' Couchbase' Couchbase.IO
Scattered Functionality,Couchbase.NetStandard,Couchbase.Core.Buckets,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Couchbase.Core' Couchbase' Couchbase.IO.Operations' Couchbase.IO
Scattered Functionality,Couchbase.NetStandard,Couchbase.Core.Buckets,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Couchbase.Configuration' Couchbase.Core
Scattered Functionality,Couchbase.NetStandard,Couchbase.Core.Buckets,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Couchbase.IO.Operations' Couchbase
Scattered Functionality,Couchbase.NetStandard,Couchbase.Core,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Couchbase.Core.Monitoring' Couchbase.Configuration.Server.Monitoring
Scattered Functionality,Couchbase.NetStandard,Couchbase.IO.Services,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Couchbase.IO.Operations' Couchbase.IO
