Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Addon,0,1,3,0,1,34,1,3,0,0,0,0
InvalidLstEntryException,0,1,0,0,1,12,1,0,0,0,0,4
AircraftAddon,0,1,2,0,1,45,4,0,1,0,2,6
GroundAddon,0,1,0,0,1,28,4,0,1,0,2,2
SceneryAddon,0,2,0,0,1,33,4,0,1,0,1,2
Extensions,0,2,0,0,2,23,4,0,0,0,0,0
Ysfo,0,8,1,0,8,75,8,0,0,0,3,3
AddonCollection,0,5,2,0,4,74,8,3,0,0,4,0
AircraftCollection,0,2,0,0,2,21,2,0,1,0,0,1
GroundCollection,0,2,0,0,2,21,2,0,1,0,0,1
SceneryCollection,0,2,0,0,2,21,2,0,1,0,0,1
DatLoader,4,7,0,0,7,152,17,0,0,0.64,1,2
LstLoader,0,3,0,0,2,88,9,0,0,0,2,1
PathHelper,4,4,0,4,4,101,17,0,0,0.75,0,2
