Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,HelloWorldWcfHost,HelloWorldService,C:\repos\xamarin_mobile-samples\WCF-Walkthrough\HelloWorld\HelloWorldWcfHost\HelloWorldService.svc.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,HelloWorldWcfHost,IHelloWorldService,C:\repos\xamarin_mobile-samples\WCF-Walkthrough\HelloWorld\HelloWorldWcfHost\IHelloWorldService.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
