Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,LiveView.iOS,AppDelegate,D:\research\architectureSmells\repos\xamarin_mobile-samples\LivePlayer\LiveView\LiveView\LiveView.iOS\AppDelegate.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Rebellious Hierarchy,LiveView,App,D:\research\architectureSmells\repos\xamarin_mobile-samples\LivePlayer\LiveView\LiveView\LiveView\App.xaml.cs,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: OnStart' OnSleep' OnResume
