Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
CaptchaHelper,0,5,0,0,2,64,8,0,0,0,2,2
DateTimeExtensions,0,1,0,0,1,15,3,0,0,0,1,0
HtmlExtensions,0,28,0,0,27,299,41,0,0,0,3,0
MovedPermanentlyResult,0,3,0,0,3,22,5,0,0,0,0,2
RouteExtensions,0,1,0,0,1,7,1,0,0,0,0,0
PagerExtensions,0,6,0,0,6,39,9,0,0,0,2,0
Pager,5,4,2,0,3,128,18,0,0,0.8,0,1
RedirectToRouteExtraResult,0,2,1,0,2,23,4,0,0,0,0,1
RoutingHelper,0,2,0,0,2,56,13,0,0,0,4,0
ViewDataExtensions,0,9,0,0,9,96,15,0,0,0,0,2
ValidationExtensions,0,3,0,0,3,64,15,0,0,0,2,0
StaticFileHandler,4,12,1,0,3,212,29,0,0,1,2,1
MimeMapping,1,4,0,0,0,223,6,0,0,0,0,1
HttpAsyncResult,7,6,6,0,0,88,9,0,0,1,0,1
NearForumsActionFilter,0,2,0,0,2,14,2,1,0,0,0,1
NearForumsFilterProvider,0,5,0,0,2,67,12,0,0,0,3,0
CompressionModule,0,5,0,0,0,46,7,0,0,0,1,0
ModelBinderModule,0,2,0,0,2,13,2,0,0,0,2,0
TagListModelBinder,0,1,0,0,1,18,3,0,0,0,1,1
RedirectorModule,0,4,0,0,3,60,13,0,0,0,3,0
RegexConstraint,1,2,0,0,2,15,2,0,0,0,0,1
StrictRoute,0,4,1,0,4,90,19,0,0,0,0,1
CacheWrapper,0,10,3,0,9,126,18,0,0,0,0,7
ProviderInfo,0,1,3,0,1,23,1,0,0,0,0,1
SessionWrapper,0,7,10,0,7,186,10,0,0,0,3,12
TemplateState,0,1,3,0,1,56,1,0,0,0,0,3
UserState,0,3,11,0,3,114,3,0,0,0,3,2
BaseViewPage,2,9,9,0,7,161,11,1,0,1,4,0
ResultFormat,0,0,0,0,0,5,0,0,0,0,0,1
TemplatedLayout,0,3,2,0,1,60,16,0,1,0,2,0
