Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,SharpRouting.Constraints,GuidConstraint,C:\repos\sharpjs_FluentRouting\SharpRouting.Mvc5\..\SharpRouting\Constraints\GuidConstraint.cs,Match,The method has 5 parameters.
Long Parameter List,SharpRouting.Constraints,Int32Constraint,C:\repos\sharpjs_FluentRouting\SharpRouting.Mvc5\..\SharpRouting\Constraints\Int32Constraint.cs,Match,The method has 5 parameters.
Long Statement,SharpRouting,Error,C:\repos\sharpjs_FluentRouting\SharpRouting.Mvc5\..\SharpRouting\Error.cs,InvalidControllerType,The length of the statement  "	var message = string.Format ("Invalid controller type: {0}.  " + "A controller must " + "be public' " + "not be abstract' " + "be in a namespace' " + "implement IController' " + "and have a name that ends with 'Controller'."' type.FullName); " is 241.
Long Statement,SharpRouting,Error,C:\repos\sharpjs_FluentRouting\SharpRouting.Mvc5\..\SharpRouting\Error.cs,SpecificationNotFound,The length of the statement  "	var message = string.Format ("Could not find a route specification method in {0}.  " + "The method should be declared as: public static void RegisterRoutes(IRouteBuilder r) {{ ... }}"' type.FullName); " is 200.
Long Statement,SharpRouting,TypeExtensions,C:\repos\sharpjs_FluentRouting\SharpRouting.Mvc5\..\SharpRouting\TypeExtensions.cs,IsController,The length of the statement  "	return type != null && type.IsPublic && type.IsAbstract == false && type.Name.EndsWith (ControllerNameSuffix' StringComparison.OrdinalIgnoreCase) && type.Namespace != null && typeof(IController).IsAssignableFrom (type); " is 219.
Long Statement,SharpRouting,TypeExtensions,C:\repos\sharpjs_FluentRouting\SharpRouting.Mvc5\..\SharpRouting\TypeExtensions.cs,GetRouteSpecification,The length of the statement  "	var method = controllerType.GetMethod (SpecificationName' SpecificationBindingFlags' null' SpecificationParameterTypes' null); " is 126.
