Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,Microsoft.Azure.ServiceBusExplorer.NotificationHubs.Helpers,WindowsNotificationXmlBuilder,C:\research\architectureSmells\repos\paolosalvatori_ServiceBusExplorer\src\NotificationHubs\Helpers\WindowsNotificationXmlBuilder.cs,CreateTileSquarePeekImageAndText01Xml,The method has 5 parameters. Parameters: imageSrc' text1' text2' text3' text4
Long Parameter List,Microsoft.Azure.ServiceBusExplorer.NotificationHubs.Helpers,WindowsNotificationXmlBuilder,C:\research\architectureSmells\repos\paolosalvatori_ServiceBusExplorer\src\NotificationHubs\Helpers\WindowsNotificationXmlBuilder.cs,CreateTileSquarePeekImageAndText01Xml,The method has 6 parameters. Parameters: imageSrc' imageAltText' text1' text2' text3' text4
Long Parameter List,Microsoft.Azure.ServiceBusExplorer.NotificationHubs.Helpers,WindowsNotificationXmlBuilder,C:\research\architectureSmells\repos\paolosalvatori_ServiceBusExplorer\src\NotificationHubs\Helpers\WindowsNotificationXmlBuilder.cs,CreateTileSquarePeekImageAndText03Xml,The method has 5 parameters. Parameters: imageSrc' text1' text2' text3' text4
Long Parameter List,Microsoft.Azure.ServiceBusExplorer.NotificationHubs.Helpers,WindowsNotificationXmlBuilder,C:\research\architectureSmells\repos\paolosalvatori_ServiceBusExplorer\src\NotificationHubs\Helpers\WindowsNotificationXmlBuilder.cs,CreateTileSquarePeekImageAndText03Xml,The method has 6 parameters. Parameters: imageSrc' imageAltText' text1' text2' text3' text4
Long Parameter List,Microsoft.Azure.ServiceBusExplorer.NotificationHubs.Helpers,WindowsNotificationXmlBuilder,C:\research\architectureSmells\repos\paolosalvatori_ServiceBusExplorer\src\NotificationHubs\Helpers\WindowsNotificationXmlBuilder.cs,CreateTileWideBlockAndText01Xml,The method has 6 parameters. Parameters: text1' text2' text3' text4' text5' text6
Long Parameter List,Microsoft.Azure.ServiceBusExplorer.NotificationHubs.Helpers,WindowsNotificationXmlBuilder,C:\research\architectureSmells\repos\paolosalvatori_ServiceBusExplorer\src\NotificationHubs\Helpers\WindowsNotificationXmlBuilder.cs,CreateTileWideImageCollectionXml,The method has 5 parameters. Parameters: imageSrc1' imageSrc2' imageSrc3' imageSrc4' imageSrc5
Long Parameter List,Microsoft.Azure.ServiceBusExplorer.NotificationHubs.Helpers,WindowsNotificationXmlBuilder,C:\research\architectureSmells\repos\paolosalvatori_ServiceBusExplorer\src\NotificationHubs\Helpers\WindowsNotificationXmlBuilder.cs,CreateTileWideImageCollectionXml,The method has 10 parameters. Parameters: imageSrc1' imageAltText1' imageSrc2' imageAltText2' imageSrc3' imageAltText3' imageSrc4' imageAltText4' imageSrc5' imageAltText5
Long Parameter List,Microsoft.Azure.ServiceBusExplorer.NotificationHubs.Helpers,WindowsNotificationXmlBuilder,C:\research\architectureSmells\repos\paolosalvatori_ServiceBusExplorer\src\NotificationHubs\Helpers\WindowsNotificationXmlBuilder.cs,CreateTileWidePeekImage02Xml,The method has 6 parameters. Parameters: imageSrc' text1' text2' text3' text4' text5
Long Parameter List,Microsoft.Azure.ServiceBusExplorer.NotificationHubs.Helpers,WindowsNotificationXmlBuilder,C:\research\architectureSmells\repos\paolosalvatori_ServiceBusExplorer\src\NotificationHubs\Helpers\WindowsNotificationXmlBuilder.cs,CreateTileWidePeekImage02Xml,The method has 7 parameters. Parameters: imageSrc' imageAltText' text1' text2' text3' text4' text5
Long Parameter List,Microsoft.Azure.ServiceBusExplorer.NotificationHubs.Helpers,WindowsNotificationXmlBuilder,C:\research\architectureSmells\repos\paolosalvatori_ServiceBusExplorer\src\NotificationHubs\Helpers\WindowsNotificationXmlBuilder.cs,CreateTileWidePeekImage05Xml,The method has 6 parameters. Parameters: imageSrc1' imageAltText1' imageSrc2' imageAltText2' text1' text2
Long Parameter List,Microsoft.Azure.ServiceBusExplorer.NotificationHubs.Helpers,WindowsNotificationXmlBuilder,C:\research\architectureSmells\repos\paolosalvatori_ServiceBusExplorer\src\NotificationHubs\Helpers\WindowsNotificationXmlBuilder.cs,CreateTileWidePeekImage06Xml,The method has 5 parameters. Parameters: imageSrc1' imageAltText1' imageSrc2' imageAltText2' text1
Long Parameter List,Microsoft.Azure.ServiceBusExplorer.NotificationHubs.Helpers,WindowsNotificationXmlBuilder,C:\research\architectureSmells\repos\paolosalvatori_ServiceBusExplorer\src\NotificationHubs\Helpers\WindowsNotificationXmlBuilder.cs,CreateTileWidePeekImageAndText02Xml,The method has 6 parameters. Parameters: imageSrc' text1' text2' text3' text4' text5
Long Parameter List,Microsoft.Azure.ServiceBusExplorer.NotificationHubs.Helpers,WindowsNotificationXmlBuilder,C:\research\architectureSmells\repos\paolosalvatori_ServiceBusExplorer\src\NotificationHubs\Helpers\WindowsNotificationXmlBuilder.cs,CreateTileWidePeekImageAndText02Xml,The method has 7 parameters. Parameters: imageSrc' imageAltText' text1' text2' text3' text4' text5
Long Parameter List,Microsoft.Azure.ServiceBusExplorer.NotificationHubs.Helpers,WindowsNotificationXmlBuilder,C:\research\architectureSmells\repos\paolosalvatori_ServiceBusExplorer\src\NotificationHubs\Helpers\WindowsNotificationXmlBuilder.cs,CreateTileWidePeekImageCollection01Xml,The method has 7 parameters. Parameters: imageSrc1' imageSrc2' imageSrc3' imageSrc4' imageSrc5' text1' text2
Long Parameter List,Microsoft.Azure.ServiceBusExplorer.NotificationHubs.Helpers,WindowsNotificationXmlBuilder,C:\research\architectureSmells\repos\paolosalvatori_ServiceBusExplorer\src\NotificationHubs\Helpers\WindowsNotificationXmlBuilder.cs,CreateTileWidePeekImageCollection01Xml,The method has 12 parameters. Parameters: imageSrc1' imageAltText1' imageSrc2' imageAltText2' imageSrc3' imageAltText3' imageSrc4' imageAltText4' imageSrc5' imageAltText5' text1' text2
Long Parameter List,Microsoft.Azure.ServiceBusExplorer.NotificationHubs.Helpers,WindowsNotificationXmlBuilder,C:\research\architectureSmells\repos\paolosalvatori_ServiceBusExplorer\src\NotificationHubs\Helpers\WindowsNotificationXmlBuilder.cs,CreateTileWidePeekImageCollection02Xml,The method has 10 parameters. Parameters: imageSrc1' imageSrc2' imageSrc3' imageSrc4' imageSrc5' text1' text2' text3' text4' text5
Long Parameter List,Microsoft.Azure.ServiceBusExplorer.NotificationHubs.Helpers,WindowsNotificationXmlBuilder,C:\research\architectureSmells\repos\paolosalvatori_ServiceBusExplorer\src\NotificationHubs\Helpers\WindowsNotificationXmlBuilder.cs,CreateTileWidePeekImageCollection02Xml,The method has 15 parameters. Parameters: imageSrc1' imageAltText1' imageSrc2' imageAltText2' imageSrc3' imageAltText3' imageSrc4' imageAltText4' imageSrc5' imageAltText5' text1' text2' text3' text4' text5
