Implementation smell,Namespace,Class,File,Method,Description
Long Statement,pedalgen,Program,C:\research\architectureSmells\repos\rscustom_rocksmith-custom-song-toolkit\RocksmithToolkitCLI\pedalgen\Program.cs,GetOptions,The length of the statement  "                { "v|version"' "Version of the Rocksmith Game [RS2012 or RS2014]' default is RS2012"' v => outputArguments.Version = v }'" is 121.
