Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,Avalonia.X11,Avalonia.X11.Glx,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Avalonia.X11.Glx' Avalonia.X11,Avalonia.X11.Glx.GlxInterface' Avalonia.X11.Glx.GlxDisplay' Avalonia.X11.AvaloniaX11Platform,Avalonia.X11.Glx.GlxInterface' Avalonia.X11.Glx.GlxDisplay' Avalonia.X11.AvaloniaX11Platform
Cyclic Dependency,Avalonia.X11,Avalonia.X11.Glx,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Avalonia.X11.Glx' Avalonia.X11' Avalonia,Avalonia.X11.Glx.GlxInterface' Avalonia.X11.Glx.GlxDisplay' Avalonia.X11.AvaloniaX11Platform' Avalonia.AvaloniaX11PlatformExtensions,Avalonia.X11.Glx.GlxInterface' Avalonia.X11.Glx.GlxDisplay' Avalonia.X11.AvaloniaX11Platform' Avalonia.AvaloniaX11PlatformExtensions
Cyclic Dependency,Avalonia.X11,Avalonia.X11.Glx,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Avalonia.X11.Glx' Avalonia.X11' Avalonia' Avalonia.X11,Avalonia.X11.Glx.GlxInterface' Avalonia.X11.Glx.GlxDisplay' Avalonia.X11.AvaloniaX11Platform' Avalonia.AvaloniaX11PlatformExtensions,Avalonia.X11.Glx.GlxInterface' Avalonia.X11.Glx.GlxDisplay' Avalonia.X11.AvaloniaX11Platform' Avalonia.AvaloniaX11PlatformExtensions
Cyclic Dependency,Avalonia.X11,Avalonia.X11.Glx,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Avalonia.X11.Glx' Avalonia.X11' Avalonia' Avalonia.X11' Avalonia,Avalonia.X11.Glx.GlxInterface' Avalonia.X11.Glx.GlxDisplay' Avalonia.X11.AvaloniaX11Platform' Avalonia.AvaloniaX11PlatformExtensions,Avalonia.X11.Glx.GlxInterface' Avalonia.X11.Glx.GlxDisplay' Avalonia.X11.AvaloniaX11Platform' Avalonia.AvaloniaX11PlatformExtensions
Cyclic Dependency,Avalonia.X11,Avalonia,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Avalonia' Avalonia.X11,Avalonia.AvaloniaX11PlatformExtensions' Avalonia.X11.AvaloniaX11Platform,Avalonia.AvaloniaX11PlatformExtensions' Avalonia.X11.AvaloniaX11Platform
Unstable Dependency,Avalonia.X11,Avalonia.X11,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Avalonia.X11.Glx,Avalonia.X11.GlxGlPlatformFeature' Avalonia.X11.GlxGlPlatformSurface,Avalonia.X11.GlxGlPlatformFeature' Avalonia.X11.GlxGlPlatformSurface
Unstable Dependency,Avalonia.X11,Avalonia,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Avalonia.X11,Avalonia.AvaloniaX11Platform,Avalonia.AvaloniaX11Platform
God Component,Avalonia.X11,Avalonia.X11,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 178,Avalonia.X11.X11Key' Avalonia.X11.PlatformSettingsStub' Avalonia.X11.Status' Avalonia.X11.XEventMask' Avalonia.X11.XModifierMask' Avalonia.X11.XCreateWindowFlags' Avalonia.X11.epoll_data' Avalonia.X11.epoll_event' Avalonia.X11.EventCodes' Avalonia.X11.IX11Screens' Avalonia.X11.XAnyEvent' Avalonia.X11.XKeyEvent' Avalonia.X11.XButtonEvent' Avalonia.X11.XMotionEvent' Avalonia.X11.XCrossingEvent' Avalonia.X11.XFocusChangeEvent' Avalonia.X11.XKeymapEvent' Avalonia.X11.XExposeEvent' Avalonia.X11.XGraphicsExposeEvent' Avalonia.X11.XNoExposeEvent' Avalonia.X11.XVisibilityEvent' Avalonia.X11.XCreateWindowEvent' Avalonia.X11.XDestroyWindowEvent' Avalonia.X11.XUnmapEvent' Avalonia.X11.XMapEvent' Avalonia.X11.XMapRequestEvent' Avalonia.X11.XReparentEvent' Avalonia.X11.XConfigureEvent' Avalonia.X11.XGravityEvent' Avalonia.X11.XResizeRequestEvent' Avalonia.X11.XConfigureRequestEvent' Avalonia.X11.XCirculateEvent' Avalonia.X11.XCirculateRequestEvent' Avalonia.X11.XPropertyEvent' Avalonia.X11.XSelectionClearEvent' Avalonia.X11.XSelectionRequestEvent' Avalonia.X11.XSelectionEvent' Avalonia.X11.XColormapEvent' Avalonia.X11.XClientMessageEvent' Avalonia.X11.XMappingEvent' Avalonia.X11.XErrorEvent' Avalonia.X11.XEventPad' Avalonia.X11.XSetWindowAttributes' Avalonia.X11.XTextProperty' Avalonia.X11.XWindowClass' Avalonia.X11.XEventName' Avalonia.X11.SetWindowValuemask' Avalonia.X11.SendEventValues' Avalonia.X11.CreateWindowArgs' Avalonia.X11.Gravity' Avalonia.X11.XKeySym' Avalonia.X11.EventMask' Avalonia.X11.RandrEventMask' Avalonia.X11.RandrEvent' Avalonia.X11.RandrRotate' Avalonia.X11.GrabMode' Avalonia.X11.XStandardColormap' Avalonia.X11.XColor' Avalonia.X11.Atom' Avalonia.X11.XScreen' Avalonia.X11.ChangeWindowFlags' Avalonia.X11.StackMode' Avalonia.X11.XWindowChanges' Avalonia.X11.ColorFlags' Avalonia.X11.NotifyMode' Avalonia.X11.NotifyDetail' Avalonia.X11.MotifFlags' Avalonia.X11.MotifFunctions' Avalonia.X11.MotifDecorations' Avalonia.X11.MotifInputMode' Avalonia.X11.KeyMasks' Avalonia.X11.MouseKeyMasks' Avalonia.X11.XModifierKeymap' Avalonia.X11.PropertyMode' Avalonia.X11.XKeyBoardState' Avalonia.X11.AutoRepeats' Avalonia.X11.GCFunction' Avalonia.X11.GCJoinStyle' Avalonia.X11.GCLineStyle' Avalonia.X11.GCCapStyle' Avalonia.X11.GCFillStyle' Avalonia.X11.GCFillRule' Avalonia.X11.GCArcMode' Avalonia.X11.GCSubwindowMode' Avalonia.X11.XGCValues' Avalonia.X11.GXFunction' Avalonia.X11.NetWindowManagerState' Avalonia.X11.RevertTo' Avalonia.X11.MapState' Avalonia.X11.CursorFontShape' Avalonia.X11.SystrayRequest' Avalonia.X11.NetWmStateRequest' Avalonia.X11.NetWmMoveResize' Avalonia.X11.XSizeHintsFlags' Avalonia.X11.XSizeHints' Avalonia.X11.XWMHintsFlags' Avalonia.X11.XInitialState' Avalonia.X11.XWMHints' Avalonia.X11.XIconSize' Avalonia.X11.XRequest' Avalonia.X11.XIMProperties' Avalonia.X11.WindowType' Avalonia.X11.XEmbedMessage' Avalonia.X11.XcursorImages' Avalonia.X11.XIMStyles' Avalonia.X11.XPoint' Avalonia.X11.XImage' Avalonia.X11.XVisualInfo' Avalonia.X11.XIMFeedback' Avalonia.X11.XIMFeedbackStruct' Avalonia.X11.XIMText' Avalonia.X11.XIMPreeditDrawCallbackStruct' Avalonia.X11.XIMCaretDirection' Avalonia.X11.XIMCaretStyle' Avalonia.X11.XIMPreeditCaretCallbackStruct' Avalonia.X11.XNames' Avalonia.X11.XRRMonitorInfo' Avalonia.X11.InputEventContainer' Avalonia.X11.XIAddMasterInfo' Avalonia.X11.XIRemoveMasterInfo' Avalonia.X11.XIAttachSlaveInfo' Avalonia.X11.XIDetachSlaveInfo' Avalonia.X11.XIAnyHierarchyChangeInfo' Avalonia.X11.XIModifierState' Avalonia.X11.XIButtonState' Avalonia.X11.XIValuatorState' Avalonia.X11.XIEventMask' Avalonia.X11.XIAnyClassInfo' Avalonia.X11.XIButtonClassInfo' Avalonia.X11.XIKeyClassInfo' Avalonia.X11.XIValuatorClassInfo' Avalonia.X11.XIScrollClassInfo' Avalonia.X11.XiScrollType' Avalonia.X11.XITouchClassInfo' Avalonia.X11.XIDeviceInfo' Avalonia.X11.XiDeviceType' Avalonia.X11.XiPredefinedDeviceId' Avalonia.X11.XiDeviceClass' Avalonia.X11.XIDeviceChangedEvent' Avalonia.X11.XIDeviceEvent' Avalonia.X11.XiDeviceEventFlags' Avalonia.X11.XIEvent' Avalonia.X11.XiEventType' Avalonia.X11.XLookupStatus' Avalonia.X11.XGeometry' Avalonia.X11.X11Atoms' Avalonia.X11.X11Exception' Avalonia.X11.X11Info' Avalonia.X11.X11KeyTransform,Avalonia.X11.X11Key' Avalonia.X11.PlatformSettingsStub' Avalonia.X11.X11Atoms' Avalonia.X11.X11Clipboard' Avalonia.X11.X11CursorFactory' Avalonia.X11.Status' Avalonia.X11.XEventMask' Avalonia.X11.XModifierMask' Avalonia.X11.XCreateWindowFlags' Avalonia.X11.X11Exception' Avalonia.X11.X11Framebuffer' Avalonia.X11.X11FramebufferSurface' Avalonia.X11.X11IconLoader' Avalonia.X11.X11IconData' Avalonia.X11.X11Info' Avalonia.X11.X11KeyTransform' Avalonia.X11.AvaloniaX11Platform' Avalonia.X11.X11PlatformThreading' Avalonia.X11.epoll_data' Avalonia.X11.epoll_event' Avalonia.X11.EventCodes' Avalonia.X11.X11Timer' Avalonia.X11.X11Screens' Avalonia.X11.Randr15ScreensImpl' Avalonia.X11.FallbackScreensImpl' Avalonia.X11.IX11Screens' Avalonia.X11.X11ScreensUserSettings' Avalonia.X11.X11Screen' Avalonia.X11.XAnyEvent' Avalonia.X11.XKeyEvent' Avalonia.X11.XButtonEvent' Avalonia.X11.XMotionEvent' Avalonia.X11.XCrossingEvent' Avalonia.X11.XFocusChangeEvent' Avalonia.X11.XKeymapEvent' Avalonia.X11.XExposeEvent' Avalonia.X11.XGraphicsExposeEvent' Avalonia.X11.XNoExposeEvent' Avalonia.X11.XVisibilityEvent' Avalonia.X11.XCreateWindowEvent' Avalonia.X11.XDestroyWindowEvent' Avalonia.X11.XUnmapEvent' Avalonia.X11.XMapEvent' Avalonia.X11.XMapRequestEvent' Avalonia.X11.XReparentEvent' Avalonia.X11.XConfigureEvent' Avalonia.X11.XGravityEvent' Avalonia.X11.XResizeRequestEvent' Avalonia.X11.XConfigureRequestEvent' Avalonia.X11.XCirculateEvent' Avalonia.X11.XCirculateRequestEvent' Avalonia.X11.XPropertyEvent' Avalonia.X11.XSelectionClearEvent' Avalonia.X11.XSelectionRequestEvent' Avalonia.X11.XSelectionEvent' Avalonia.X11.XColormapEvent' Avalonia.X11.XClientMessageEvent' Avalonia.X11.XMappingEvent' Avalonia.X11.XErrorEvent' Avalonia.X11.XEventPad' Avalonia.X11.XGenericEventCookie' Avalonia.X11.XEvent' Avalonia.X11.XSetWindowAttributes' Avalonia.X11.XWindowAttributes' Avalonia.X11.XTextProperty' Avalonia.X11.XWindowClass' Avalonia.X11.XEventName' Avalonia.X11.SetWindowValuemask' Avalonia.X11.SendEventValues' Avalonia.X11.CreateWindowArgs' Avalonia.X11.Gravity' Avalonia.X11.XKeySym' Avalonia.X11.EventMask' Avalonia.X11.RandrEventMask' Avalonia.X11.RandrEvent' Avalonia.X11.RandrRotate' Avalonia.X11.GrabMode' Avalonia.X11.XStandardColormap' Avalonia.X11.XColor' Avalonia.X11.Atom' Avalonia.X11.XScreen' Avalonia.X11.ChangeWindowFlags' Avalonia.X11.StackMode' Avalonia.X11.XWindowChanges' Avalonia.X11.ColorFlags' Avalonia.X11.NotifyMode' Avalonia.X11.NotifyDetail' Avalonia.X11.MotifWmHints' Avalonia.X11.MotifFlags' Avalonia.X11.MotifFunctions' Avalonia.X11.MotifDecorations' Avalonia.X11.MotifInputMode' Avalonia.X11.KeyMasks' Avalonia.X11.MouseKeyMasks' Avalonia.X11.XModifierKeymap' Avalonia.X11.PropertyMode' Avalonia.X11.XKeyBoardState' Avalonia.X11.AutoRepeats' Avalonia.X11.GCFunction' Avalonia.X11.GCJoinStyle' Avalonia.X11.GCLineStyle' Avalonia.X11.GCCapStyle' Avalonia.X11.GCFillStyle' Avalonia.X11.GCFillRule' Avalonia.X11.GCArcMode' Avalonia.X11.GCSubwindowMode' Avalonia.X11.XGCValues' Avalonia.X11.GXFunction' Avalonia.X11.NetWindowManagerState' Avalonia.X11.RevertTo' Avalonia.X11.MapState' Avalonia.X11.CursorFontShape' Avalonia.X11.SystrayRequest' Avalonia.X11.NetWmStateRequest' Avalonia.X11.NetWmMoveResize' Avalonia.X11.XSizeHintsFlags' Avalonia.X11.XSizeHints' Avalonia.X11.XWMHintsFlags' Avalonia.X11.XInitialState' Avalonia.X11.XWMHints' Avalonia.X11.XIconSize' Avalonia.X11.XRequest' Avalonia.X11.XIMProperties' Avalonia.X11.WindowType' Avalonia.X11.XEmbedMessage' Avalonia.X11.XcursorImage' Avalonia.X11.XcursorImages' Avalonia.X11.XIMStyles' Avalonia.X11.XPoint' Avalonia.X11.XIMCallback' Avalonia.X11.XImage' Avalonia.X11.XVisualInfo' Avalonia.X11.XIMFeedback' Avalonia.X11.XIMFeedbackStruct' Avalonia.X11.XIMText' Avalonia.X11.XIMPreeditDrawCallbackStruct' Avalonia.X11.XIMCaretDirection' Avalonia.X11.XIMCaretStyle' Avalonia.X11.XIMPreeditCaretCallbackStruct' Avalonia.X11.XNames' Avalonia.X11.XRRMonitorInfo' Avalonia.X11.X11Window' Avalonia.X11.InputEventContainer' Avalonia.X11.SurfaceInfo' Avalonia.X11.XError' Avalonia.X11.XI2Manager' Avalonia.X11.DeviceInfo' Avalonia.X11.PointerDeviceInfo' Avalonia.X11.ParsedDeviceEvent' Avalonia.X11.IXI2Client' Avalonia.X11.XIAddMasterInfo' Avalonia.X11.XIRemoveMasterInfo' Avalonia.X11.XIAttachSlaveInfo' Avalonia.X11.XIDetachSlaveInfo' Avalonia.X11.XIAnyHierarchyChangeInfo' Avalonia.X11.XIModifierState' Avalonia.X11.XIButtonState' Avalonia.X11.XIValuatorState' Avalonia.X11.XIEventMask' Avalonia.X11.XIAnyClassInfo' Avalonia.X11.XIButtonClassInfo' Avalonia.X11.XIKeyClassInfo' Avalonia.X11.XIValuatorClassInfo' Avalonia.X11.XIScrollClassInfo' Avalonia.X11.XiScrollType' Avalonia.X11.XITouchClassInfo' Avalonia.X11.XIDeviceInfo' Avalonia.X11.XiDeviceType' Avalonia.X11.XiPredefinedDeviceId' Avalonia.X11.XiDeviceClass' Avalonia.X11.XIDeviceChangedEvent' Avalonia.X11.XIDeviceEvent' Avalonia.X11.XiDeviceEventFlags' Avalonia.X11.XIEvent' Avalonia.X11.XiEventType' Avalonia.X11.XLib' Avalonia.X11.XLookupStatus' Avalonia.X11.XGeometry
Feature Concentration,Avalonia.X11,Avalonia.X11.Glx,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [GlxInterface' GlxContext' GlxDisplay' GlxGlPlatformSurface' RenderTarget' Session' GlxGlPlatformFeature]' [GlxConsts]. LCC (Lack of Component Cohesion) = 0.25,Avalonia.X11.Glx.GlxConsts,Avalonia.X11.Glx.GlxInterface' Avalonia.X11.Glx.GlxConsts' Avalonia.X11.Glx.GlxContext' Avalonia.X11.Glx.GlxDisplay' Avalonia.X11.Glx.GlxGlPlatformSurface' Avalonia.X11.Glx.RenderTarget' Avalonia.X11.Glx.Session' Avalonia.X11.Glx.GlxGlPlatformFeature
Feature Concentration,Avalonia.X11,Avalonia.X11,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [X11Key' X11KeyTransform' X11Window' InputEventContainer' SurfaceInfo' IXI2Client' PlatformSettingsStub' AvaloniaX11Platform' X11PlatformThreading' epoll_data' epoll_event' EventCodes' X11Timer' X11Screens' Randr15ScreensImpl' FallbackScreensImpl' IX11Screens' X11ScreensUserSettings' X11Screen' XEvent' XWindowAttributes' XEventName' Gravity' RandrEventMask' RandrEvent' MapState' XError' XI2Manager' DeviceInfo' PointerDeviceInfo' ParsedDeviceEvent' XIAnyClassInfo' XIValuatorClassInfo' XIScrollClassInfo' XiScrollType' XIDeviceInfo' XiDeviceType' XiPredefinedDeviceId' XiDeviceClass' XIDeviceChangedEvent' XIDeviceEvent' XiDeviceEventFlags' XIEvent' XiEventType' XLib' XGeometry' X11Atoms' X11Info' CursorFontShape' XVisualInfo' X11Clipboard' EventMask' Atom' PropertyMode' X11CursorFactory' XColor' Status' XEventMask' XModifierMask' XKeyEvent' XButtonEvent' XMotionEvent' XCrossingEvent' NotifyMode' NotifyDetail' X11Exception' X11Framebuffer' X11FramebufferSurface' XImage' X11IconLoader' X11IconData' XAnyEvent' XFocusChangeEvent' XKeymapEvent' XExposeEvent' XGraphicsExposeEvent' XNoExposeEvent' XVisibilityEvent' XCreateWindowEvent' XDestroyWindowEvent' XUnmapEvent' XMapEvent' XMapRequestEvent' XReparentEvent' XConfigureEvent' XGravityEvent' XResizeRequestEvent' XConfigureRequestEvent' XCirculateEvent' XCirculateRequestEvent' XPropertyEvent' XSelectionClearEvent' XSelectionRequestEvent' XSelectionEvent' XColormapEvent' XClientMessageEvent' XMappingEvent' XErrorEvent' XRequest' XEventPad' XGenericEventCookie' XSetWindowAttributes' XTextProperty' SetWindowValuemask' CreateWindowArgs' GrabMode' ChangeWindowFlags' StackMode' XWindowChanges' MotifWmHints' MotifFlags' MotifFunctions' MotifDecorations' MotifInputMode' GCJoinStyle' XGCValues' GXFunction' GCLineStyle' GCCapStyle' GCFillStyle' GCFillRule' GCArcMode' GCSubwindowMode' RevertTo' NetWmMoveResize' XSizeHintsFlags' XSizeHints' XInitialState' XWMHints' XIMProperties' XNames' XRRMonitorInfo' XIModifierState' XIButtonState' XIButtonClassInfo' XIValuatorState' XIEventMask]' [XCreateWindowFlags]' [XWindowClass]' [SendEventValues]' [XKeySym]' [RandrRotate]' [XStandardColormap]' [XScreen]' [ColorFlags]' [KeyMasks]' [MouseKeyMasks]' [XModifierKeymap]' [XKeyBoardState' AutoRepeats]' [GCFunction]' [NetWindowManagerState]' [SystrayRequest]' [NetWmStateRequest]' [XWMHintsFlags]' [XIconSize]' [WindowType]' [XEmbedMessage]' [XcursorImage]' [XcursorImages]' [XIMStyles]' [XPoint]' [XIMCallback]' [XIMFeedback]' [XIMFeedbackStruct]' [XIMText]' [XIMPreeditDrawCallbackStruct]' [XIMCaretDirection' XIMPreeditCaretCallbackStruct' XIMCaretStyle]' [XIAddMasterInfo' XIAnyHierarchyChangeInfo' XIRemoveMasterInfo' XIAttachSlaveInfo' XIDetachSlaveInfo]' [XIKeyClassInfo]' [XITouchClassInfo]' [XLookupStatus]. LCC (Lack of Component Cohesion) = 0.2,Avalonia.X11.XLookupStatus,Avalonia.X11.X11Key' Avalonia.X11.PlatformSettingsStub' Avalonia.X11.X11Atoms' Avalonia.X11.X11Clipboard' Avalonia.X11.X11CursorFactory' Avalonia.X11.Status' Avalonia.X11.XEventMask' Avalonia.X11.XModifierMask' Avalonia.X11.XCreateWindowFlags' Avalonia.X11.X11Exception' Avalonia.X11.X11Framebuffer' Avalonia.X11.X11FramebufferSurface' Avalonia.X11.X11IconLoader' Avalonia.X11.X11IconData' Avalonia.X11.X11Info' Avalonia.X11.X11KeyTransform' Avalonia.X11.AvaloniaX11Platform' Avalonia.X11.X11PlatformThreading' Avalonia.X11.epoll_data' Avalonia.X11.epoll_event' Avalonia.X11.EventCodes' Avalonia.X11.X11Timer' Avalonia.X11.X11Screens' Avalonia.X11.Randr15ScreensImpl' Avalonia.X11.FallbackScreensImpl' Avalonia.X11.IX11Screens' Avalonia.X11.X11ScreensUserSettings' Avalonia.X11.X11Screen' Avalonia.X11.XAnyEvent' Avalonia.X11.XKeyEvent' Avalonia.X11.XButtonEvent' Avalonia.X11.XMotionEvent' Avalonia.X11.XCrossingEvent' Avalonia.X11.XFocusChangeEvent' Avalonia.X11.XKeymapEvent' Avalonia.X11.XExposeEvent' Avalonia.X11.XGraphicsExposeEvent' Avalonia.X11.XNoExposeEvent' Avalonia.X11.XVisibilityEvent' Avalonia.X11.XCreateWindowEvent' Avalonia.X11.XDestroyWindowEvent' Avalonia.X11.XUnmapEvent' Avalonia.X11.XMapEvent' Avalonia.X11.XMapRequestEvent' Avalonia.X11.XReparentEvent' Avalonia.X11.XConfigureEvent' Avalonia.X11.XGravityEvent' Avalonia.X11.XResizeRequestEvent' Avalonia.X11.XConfigureRequestEvent' Avalonia.X11.XCirculateEvent' Avalonia.X11.XCirculateRequestEvent' Avalonia.X11.XPropertyEvent' Avalonia.X11.XSelectionClearEvent' Avalonia.X11.XSelectionRequestEvent' Avalonia.X11.XSelectionEvent' Avalonia.X11.XColormapEvent' Avalonia.X11.XClientMessageEvent' Avalonia.X11.XMappingEvent' Avalonia.X11.XErrorEvent' Avalonia.X11.XEventPad' Avalonia.X11.XGenericEventCookie' Avalonia.X11.XEvent' Avalonia.X11.XSetWindowAttributes' Avalonia.X11.XWindowAttributes' Avalonia.X11.XTextProperty' Avalonia.X11.XWindowClass' Avalonia.X11.XEventName' Avalonia.X11.SetWindowValuemask' Avalonia.X11.SendEventValues' Avalonia.X11.CreateWindowArgs' Avalonia.X11.Gravity' Avalonia.X11.XKeySym' Avalonia.X11.EventMask' Avalonia.X11.RandrEventMask' Avalonia.X11.RandrEvent' Avalonia.X11.RandrRotate' Avalonia.X11.GrabMode' Avalonia.X11.XStandardColormap' Avalonia.X11.XColor' Avalonia.X11.Atom' Avalonia.X11.XScreen' Avalonia.X11.ChangeWindowFlags' Avalonia.X11.StackMode' Avalonia.X11.XWindowChanges' Avalonia.X11.ColorFlags' Avalonia.X11.NotifyMode' Avalonia.X11.NotifyDetail' Avalonia.X11.MotifWmHints' Avalonia.X11.MotifFlags' Avalonia.X11.MotifFunctions' Avalonia.X11.MotifDecorations' Avalonia.X11.MotifInputMode' Avalonia.X11.KeyMasks' Avalonia.X11.MouseKeyMasks' Avalonia.X11.XModifierKeymap' Avalonia.X11.PropertyMode' Avalonia.X11.XKeyBoardState' Avalonia.X11.AutoRepeats' Avalonia.X11.GCFunction' Avalonia.X11.GCJoinStyle' Avalonia.X11.GCLineStyle' Avalonia.X11.GCCapStyle' Avalonia.X11.GCFillStyle' Avalonia.X11.GCFillRule' Avalonia.X11.GCArcMode' Avalonia.X11.GCSubwindowMode' Avalonia.X11.XGCValues' Avalonia.X11.GXFunction' Avalonia.X11.NetWindowManagerState' Avalonia.X11.RevertTo' Avalonia.X11.MapState' Avalonia.X11.CursorFontShape' Avalonia.X11.SystrayRequest' Avalonia.X11.NetWmStateRequest' Avalonia.X11.NetWmMoveResize' Avalonia.X11.XSizeHintsFlags' Avalonia.X11.XSizeHints' Avalonia.X11.XWMHintsFlags' Avalonia.X11.XInitialState' Avalonia.X11.XWMHints' Avalonia.X11.XIconSize' Avalonia.X11.XRequest' Avalonia.X11.XIMProperties' Avalonia.X11.WindowType' Avalonia.X11.XEmbedMessage' Avalonia.X11.XcursorImage' Avalonia.X11.XcursorImages' Avalonia.X11.XIMStyles' Avalonia.X11.XPoint' Avalonia.X11.XIMCallback' Avalonia.X11.XImage' Avalonia.X11.XVisualInfo' Avalonia.X11.XIMFeedback' Avalonia.X11.XIMFeedbackStruct' Avalonia.X11.XIMText' Avalonia.X11.XIMPreeditDrawCallbackStruct' Avalonia.X11.XIMCaretDirection' Avalonia.X11.XIMCaretStyle' Avalonia.X11.XIMPreeditCaretCallbackStruct' Avalonia.X11.XNames' Avalonia.X11.XRRMonitorInfo' Avalonia.X11.X11Window' Avalonia.X11.InputEventContainer' Avalonia.X11.SurfaceInfo' Avalonia.X11.XError' Avalonia.X11.XI2Manager' Avalonia.X11.DeviceInfo' Avalonia.X11.PointerDeviceInfo' Avalonia.X11.ParsedDeviceEvent' Avalonia.X11.IXI2Client' Avalonia.X11.XIAddMasterInfo' Avalonia.X11.XIRemoveMasterInfo' Avalonia.X11.XIAttachSlaveInfo' Avalonia.X11.XIDetachSlaveInfo' Avalonia.X11.XIAnyHierarchyChangeInfo' Avalonia.X11.XIModifierState' Avalonia.X11.XIButtonState' Avalonia.X11.XIValuatorState' Avalonia.X11.XIEventMask' Avalonia.X11.XIAnyClassInfo' Avalonia.X11.XIButtonClassInfo' Avalonia.X11.XIKeyClassInfo' Avalonia.X11.XIValuatorClassInfo' Avalonia.X11.XIScrollClassInfo' Avalonia.X11.XiScrollType' Avalonia.X11.XITouchClassInfo' Avalonia.X11.XIDeviceInfo' Avalonia.X11.XiDeviceType' Avalonia.X11.XiPredefinedDeviceId' Avalonia.X11.XiDeviceClass' Avalonia.X11.XIDeviceChangedEvent' Avalonia.X11.XIDeviceEvent' Avalonia.X11.XiDeviceEventFlags' Avalonia.X11.XIEvent' Avalonia.X11.XiEventType' Avalonia.X11.XLib' Avalonia.X11.XLookupStatus' Avalonia.X11.XGeometry
