Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Avalonia.Designer,Avalonia.Designer,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Avalonia.Designer' Avalonia.Designer.AppHost,Avalonia.Designer.AvaloniaDesigner' Avalonia.Designer.AppHost.HostedAppModel' Avalonia.Designer.AppHost.AvaloniaAppHost
Unstable Dependency,Avalonia.Designer,Avalonia.Designer,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Avalonia.Designer.AppHost,Avalonia.Designer.WindowHost' Avalonia.Designer.AvaloniaAppHost
Feature Concentration,Avalonia.Designer,Avalonia.Designer,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [App' Program]' [DemoWindow' AvaloniaDesigner]' [NullTextWriter]' [Settings]' [WinApi' RECT]. LCC (Lack of Component Cohesion) = 0.62,Avalonia.Designer.DemoWindow' Avalonia.Designer.AvaloniaDesigner' Avalonia.Designer.WinApi' Avalonia.Designer.RECT' Avalonia.Designer.NullTextWriter' Avalonia.Designer.Settings
