Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
CodePacker,1,13,1,0,3,91,23,0,0,0.77,2,1
ContentExtensions,2,5,0,0,3,39,11,0,0,0.8,9,4
ContentMetaDataWithFile,0,0,2,0,0,11,0,0,0,0,0,0
DeltaEngineFramework,0,0,0,0,0,14,0,0,0,0,0,9
DeltaEngineFrameworkExtensions,2,5,0,0,3,59,7,0,0,0,1,1
EditorViewport,1,8,2,0,8,66,14,1,0,0.25,9,2
EditorPluginView,0,4,3,0,0,21,4,16,0,0,1,4
EmbeddedResourcesLoader,1,5,0,0,2,38,5,0,0,0,0,2
FileWatcher,3,5,0,1,3,40,7,0,0,0.73,1,0
FrameworkFinder,3,5,2,0,0,70,12,1,0,0.93,4,2
ProjectEntry,2,5,6,2,4,70,7,0,0,1,0,4
Service,0,12,6,0,0,42,12,2,0,0,2,39
NoAccessForProject,0,1,0,0,1,6,1,0,0,0,0,1
ProjectNotAvailable,0,1,0,0,1,6,1,0,0,0,0,1
SolutionExtensions,2,5,0,2,2,50,8,0,0,0.9,2,2
SolutionFileLoader,1,5,1,0,4,50,16,0,0,0.8,1,2
Tool,0,0,3,0,0,12,0,2,0,0,0,0
ToolExtensions,0,2,0,0,0,5,2,1,0,0,0,0
Resources,2,1,8,0,0,93,1,0,0,0,0,3
