Implementation smell,Namespace,Class,File,Method,Description
Long Statement,DeltaEngine.Editor.ProjectCreator,MyDocumentsExtensions,C:\repos\DeltaEngine_DeltaEngine.OpenTK\Editor\ProjectCreator\MyDocumentsExtensions.cs,GetVisualStudioDeltaEngineTemplateZip,The length of the statement  "	return Path.Combine (GetVisualStudioDocumentsFolder ()' "Templates"' "ProjectTemplates"' "Visual C#"' "Delta Engine"' templateName + ".zip"); " is 141.
Long Statement,DeltaEngine.Editor.ProjectCreator,ProjectCreator,C:\repos\DeltaEngine_DeltaEngine.OpenTK\Editor\ProjectCreator\ProjectCreator.cs,ReplaceLine,The length of the statement  "	return replacements.Aggregate (line' (current' replacement) => current.Replace (replacement.OldValue' replacement.NewValue)); " is 125.
Long Statement,DeltaEngine.Editor.ProjectCreator,ProjectCreator,C:\repos\DeltaEngine_DeltaEngine.OpenTK\Editor\ProjectCreator\ProjectCreator.cs,ReplaceCsproj,The length of the statement  "			replacements.Add (new Replacement ("<ApplicationIcon>" + Path.GetFileName (icon) + "</ApplicationIcon>"' "<ApplicationIcon>" + Project.Name + ".ico</ApplicationIcon>")); " is 169.
Long Statement,DeltaEngine.Editor.ProjectCreator,ProjectCreator,C:\repos\DeltaEngine_DeltaEngine.OpenTK\Editor\ProjectCreator\ProjectCreator.cs,GetReplacementsDependingOnFramework,The length of the statement  "	replacements [0] = new Replacement (DeltaEngineFramework.OpenTK.ToInternalName ()' Project.Framework.ToInternalName ()); " is 120.
Long Statement,DeltaEngine.Editor.ProjectCreator,ProjectCreator,C:\repos\DeltaEngine_DeltaEngine.OpenTK\Editor\ProjectCreator\ProjectCreator.cs,HasDirectoryHierarchyBeenCreated,The length of the statement  "	return Directory.Exists (Project.OutputDirectory) && Directory.Exists (Path.Combine (Project.OutputDirectory' "Properties")); " is 125.
Long Statement,DeltaEngine.Editor.ProjectCreator,VsTemplate,C:\repos\DeltaEngine_DeltaEngine.OpenTK\Editor\ProjectCreator\VsTemplate.cs,GetPathToVisualStudioTemplateZip,The length of the statement  "	return File.Exists (environmentPath) ? environmentPath : MyDocumentsExtensions.GetVisualStudioDeltaEngineTemplateZip (templateName); " is 132.
Long Statement,DeltaEngine.Editor.ProjectCreator,VsTemplate,C:\repos\DeltaEngine_DeltaEngine.OpenTK\Editor\ProjectCreator\VsTemplate.cs,GetAllTemplateNames,The length of the statement  "	var templatePath = Path.Combine (PathExtensions.GetDeltaEngineInstalledDirectory ()' framework.ToString ()' "VisualStudioTemplates"' "Delta Engine"); " is 149.
Long Statement,DeltaEngine.Editor.ProjectCreator,ProjectCreatorViewModel,C:\repos\DeltaEngine_DeltaEngine.OpenTK\Editor\ProjectCreator\ProjectCreatorViewModel.cs,OpenProject,The length of the statement  "		MessageBox.Show ("Content Project " + alreadyExists.ProjectName + " already exists' will use existing project"' "Server reported"' MessageBoxButton.OK); " is 152.
Long Statement,DeltaEngine.Editor.ProjectCreator,ProjectCreatorViewModel,C:\repos\DeltaEngine_DeltaEngine.OpenTK\Editor\ProjectCreator\ProjectCreatorViewModel.cs,CreateProject,The length of the statement  "		MessageBox.Show (ex + "\n\nPlease reinstall and make sure the specified location and the " + "VisualStudioTemplates are available."' "Project could not be created"); " is 165.
