Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,LagerLogKomponente.Mapping,WarenAusgangsMeldungMap,C:\repos\PhilipHAW_HES\LagerLogKomponente\Mapping\WarenAusgangsMeldungMap.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Rebellious Hierarchy,WaWiSubSystem.LagerLogKomponente,LagerLogFassade,C:\repos\PhilipHAW_HES\LagerLogKomponente\LagerLogFassade.cs,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: WarenEingangsmeldung
