Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Xpand.ExpressApp.Chart.Win.Model,ChartControlController,D:\research\architectureSmells\repos\expand_eXpand\Xpand\Xpand.ExpressApp.Modules\Chart.Win\Model\ChartControlController.cs,ChartControlOnObjectSelected,The length of the statement  "                    var collectionSource = Application.CreateCollectionSource(ObjectSpace' View.ObjectTypeInfo.Type' View.Model.Id' CollectionSourceMode.Normal); " is 141.
Long Statement,Xpand.ExpressApp.Chart.Win.Model,ChartControlController,D:\research\architectureSmells\repos\expand_eXpand\Xpand\Xpand.ExpressApp.Modules\Chart.Win\Model\ChartControlController.cs,ChartControlOnObjectSelected,The length of the statement  "                    var argumentValue = ReflectionHelper.Convert(hotTrackEventArgs.HitInfo.SeriesPoint.Argument' argumentDataMember.MemberType); " is 124.
Long Statement,Xpand.ExpressApp.Chart.Win,XpandChartWinModule,D:\research\architectureSmells\repos\expand_eXpand\Xpand\Xpand.ExpressApp.Modules\Chart.Win\XpandChartWinModule.cs,Setup,The length of the statement  "                member.Value != PredefinedMap.ChartControl&&member.Value != PredefinedMap.ChartControlDiagram).Select(member => member.Value).ToArray(); " is 136.
