Namespace,Type,Method,LOC,CC,PC
Xpand.ExpressApp.AdditionalViewControlsProvider.Win,AdditionalViewControlsProviderWindowsFormsModule,AdditionalViewControlsProviderWindowsFormsModule,3,1,0
Xpand.ExpressApp.AdditionalViewControlsProvider.Win,Updater,Updater,2,1,2
Xpand.ExpressApp.AdditionalViewControlsProvider.Win,Updater,UpdateDatabaseAfterUpdateSchema,3,1,0
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Controls,ApplicationCaption,ApplicationCaption,7,1,0
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Controls,HintPanel,HintPanel,9,1,0
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Controls,WarningPanel,WarningPanel,10,1,0
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Decorators,WinFrameControlDecorator,WinFrameControlDecorator,2,1,0
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Decorators,WinFrameControlDecorator,WinFrameControlDecorator,5,1,3
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Decorators,WinFrameControlDecorator,hintPanel_Disposed,3,1,2
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Decorators,WinFrameControlDecorator,SetText,11,3,1
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Editors,AdditionalViewControlsItem,AdditionalViewControlsItem,2,1,2
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Editors,AdditionalViewControlsItem,AdditionalViewControlsItem,2,1,2
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Editors,AdditionalViewControlsItem,CreateControlCore,4,1,0
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Logic,AdditionalViewControlsRuleViewController,OnFrameAssigned,4,1,0
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Logic,AdditionalViewControlsRuleViewController,GetControlType,3,1,0
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Logic,AdditionalViewControlsRuleViewController,OnActivated,9,2,0
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Logic,AdditionalViewControlsRuleViewController,OnViewControlsCreated,8,2,0
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Logic,AdditionalViewControlsRuleViewController,OnDeactivated,9,2,0
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Logic,AdditionalViewControlsRuleViewController,Container_DefaultLayoutLoading,3,1,2
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Logic,AdditionalViewControlsRuleViewController,OnItemCreated,3,1,2
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Logic,AdditionalViewControlsRuleViewController,FrameOnViewChanged,8,3,2
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Logic,AdditionalViewControlsRuleViewController,View_ControlsCreated,4,1,2
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Logic,AdditionalViewControlsRuleViewController,BringViewControlToFront,6,3,1
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Logic,AdditionalViewControlsRuleViewController,InitializeControl,12,4,4
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Logic,AdditionalViewControlsRuleViewController,control_ParentChanged,5,1,2
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Security,ControlTypeConverter,GetTypeInfo,3,1,0
Xpand.ExpressApp.AdditionalViewControlsProvider.Win.Security,DecoratorTypeConverter,GetTypeInfo,3,1,0
