Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Xpand.ExpressApp.ReportsV2.Win.Dashboard,DashboardInteractionReportsController,D:\research\architectureSmells\repos\expand_eXpand\Xpand\Xpand.ExpressApp.Modules\ReportsV2.Win\Dashboard\DashboardInteractionReportsController.cs,OnBeforeCreateDocument,The length of the statement  "            var reportDataTypeMember = GetReportDataTypeMember(((IModelDashboardViewItemEx)dashboardReportViewItem.Model)'objectTypeInfo); " is 126.
Long Statement,Xpand.ExpressApp.ReportsV2.Win.Dashboard,DashboardInteractionReportsController,D:\research\architectureSmells\repos\expand_eXpand\Xpand\Xpand.ExpressApp.Modules\ReportsV2.Win\Dashboard\DashboardInteractionReportsController.cs,OnBeforeCreateDocument,The length of the statement  "            var criteria = new InOperator(reportDataTypeMember' interactionController.Getkeys(listViewFilteringArgs.DataSourceListView)); " is 125.
Long Statement,Xpand.ExpressApp.ReportsV2.Win.Dashboard,DashboardReportViewItemController,D:\research\architectureSmells\repos\expand_eXpand\Xpand\Xpand.ExpressApp.Modules\ReportsV2.Win\Dashboard\DashboardReportViewItemController.cs,LoadReport,The length of the statement  "            var reportData = (IReportDataV2) View.ObjectSpace.FindObject(reportDataType' CriteriaOperator.Parse("DisplayName=?"' dashboardReportViewItem.Model.ReportName)); " is 160.
Long Statement,Xpand.ExpressApp.ReportsV2.Win.Dashboard,DashboardReportViewItemController,D:\research\architectureSmells\repos\expand_eXpand\Xpand\Xpand.ExpressApp.Modules\ReportsV2.Win\Dashboard\DashboardReportViewItemController.cs,LoadReport,The length of the statement  "            reportsModuleV2.ReportsDataSourceHelper.SetupBeforePrint(report' null' CriteriaOperator.Parse(report.FilterString)' true' new SortProperty[0]' true); " is 149.
