Project,Namespace,Ca types,Ce types
EntityFramework.Triggers(net461),EntityFramework.Triggers,,EntityFrameworkCore.Triggers.ArrayEqualityComparer<TElement>' EntityFrameworkCore.Triggers.GenericServiceCache<TInterface;TConstructedGenericImplementation>' EntityFrameworkCore.Triggers.ITriggerInvoker' EntityFrameworkCore.Triggers.ITriggerInvokerAsync' EntityFrameworkCore.Triggers.TriggerInvoker<TDbContext>' EntityFrameworkCore.Triggers.TriggerInvokerAsync<TDbContext>' EntityFrameworkCore.Triggers.DelegateSynchronyUnion' EntityFrameworkCore.Triggers.EntityEntryComparer' EntityFrameworkCore.Triggers.IEntry' EntityFrameworkCore.Triggers.Entry<TEntity;TDbContext>' EntityFrameworkCore.Triggers.IBeforeEntry' EntityFrameworkCore.Triggers.BeforeEntry<TEntity;TDbContext>' EntityFrameworkCore.Triggers.IBeforeChangeEntry' EntityFrameworkCore.Triggers.IFailedEntry' EntityFrameworkCore.Triggers.FailedEntry<TEntity;TDbContext>' EntityFrameworkCore.Triggers.IChangeFailedEntry' EntityFrameworkCore.Triggers.ServiceRetrieval<TService>' EntityFrameworkCore.Triggers.Entry<TEntity;TDbContext;TService>' EntityFrameworkCore.Triggers.BeforeEntry<TEntity;TDbContext;TService>' EntityFrameworkCore.Triggers.FailedEntry<TEntity;TDbContext;TService>' EntityFrameworkCore.Triggers.WrappedEntry<TEntry;TEntity;TDbContext;TService>' EntityFrameworkCore.Triggers.WrappedBeforeEntry<TEntry;TEntity;TDbContext;TService>' EntityFrameworkCore.Triggers.WrappedFailedEntry<TEntry;TEntity;TDbContext;TService>' EntityFrameworkCore.Triggers.IInsertingEntry' EntityFrameworkCore.Triggers.BeforeChangeEntry<TEntity;TDbContext>' EntityFrameworkCore.Triggers.IUpdatingEntry' EntityFrameworkCore.Triggers.IDeletingEntry' EntityFrameworkCore.Triggers.IInsertFailedEntry' EntityFrameworkCore.Triggers.ChangeFailedEntry<TEntity;TDbContext>' EntityFrameworkCore.Triggers.IUpdateFailedEntry' EntityFrameworkCore.Triggers.IDeleteFailedEntry' EntityFrameworkCore.Triggers.IInsertedEntry' EntityFrameworkCore.Triggers.IUpdatedEntry' EntityFrameworkCore.Triggers.IDeletedEntry' EntityFrameworkCore.Triggers.BeforeChangeEntry<TEntity;TDbContext;TService>' EntityFrameworkCore.Triggers.ChangeFailedEntry<TEntity;TDbContext;TService>' EntityFrameworkCore.Triggers.WrappedBeforeChangeEntry<TEntry;TEntity;TDbContext;TService>' EntityFrameworkCore.Triggers.WrappedChangeFailedEntry<TEntry;TEntity;TDbContext;TService>' EntityFrameworkCore.Triggers.IAfterEntry' EntityFrameworkCore.Triggers.IChangeEntry' EntityFrameworkCore.Triggers.IAfterChangeEntry' EntityFrameworkCore.Triggers.ITriggerEvent' EntityFrameworkCore.Triggers.ITriggers' EntityFrameworkCore.Triggers.IInsertingTriggerEvent' EntityFrameworkCore.Triggers.IInsertFailedTriggerEvent' EntityFrameworkCore.Triggers.IInsertedTriggerEvent' EntityFrameworkCore.Triggers.IDeletingTriggerEvent' EntityFrameworkCore.Triggers.IDeleteFailedTriggerEvent' EntityFrameworkCore.Triggers.IDeletedTriggerEvent' EntityFrameworkCore.Triggers.IUpdatingTriggerEvent' EntityFrameworkCore.Triggers.IUpdateFailedTriggerEvent' EntityFrameworkCore.Triggers.IUpdatedTriggerEvent' EntityFrameworkCore.Triggers.Triggers' EntityFrameworkCore.Triggers.Triggers<TEntity>' EntityFrameworkCore.Triggers.Triggers<TEntity;TDbContext>' EntityFrameworkCore.Triggers.ServiceRetrieval' EntityFrameworkCore.Triggers.InsertingEntry<TEntity;TDbContext>' EntityFrameworkCore.Triggers.UpdatingEntry<TEntity;TDbContext>' EntityFrameworkCore.Triggers.DeletingEntry<TEntity;TDbContext>' EntityFrameworkCore.Triggers.InsertFailedEntry<TEntity;TDbContext>' EntityFrameworkCore.Triggers.UpdateFailedEntry<TEntity;TDbContext>' EntityFrameworkCore.Triggers.DeleteFailedEntry<TEntity;TDbContext>' EntityFrameworkCore.Triggers.InsertedEntry<TEntity;TDbContext>' EntityFrameworkCore.Triggers.UpdatedEntry<TEntity;TDbContext>' EntityFrameworkCore.Triggers.DeletedEntry<TEntity;TDbContext>' EntityFrameworkCore.Triggers.ITriggerEntityInvoker' EntityFrameworkCore.Triggers.ITriggerEventInternal' EntityFrameworkCore.Triggers.TriggerEvent' EntityFrameworkCore.Triggers.TriggerEvent<TEntry;TEntity;TDbContext>' EntityFrameworkCore.Triggers.WrappedHandler' EntityFrameworkCore.Triggers.WrappedInsertingEntry<TEntity;TDbContext;TService>' EntityFrameworkCore.Triggers.WrappedInsertFailedEntry<TEntity;TDbContext;TService>' EntityFrameworkCore.Triggers.WrappedInsertedEntry<TEntity;TDbContext;TService>' EntityFrameworkCore.Triggers.WrappedDeletingEntry<TEntity;TDbContext;TService>' EntityFrameworkCore.Triggers.WrappedDeleteFailedEntry<TEntity;TDbContext;TService>' EntityFrameworkCore.Triggers.WrappedDeletedEntry<TEntity;TDbContext;TService>' EntityFrameworkCore.Triggers.WrappedUpdatingEntry<TEntity;TDbContext;TService>' EntityFrameworkCore.Triggers.WrappedUpdateFailedEntry<TEntity;TDbContext;TService>' EntityFrameworkCore.Triggers.WrappedUpdatedEntry<TEntity;TDbContext;TService>' EntityFrameworkCore.Triggers.TriggerEntityInvoker<TDbContext;TEntity>' EntityFrameworkCore.Triggers.TriggersEqualityComparer<TTriggers>' EntityFrameworkCore.Triggers.ITriggersBuilder' EntityFrameworkCore.Triggers.TriggersBuilder' EntityFrameworkCore.Triggers.InsertingTriggerEvent<TEntity;TDbContext>' EntityFrameworkCore.Triggers.InsertFailedTriggerEvent<TEntity;TDbContext>' EntityFrameworkCore.Triggers.InsertedTriggerEvent<TEntity;TDbContext>' EntityFrameworkCore.Triggers.DeletingTriggerEvent<TEntity;TDbContext>' EntityFrameworkCore.Triggers.DeleteFailedTriggerEvent<TEntity;TDbContext>' EntityFrameworkCore.Triggers.DeletedTriggerEvent<TEntity;TDbContext>' EntityFrameworkCore.Triggers.UpdatingTriggerEvent<TEntity;TDbContext>' EntityFrameworkCore.Triggers.UpdateFailedTriggerEvent<TEntity;TDbContext>' EntityFrameworkCore.Triggers.UpdatedTriggerEvent<TEntity;TDbContext>
