Project,Namespace,Ca types,Ce types
EntityFrameworkCore.Triggers(netstandard2.0),EntityFrameworkCore.Triggers,EntityFramework.Triggers.GenericServiceCache<TInterface;TConstructedGenericImplementation>' EntityFramework.Triggers.ArrayEqualityComparer<TElement>' EntityFramework.Triggers.ITriggerInvokerAsync' EntityFramework.Triggers.DelegateSynchronyUnion' EntityFramework.Triggers.TriggerEvent<TEntry;TEntity;TDbContext>' EntityFramework.Triggers.ITriggerInvoker' EntityFramework.Triggers.TriggerInvoker<TDbContext>' EntityFramework.Triggers.TriggerInvokerAsync<TDbContext>' EntityFramework.Triggers.InsertingTriggerEvent<TEntity;TDbContext>' EntityFramework.Triggers.InsertFailedTriggerEvent<TEntity;TDbContext>' EntityFramework.Triggers.InsertedTriggerEvent<TEntity;TDbContext>' EntityFramework.Triggers.DeletingTriggerEvent<TEntity;TDbContext>' EntityFramework.Triggers.DeleteFailedTriggerEvent<TEntity;TDbContext>' EntityFramework.Triggers.DeletedTriggerEvent<TEntity;TDbContext>' EntityFramework.Triggers.UpdatingTriggerEvent<TEntity;TDbContext>' EntityFramework.Triggers.UpdateFailedTriggerEvent<TEntity;TDbContext>' EntityFramework.Triggers.UpdatedTriggerEvent<TEntity;TDbContext>' EntityFramework.Triggers.EntityEntryComparer' EntityFramework.Triggers.BeforeEntry<TEntity;TDbContext>' EntityFramework.Triggers.FailedEntry<TEntity;TDbContext>' EntityFramework.Triggers.Entry<TEntity;TDbContext;TService>' EntityFramework.Triggers.InsertedEntry<TEntity;TDbContext>' EntityFramework.Triggers.UpdatedEntry<TEntity;TDbContext>' EntityFramework.Triggers.DeletedEntry<TEntity;TDbContext>' EntityFramework.Triggers.BeforeChangeEntry<TEntity;TDbContext>' EntityFramework.Triggers.InsertingEntry<TEntity;TDbContext>' EntityFramework.Triggers.UpdatingEntry<TEntity;TDbContext>' EntityFramework.Triggers.DeletingEntry<TEntity;TDbContext>' EntityFramework.Triggers.ChangeFailedEntry<TEntity;TDbContext>' EntityFramework.Triggers.InsertFailedEntry<TEntity;TDbContext>' EntityFramework.Triggers.UpdateFailedEntry<TEntity;TDbContext>' EntityFramework.Triggers.DeleteFailedEntry<TEntity;TDbContext>' EntityFramework.Triggers.BeforeEntry<TEntity;TDbContext;TService>' EntityFramework.Triggers.FailedEntry<TEntity;TDbContext;TService>' EntityFramework.Triggers.InsertedEntry<TEntity;TDbContext;TService>' EntityFramework.Triggers.UpdatedEntry<TEntity;TDbContext;TService>' EntityFramework.Triggers.DeletedEntry<TEntity;TDbContext;TService>' EntityFramework.Triggers.BeforeChangeEntry<TEntity;TDbContext;TService>' EntityFramework.Triggers.InsertingEntry<TEntity;TDbContext;TService>' EntityFramework.Triggers.UpdatingEntry<TEntity;TDbContext;TService>' EntityFramework.Triggers.DeletingEntry<TEntity;TDbContext;TService>' EntityFramework.Triggers.ChangeFailedEntry<TEntity;TDbContext;TService>' EntityFramework.Triggers.InsertFailedEntry<TEntity;TDbContext;TService>' EntityFramework.Triggers.UpdateFailedEntry<TEntity;TDbContext;TService>' EntityFramework.Triggers.DeleteFailedEntry<TEntity;TDbContext;TService>' EntityFramework.Triggers.WrappedBeforeEntry<TEntry;TEntity;TDbContext;TService>' EntityFramework.Triggers.WrappedFailedEntry<TEntry;TEntity;TDbContext;TService>' EntityFramework.Triggers.WrappedInsertedEntry<TEntity;TDbContext;TService>' EntityFramework.Triggers.WrappedUpdatedEntry<TEntity;TDbContext;TService>' EntityFramework.Triggers.WrappedDeletedEntry<TEntity;TDbContext;TService>' EntityFramework.Triggers.WrappedBeforeChangeEntry<TEntry;TEntity;TDbContext;TService>' EntityFramework.Triggers.WrappedInsertingEntry<TEntity;TDbContext;TService>' EntityFramework.Triggers.WrappedUpdatingEntry<TEntity;TDbContext;TService>' EntityFramework.Triggers.WrappedDeletingEntry<TEntity;TDbContext;TService>' EntityFramework.Triggers.WrappedChangeFailedEntry<TEntry;TEntity;TDbContext;TService>' EntityFramework.Triggers.WrappedInsertFailedEntry<TEntity;TDbContext;TService>' EntityFramework.Triggers.WrappedUpdateFailedEntry<TEntity;TDbContext;TService>' EntityFramework.Triggers.WrappedDeleteFailedEntry<TEntity;TDbContext;TService>' EntityFramework.Triggers.TriggerEntityInvoker<TDbContext;TEntity>' EntityFramework.Triggers.DbContextExtensions' EntityFramework.Triggers.ITriggerEvent' EntityFramework.Triggers.Entry<TEntity;TDbContext>' EntityFramework.Triggers.WrappedEntry<TEntry;TEntity;TDbContext;TService>' EntityFramework.Triggers.IBeforeEntry' EntityFramework.Triggers.IFailedEntry' EntityFramework.Triggers.IAfterEntry' EntityFramework.Triggers.IChangeEntry' EntityFramework.Triggers.IEntry' EntityFramework.Triggers.IBeforeChangeEntry' EntityFramework.Triggers.IInsertingEntry' EntityFramework.Triggers.IChangeFailedEntry' EntityFramework.Triggers.IInsertFailedEntry' EntityFramework.Triggers.IAfterChangeEntry' EntityFramework.Triggers.IInsertedEntry' EntityFramework.Triggers.IUpdatingEntry' EntityFramework.Triggers.IDeletingEntry' EntityFramework.Triggers.IUpdateFailedEntry' EntityFramework.Triggers.IDeleteFailedEntry' EntityFramework.Triggers.IUpdatedEntry' EntityFramework.Triggers.IDeletedEntry' EntityFramework.Triggers.Triggers<TEntity;TDbContext>' EntityFramework.Triggers.Triggers' EntityFramework.Triggers.Triggers<TEntity>' EntityFramework.Triggers.IInsertingTriggerEvent' EntityFramework.Triggers.IUpdatingTriggerEvent' EntityFramework.Triggers.IDeletingTriggerEvent' EntityFramework.Triggers.IInsertFailedTriggerEvent' EntityFramework.Triggers.IUpdateFailedTriggerEvent' EntityFramework.Triggers.IDeleteFailedTriggerEvent' EntityFramework.Triggers.IInsertedTriggerEvent' EntityFramework.Triggers.IUpdatedTriggerEvent' EntityFramework.Triggers.IDeletedTriggerEvent' EntityFramework.Triggers.TriggerEvent' EntityFramework.Triggers.TriggerEventExtensions' EntityFramework.Triggers.TriggerInvokerAsyncCache' EntityFramework.Triggers.ITriggersBuilder' EntityFramework.Triggers.ServiceCollectionExtensions' EntityFramework.Triggers.TriggersBuilder' EntityFramework.Triggers.ITriggers' EntityFramework.Triggers.TriggersEqualityComparer<TTriggers>' EntityFramework.Triggers.TriggersBuilderFactory' EntityFramework.Triggers.ServiceRetrieval<TService>,
