Project,Namespace,Ca types,Ce types
RdlMapFile,fyiReporting.RdlMapFile,,RdlMapFile.RdlProperties.Categories' RdlMapFile.RdlProperties.Descriptions' RdlMapFile.RdlProperties.DisplayNames' RdlMapFile.Resources.Strings
RdlMapFile,RdlMapFile.RdlProperties,fyiReporting.RdlMapFile.LocalizedCategoryAttribute' fyiReporting.RdlMapFile.LocalizedDescriptionAttribute' fyiReporting.RdlMapFile.LocalizedDisplayNameAttribute,
RdlMapFile,RdlMapFile.Resources,fyiReporting.RdlMapFile.PropertyBase' fyiReporting.RdlMapFile.PropertyText' fyiReporting.RdlMapFile.Undo' fyiReporting.RdlMapFile.NodeInsertedUndo' fyiReporting.RdlMapFile.NodeRemovedUndo' fyiReporting.RdlMapFile.NodeChangedUndo' fyiReporting.RdlMapFile.ShapeFile' fyiReporting.RdlMapFile.DesignXmlDraw' fyiReporting.RdlMapFile.MapFile,
RdlMapFile,RdlMapFile.Properties,,
