Design smell,Namespace,Class,File,Cause
Duplicate Abstraction,fyiReporting.Data,BaseDataParameter,C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\BaseDataParameter.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  BaseDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\BaseDataParameter.cs' [1' 23])' DataParameterCollection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\DataParameterCollection.cs' [1' 23])' FileDirDataReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirDataReader.cs' [1' 23])' GedcomDataReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\GedcomDataReader.cs' [1' 23])' LexCharReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LexCharReader.cs' [1' 23])' Lexer (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\Lexer.cs' [1' 23])' LexToken (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LexToken.cs' [1' 23])' LexTokenTypes (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LexTokenTypes.cs' [1' 23])' LogDataReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LogDataReader.cs' [1' 23])' MultipleStreamReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\MultipleStreamReader.cs' [1' 23])' TxtDataReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\TxtDataReader.cs' [1' 23])' FileDirCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirCommand.cs' [1' 23])' FileDirConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirConnection.cs' [1' 23])' FileDirDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirDataParameter.cs' [1' 23])' GedcomCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\GedcomCommand.cs' [1' 23])' GedcomConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\GedcomConnection.cs' [1' 23])' GedcomDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\GedcomDataParameter.cs' [1' 23])' iTunesCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\iTunesCommand.cs' [1' 23])' iTunesConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\iTunesConnection.cs' [1' 23])' iTunesDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\iTunesDataParameter.cs' [1' 23])' iTunesDataReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\iTunesDataReader.cs' [1' 23])' LogCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LogCommand.cs' [1' 23])' LogConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LogConnection.cs' [1' 23])' LogDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LogDataParameter.cs' [1' 23])' TxtCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\TxtCommand.cs' [1' 23])' TxtConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\TxtConnection.cs' [1' 23])' TxtDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\TxtDataParameter.cs' [1' 23])' WebServiceCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceCommand.cs' [1' 23])' WebServiceConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceConnection.cs' [1' 23])' WebServiceDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceDataParameter.cs' [1' 23])' WebServiceDataReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceDataReader.cs' [1' 23])' WebServiceWsdl (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceWsdl.cs' [1' 23])' XmlCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\XmlCommand.cs' [1' 23])' XmlConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\XmlConnection.cs' [1' 23])' XmlDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\XmlDataParameter.cs' [1' 23])' XmlDataReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\XmlDataReader.cs' [1' 23])
Duplicate Abstraction,fyiReporting.Data,BaseDataParameter,C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\BaseDataParameter.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  BaseDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\BaseDataParameter.cs' [1' 25])' FileDirCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirCommand.cs' [1' 25])' GedcomCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\GedcomCommand.cs' [1' 25])' iTunesCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\iTunesCommand.cs' [1' 25])' iTunesConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\iTunesConnection.cs' [1' 25])' LogCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LogCommand.cs' [1' 25])' TxtCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\TxtCommand.cs' [1' 25])' WebServiceCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceCommand.cs' [1' 25])' WebServiceWsdl (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceWsdl.cs' [1' 25])' XmlCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\XmlCommand.cs' [1' 25])' FileDirConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirConnection.cs' [1' 25])' FileDirDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirDataParameter.cs' [1' 25])' GedcomConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\GedcomConnection.cs' [1' 25])' GedcomDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\GedcomDataParameter.cs' [1' 25])' iTunesDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\iTunesDataParameter.cs' [1' 25])' LogConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LogConnection.cs' [1' 25])' LogDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LogDataParameter.cs' [1' 25])' TxtConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\TxtConnection.cs' [1' 25])' TxtDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\TxtDataParameter.cs' [1' 25])' WebServiceConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceConnection.cs' [1' 25])' WebServiceDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceDataParameter.cs' [1' 25])' XmlConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\XmlConnection.cs' [1' 25])' XmlDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\XmlDataParameter.cs' [1' 25])' Lexer (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\Lexer.cs' [1' 25])' MultipleStreamReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\MultipleStreamReader.cs' [1' 25])
Duplicate Abstraction,fyiReporting.Data,BaseDataParameter,C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\BaseDataParameter.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  BaseDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\BaseDataParameter.cs' [1' 29])' FileDirConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirConnection.cs' [1' 29])' FileDirDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirDataParameter.cs' [1' 29])' GedcomConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\GedcomConnection.cs' [1' 29])' GedcomDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\GedcomDataParameter.cs' [1' 29])' iTunesDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\iTunesDataParameter.cs' [1' 29])' LogConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LogConnection.cs' [1' 29])' LogDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LogDataParameter.cs' [1' 29])' TxtConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\TxtConnection.cs' [1' 29])' TxtDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\TxtDataParameter.cs' [1' 29])' WebServiceConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceConnection.cs' [1' 29])' WebServiceDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceDataParameter.cs' [1' 29])' XmlConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\XmlConnection.cs' [1' 29])' XmlDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\XmlDataParameter.cs' [1' 29])' WebServiceDataReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceDataReader.cs' [1' 29])' XmlDataReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\XmlDataReader.cs' [1' 29])
Duplicate Abstraction,fyiReporting.Data,BaseDataParameter,C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\BaseDataParameter.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  BaseDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\BaseDataParameter.cs' [1' 24])' iTunesDataReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\iTunesDataReader.cs' [1' 24])' WebServiceDataReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceDataReader.cs' [1' 24])' XmlDataReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\XmlDataReader.cs' [1' 24])' FileDirCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirCommand.cs' [1' 24])' FileDirConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirConnection.cs' [1' 24])' FileDirDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirDataParameter.cs' [1' 24])' GedcomCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\GedcomCommand.cs' [1' 24])' GedcomConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\GedcomConnection.cs' [1' 24])' GedcomDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\GedcomDataParameter.cs' [1' 24])' iTunesCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\iTunesCommand.cs' [1' 24])' iTunesConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\iTunesConnection.cs' [1' 24])' iTunesDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\iTunesDataParameter.cs' [1' 24])' LogCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LogCommand.cs' [1' 24])' LogConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LogConnection.cs' [1' 24])' LogDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LogDataParameter.cs' [1' 24])' TxtCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\TxtCommand.cs' [1' 24])' TxtConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\TxtConnection.cs' [1' 24])' TxtDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\TxtDataParameter.cs' [1' 24])' WebServiceCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceCommand.cs' [1' 24])' WebServiceConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceConnection.cs' [1' 24])' WebServiceDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceDataParameter.cs' [1' 24])' WebServiceWsdl (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceWsdl.cs' [1' 24])' XmlCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\XmlCommand.cs' [1' 24])' XmlConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\XmlConnection.cs' [1' 24])' XmlDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\XmlDataParameter.cs' [1' 24])' LexCharReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LexCharReader.cs' [1' 24])' Lexer (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\Lexer.cs' [1' 24])' MultipleStreamReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\MultipleStreamReader.cs' [1' 24])
Duplicate Abstraction,fyiReporting.Data,BaseDataParameter,C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\BaseDataParameter.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  BaseDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\BaseDataParameter.cs' [1' 22])' LexTokenList (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LexTokenList.cs' [1' 22])' DataParameterCollection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\DataParameterCollection.cs' [1' 22])' FileDirCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirCommand.cs' [1' 22])' FileDirConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirConnection.cs' [1' 22])' FileDirDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirDataParameter.cs' [1' 22])' FileDirDataReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirDataReader.cs' [1' 22])' GedcomCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\GedcomCommand.cs' [1' 22])' GedcomConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\GedcomConnection.cs' [1' 22])' GedcomDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\GedcomDataParameter.cs' [1' 22])' GedcomDataReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\GedcomDataReader.cs' [1' 22])' iTunesCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\iTunesCommand.cs' [1' 22])' iTunesConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\iTunesConnection.cs' [1' 22])' iTunesDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\iTunesDataParameter.cs' [1' 22])' iTunesDataReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\iTunesDataReader.cs' [1' 22])' LexCharReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LexCharReader.cs' [1' 22])' Lexer (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\Lexer.cs' [1' 22])' LexToken (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LexToken.cs' [1' 22])' LexTokenTypes (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LexTokenTypes.cs' [1' 22])' LogCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LogCommand.cs' [1' 22])' LogConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LogConnection.cs' [1' 22])' LogDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LogDataParameter.cs' [1' 22])' LogDataReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LogDataReader.cs' [1' 22])' MultipleStreamReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\MultipleStreamReader.cs' [1' 22])' TxtCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\TxtCommand.cs' [1' 22])' TxtConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\TxtConnection.cs' [1' 22])' TxtDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\TxtDataParameter.cs' [1' 22])' TxtDataReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\TxtDataReader.cs' [1' 22])' WebServiceCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceCommand.cs' [1' 22])' WebServiceConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceConnection.cs' [1' 22])' WebServiceDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceDataParameter.cs' [1' 22])' WebServiceDataReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceDataReader.cs' [1' 22])' WebServiceWsdl (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceWsdl.cs' [1' 22])' XmlCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\XmlCommand.cs' [1' 22])' XmlConnection (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\XmlConnection.cs' [1' 22])' XmlDataParameter (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\XmlDataParameter.cs' [1' 22])' XmlDataReader (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\XmlDataReader.cs' [1' 22])
Multifaceted Abstraction,fyiReporting.Data,FileDirCommand,C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirCommand.cs,The tool detected the smell in this class because the cohesion among the methods of this class is low. LCOM of this class is: 0.89
Duplicate Abstraction,fyiReporting.Data,FileDirCommand,C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirCommand.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  FileDirCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirCommand.cs' [1' 30])' GedcomCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\GedcomCommand.cs' [1' 30])' iTunesCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\iTunesCommand.cs' [1' 30])' LogCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LogCommand.cs' [1' 30])' TxtCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\TxtCommand.cs' [1' 30])' WebServiceCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceCommand.cs' [1' 30])' XmlCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\XmlCommand.cs' [1' 30])
Duplicate Abstraction,fyiReporting.Data,FileDirCommand,C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirCommand.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  FileDirCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirCommand.cs' [1' 26])' WebServiceWsdl (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceWsdl.cs' [1' 26])' GedcomCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\GedcomCommand.cs' [1' 26])' iTunesCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\iTunesCommand.cs' [1' 26])' LogCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LogCommand.cs' [1' 26])' TxtCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\TxtCommand.cs' [1' 26])' WebServiceCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceCommand.cs' [1' 26])' XmlCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\XmlCommand.cs' [1' 26])
Duplicate Abstraction,fyiReporting.Data,FileDirCommand,C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirCommand.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  FileDirCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirCommand.cs' [125' 155])' GedcomCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\GedcomCommand.cs' [62' 92])' LogCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LogCommand.cs' [96' 126])' TxtCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\TxtCommand.cs' [125' 155])' WebServiceCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceCommand.cs' [121' 151])' XmlCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\XmlCommand.cs' [94' 124])
Duplicate Abstraction,fyiReporting.Data,FileDirCommand,C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirCommand.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  FileDirCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\FileDirCommand.cs' [126' 145])' GedcomCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\GedcomCommand.cs' [63' 82])' iTunesCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\iTunesCommand.cs' [63' 82])' LogCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\LogCommand.cs' [97' 116])' TxtCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\TxtCommand.cs' [126' 145])' WebServiceCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\WebServiceCommand.cs' [122' 141])' XmlCommand (C:\research\architectureSmells\repos\majorsilence_My-FyiReporting\DataProviders\XmlCommand.cs' [95' 114])
